Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,37.99,930.00,955.00,930.00,945.00,945.00,0.00,0.00,942.80,618.00,935.00,"582,648.10",16,10.00,25.00,1.07,2.69,0.23,966.38,969.99,"1,240.00",827.90
ADBL,38.15,296.00,315.00,296.00,312.80,312.80,0.00,0.00,312.37,"11,892.00",311.00,"3,714,656.10",142,1.80,19.00,0.58,6.42,0.14,309.40,307.89,344.90,285.20
AHL,39.54,428.00,442.00,428.00,439.90,439.90,0.00,0.00,434.83,"4,046.00",430.00,"1,759,318.10",75,9.90,14.00,2.30,3.27,1.15,509.41,538.94,700.00,405.00
AHPC,43.93,275.00,280.00,270.00,279.10,279.10,0.00,0.00,276.78,"148,502.00",272.00,"41,102,685.60",495,7.10,10.00,2.61,3.70,0.83,280.23,279.29,334.00,250.10
AKJCL,44.47,362.90,378.00,362.00,374.40,374.40,0.00,0.00,371.15,"785,535.00",363.00,"291,552,154.10","1,591",11.40,16.00,3.14,4.42,0.87,367.76,308.22,461.40,172.90
AKPL,42.62,274.70,274.70,260.00,267.50,267.50,0.00,0.00,265.83,"74,585.00",261.70,"19,827,172.10",258,5.80,14.70,2.22,5.65,0.62,270.06,261.48,317.00,227.50
ALBSL,37.70,"1,030.00","1,085.00","1,030.00","1,083.90","1,083.90",0.00,0.00,"1,075.44","2,929.00","1,075.00","3,149,966.10",77,8.90,55.00,0.83,5.34,0.78,"1,130.37","1,112.05","1,334.00",886.10
ALICL,41.43,440.00,442.60,432.00,442.50,442.50,0.00,0.00,439.92,"18,488.00",433.70,"8,133,168.30",133,8.80,10.60,2.03,2.45,0.58,457.71,460.53,550.00,413.40
ANLB,25.58,"5,814.00","5,936.40","5,641.00","5,700.00","5,700.00",0.00,0.00,"5,702.45","4,326.00","6,120.00","24,668,794.00",131,-420.00,295.40,-6.86,5.24,-0.04,"6,206.58","6,205.16","7,560.00","5,220.00"
APHL,35.46,830.00,870.00,815.10,843.90,843.90,0.00,0.00,841.18,"31,993.00",828.10,"26,911,874.40",469,15.80,54.90,1.91,6.74,0.32,0.00,0.00,"1,053.40",299.70
API,43.99,339.00,347.50,330.10,346.00,346.00,0.00,0.00,344.41,"374,987.00",339.90,"129,148,503.00",822,6.10,17.40,1.79,5.27,0.46,332.95,316.69,370.00,258.80
