Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,960.00,988.00,960.00,988.00,988.00,0.00,0.00,979.91,"2,729.00",970.00,"2,674,184.80",38,18.00,28.00,1.86,2.92,0.82,984.76,"1,018.58","1,240.00",900.00
ADBL,-,313.70,313.70,307.00,310.90,310.90,0.00,0.00,308.27,"92,440.00",308.00,"28,496,920.50",228,2.90,6.70,0.94,2.18,0.84,306.77,310.05,344.90,272.30
AHL,-,486.00,522.00,485.10,522.00,522.00,0.00,0.00,499.77,"12,280.00",485.00,"6,137,185.90",114,37.00,36.90,7.63,7.61,4.26,574.27,593.54,750.00,461.10
AHPC,-,288.00,291.00,286.50,289.90,289.90,0.00,0.00,288.84,"239,065.00",285.00,"69,051,512.50",707,4.90,4.50,1.72,1.57,0.37,281.65,285.93,334.00,246.00
AKJCL,-,394.90,400.00,386.00,392.60,392.60,0.00,0.00,392.62,"465,936.00",390.00,"182,936,428.90",795,2.60,14.00,0.67,3.63,-0.01,258.85,242.56,431.80,172.90
AKPL,-,275.00,278.00,272.00,277.50,277.50,0.00,0.00,274.83,"192,682.00",270.00,"52,954,291.90",586,7.50,6.00,2.78,2.21,0.96,258.25,260.80,317.00,221.20
ALBSL,-,"1,147.60","1,193.30","1,147.60","1,171.00","1,171.00",0.00,0.00,"1,165.18","23,083.00","1,171.00","26,895,937.40",188,0.00,45.70,0.00,3.98,0.50,"1,110.66","1,046.17","1,334.00",771.00
ALICL,-,468.10,468.10,455.00,461.00,461.00,0.00,0.00,459.54,"30,112.00",459.00,"13,837,626.70",158,2.00,13.10,0.44,2.88,0.32,468.26,479.15,762.00,430.00
ANLB,-,"6,476.00","6,599.00","6,361.00","6,365.40","6,365.40",0.00,0.00,"6,396.96",881.00,"6,476.00","5,635,721.10",49,-110.60,238.00,-1.71,3.74,-0.50,"6,243.18","6,055.65","6,800.00","5,015.00"
API,-,345.00,350.00,342.00,349.00,349.00,0.00,0.00,346.35,"472,857.00",341.50,"163,775,731.10","1,152",7.50,8.00,2.20,2.34,0.76,299.57,299.11,368.90,258.80
AVYAN,-,"1,122.00","1,175.00","1,101.00","1,130.00","1,130.00",0.00,0.00,"1,134.52","13,668.00","1,100.00","15,506,651.10",147,30.00,74.00,2.73,6.72,-0.40,"1,005.46","1,022.72","1,366.00",906.00
BANDIPUR,-,845.00,908.00,840.00,907.00,907.00,0.00,0.00,880.40,"111,596.00",838.40,"98,249,630.60","1,251",68.60,68.00,8.18,8.10,2.93,0.00,0.00,"1,233.00",285.00
BARUN,-,354.00,363.50,353.00,360.00,360.00,0.00,0.00,360.06,"97,047.00",353.00,"34,942,848.80",468,7.00,10.50,1.98,2.97,-0.02,341.02,356.83,589.00,292.10
BBC,-,"4,956.10","4,956.10","4,798.10","4,888.00","4,888.00",0.00,0.00,"4,826.72",964.00,"4,859.00","4,652,954.00",51,29.00,158.00,0.60,3.29,1.25,"4,879.95","5,068.56","6,537.00","4,480.00"
BEDC,-,446.00,453.00,445.50,446.60,446.60,0.00,0.00,449.36,"9,183.00",445.00,"4,126,485.60",100,1.60,7.50,0.36,1.68,-0.62,552.64,606.43,872.00,424.00
BFC,-,471.90,473.10,465.10,472.00,472.00,0.00,0.00,471.13,"9,316.00",463.90,"4,389,041.60",79,8.10,8.00,1.75,1.72,0.18,471.69,481.89,579.90,411.50
BGWT,-,720.00,748.00,720.00,748.00,748.00,0.00,0.00,731.26,"2,301.00",720.00,"1,682,618.50",56,28.00,28.00,3.89,3.89,2.24,779.77,831.09,"1,110.00",710.00
BHCL,-,531.00,563.00,531.00,563.00,563.00,0.00,0.00,552.71,"54,886.00",529.10,"30,335,846.00",670,33.90,32.00,6.41,6.03,1.83,520.80,0.00,699.00,292.10
BHDC,-,464.00,472.00,464.00,470.00,470.00,0.00,0.00,468.48,"17,582.00",463.00,"8,236,781.10",164,7.00,8.00,1.51,1.72,0.32,499.64,514.76,706.00,426.00
BHL,-,226.50,227.00,224.00,226.20,226.20,0.00,0.00,225.92,"251,524.00",222.10,"56,825,167.40",897,4.10,3.00,1.85,1.34,0.12,194.99,199.66,301.90,164.00
BHPL,-,558.00,569.00,546.90,554.30,554.30,0.00,0.00,556.60,"14,238.00",548.20,"7,924,899.50",145,6.10,22.10,1.11,4.04,-0.42,609.20,665.57,"1,308.40",503.10
