Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,011.00","1,050.80","1,010.00","1,037.50","1,030.06","2,047.00","1,011.00","2,108,537.20",56,26.50,40.80,2.62,4.04,0.72,"1,037.98",901.64,"1,491.00",500.10
ADBL,-,369.00,378.00,367.00,378.00,374.90,"89,543.00",369.00,"33,569,771.20",394,9.00,11.00,2.44,3.00,0.82,303.82,281.71,428.40,223.00
AHL,-,623.00,664.90,623.00,650.00,648.21,"10,171.00",630.00,"6,592,918.70",150,20.00,41.90,3.17,6.73,0.28,564.29,520.66,904.00,297.30
AHPC,-,270.00,279.00,260.00,276.00,272.03,"238,694.00",270.00,"64,932,439.70",715,6.00,19.00,2.22,7.31,1.44,207.14,209.43,349.00,149.00
AKJCL,-,205.00,213.00,200.90,213.00,207.54,"53,687.00",205.10,"11,142,061.70",323,7.90,12.10,3.85,6.02,2.56,211.84,215.07,274.90,141.30
AKPL,-,239.00,246.70,234.00,245.60,240.89,"218,873.00",236.00,"52,724,502.70",634,9.60,12.70,4.07,5.43,1.92,201.17,197.25,326.00,154.50
ALBSL,-,984.00,"1,030.00",984.00,"1,030.00","1,010.99","4,464.00",993.00,"4,513,043.50",102,37.00,46.00,3.73,4.67,1.85,972.37,880.09,"1,177.00",543.00
ALICL,-,707.30,730.00,707.00,728.00,719.77,"22,645.00",717.80,"16,299,211.90",161,10.20,23.00,1.42,3.25,1.13,637.59,635.47,825.00,523.00
ALICLP,-,312.00,312.00,312.00,312.00,275.00,"530,000.00",312.00,"145,750,000.00",2,0.00,0.00,0.00,0.00,11.86,0.00,0.00,365.00,308.00
ANLB,-,"4,802.00","4,850.00","4,706.00","4,800.00","4,765.63",562.00,"4,900.00","2,678,283.40",48,-100.00,144.00,-2.04,3.06,0.72,"2,965.94","2,610.03","5,705.00","1,550.00"
API,-,293.00,300.00,291.50,299.00,296.94,"257,587.00",293.00,"76,488,711.50","1,009",6.00,8.50,2.05,2.92,0.69,225.91,214.30,390.00,154.70
AVYAN,-,866.00,910.00,860.00,910.00,885.04,"2,281.00",881.00,"2,018,777.90",77,29.00,50.00,3.29,5.81,2.74,912.39,814.14,"1,195.00",550.00
BARUN,-,350.00,375.00,348.00,358.00,358.48,"14,190.00",350.00,"5,086,862.70",113,8.00,27.00,2.29,7.76,-0.13,301.79,286.42,431.20,191.10
BBC,-,"4,091.10","4,270.00","4,091.00","4,260.00","4,173.50",112.00,"4,155.00","467,432.00",12,105.00,179.00,2.53,4.38,2.03,"4,129.06","4,019.09","5,314.00","3,405.50"
BEDC,-,442.00,460.00,442.00,459.80,453.46,"5,747.00",450.80,"2,606,013.50",113,9.00,18.00,2.00,4.07,1.38,428.99,403.00,550.80,184.10
BFC,-,585.00,623.90,572.00,623.10,610.28,"74,162.00",579.00,"45,259,281.10",565,44.10,51.90,7.62,9.07,2.06,493.80,440.25,745.00,284.00
BGWT,-,897.00,924.00,897.00,916.00,912.24,"5,442.00",914.00,"4,964,412.50",87,2.00,27.00,0.22,3.01,0.41,870.19,779.29,"1,361.70",352.00
BHDC,-,573.00,606.00,573.00,595.00,586.77,"3,226.00",584.00,"1,892,915.90",78,11.00,33.00,1.88,5.76,1.38,577.67,542.29,829.70,304.00
BHL,-,438.60,438.60,426.00,436.90,431.23,"10,271.00",438.60,"4,429,117.50",121,-1.70,12.60,-0.39,2.96,1.30,384.44,366.43,499.00,195.00
BHPL,-,680.00,692.50,670.00,674.10,675.21,"6,441.00",680.00,"4,349,005.00",79,-5.90,22.50,-0.87,3.36,-0.16,628.16,580.35,780.00,365.10
BNHC,-,480.00,498.00,470.50,485.30,480.40,"3,791.00",489.00,"1,821,183.60",81,-3.70,27.50,-0.76,5.84,1.01,573.05,530.14,742.00,282.50
BNL,-,"17,510.00","17,798.00","17,510.00","17,798.00","17,589.86",70.00,"17,510.00","1,231,290.00",7,288.00,288.00,1.64,1.64,1.17,"17,055.30","13,315.03","23,765.60","2,502.30"
BNT,-,"15,100.00","15,247.00","14,900.00","15,189.00","15,141.07",130.00,"15,100.00","1,968,339.00",12,89.00,347.00,0.59,2.33,0.32,"13,888.79","13,616.18","18,100.00","10,500.00"
BOKD86,-,"1,023.10","1,030.00","1,023.10","1,030.00","1,026.55",50.00,"1,042.00","51,327.50",2,-12.00,6.90,-1.15,0.67,0.33,957.15,910.96,"1,042.00",772.00
BPCL,-,430.00,453.00,422.00,449.00,438.04,"36,845.00",428.00,"16,139,536.00",285,21.00,31.00,4.91,7.35,2.44,352.09,338.35,536.50,284.40
C30MF,-,10.21,10.36,10.10,10.36,10.27,"274,550.00",10.21,"2,818,504.20",40,0.15,0.26,1.47,2.57,0.91,9.34,9.10,10.92,7.61
CBBL,-,951.00,975.00,951.00,971.00,964.80,"11,429.00",951.00,"11,026,731.50",157,20.00,24.00,2.10,2.52,0.64,911.97,892.52,"1,155.00",800.00
CBLD88,-,"1,110.00","1,110.00","1,100.00","1,100.00","1,101.64",225.00,"1,100.00","247,870.00",4,0.00,10.00,0.00,0.91,-0.15,"1,048.38","1,020.07","1,185.80",888.10
CCBD88,-,"1,100.00","1,105.10","1,100.00","1,105.10","1,103.19",40.00,"1,111.20","44,127.50",2,-6.10,5.10,-0.55,0.46,0.17,"1,057.37","1,020.06","1,150.00",869.00
CFCL,-,604.80,630.00,585.00,626.00,616.78,"57,446.00",593.00,"35,431,473.00",425,33.00,45.00,5.56,7.69,1.47,511.13,455.46,820.00,298.00
CGH,-,906.00,920.00,888.00,905.00,902.81,"77,506.00",905.00,"69,972,961.50",646,0.00,32.00,0.00,3.60,0.24,931.09,915.34,"1,360.00",760.00
CHCL,-,575.40,579.00,557.70,577.00,567.90,"42,421.00",564.20,"24,090,924.90",298,12.80,21.30,2.27,3.82,1.58,503.73,496.91,697.00,426.30
CHDC,-,"1,723.90","1,791.00","1,720.00","1,784.00","1,755.03","60,813.00","1,758.90","106,728,465.20",548,25.10,71.00,1.43,4.13,1.62,"1,275.30","1,183.32","2,370.00",627.00
CHL,-,343.50,350.00,338.00,344.50,343.31,"8,977.00",338.90,"3,081,927.00",71,5.60,12.00,1.65,3.55,0.34,339.81,323.75,447.00,197.00
CIT,-,"2,170.00","2,200.00","2,155.00","2,199.00","2,183.99","15,162.00","2,170.00","33,113,697.00",340,29.00,45.00,1.34,2.09,0.68,"2,172.46","2,156.61","2,700.00","1,850.00"
CITY,-,818.60,861.00,818.60,857.00,848.89,"12,195.00",833.00,"10,352,211.10",188,24.00,42.40,2.88,5.18,0.95,748.90,709.59,"1,168.50",503.70
