Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,38.21,"1,400.00","1,425.00","1,400.00","1,424.90","1,404.79","2,059.00","1,411.00","2,892,455.10",61,13.90,25.00,0.99,1.79,1.41,"1,550.40","1,566.79","1,938.00",752.00
ADBL,40.88,497.00,498.90,495.10,495.90,496.37,"36,718.00",497.10,"18,225,695.90",243,-1.20,3.80,-0.24,0.77,-0.09,517.11,488.36,620.00,398.00
AHPC,45.88,477.00,493.00,461.00,480.00,475.46,"145,578.00",477.00,"69,216,820.90",788,3.00,32.00,0.63,6.94,0.95,525.01,450.21,785.00,194.00
AIL,41.60,711.50,730.00,709.00,722.00,716.73,"3,346.00",726.00,"2,398,175.00",103,-4.00,21.00,-0.55,2.96,0.73,802.65,802.76,"1,125.00",588.00
AKJCL,44.90,330.00,347.00,325.00,340.00,337.58,"125,449.00",333.50,"42,349,506.80",641,6.50,22.00,1.95,6.77,0.71,331.91,274.88,502.00,110.00
AKPL,49.33,615.00,626.20,595.00,618.00,612.30,"208,566.00",616.00,"127,704,296.40","1,356",2.00,31.20,0.32,5.24,0.92,546.33,476.60,882.40,240.00
ALBSL,49.88,"1,440.00","1,440.00","1,400.00","1,407.00","1,404.31","1,302.00","1,429.90","1,828,408.20",33,-22.90,40.00,-1.60,2.86,0.19,"1,760.48","1,713.81","2,101.20",830.00
ALICL,41.42,"1,249.00","1,265.00","1,230.00","1,245.00","1,244.39","11,868.00","1,240.00","14,768,455.00",122,5.00,35.00,0.40,2.85,0.05,"1,338.93","1,316.73","1,565.00",792.00
API,42.03,494.00,503.00,479.00,498.00,491.80,"346,950.00",494.00,"170,630,876.20","1,406",4.00,24.00,0.81,5.01,1.24,463.79,417.72,670.00,219.00
BARUN,49.57,488.10,509.70,480.00,500.00,498.30,"29,815.00",498.00,"14,856,791.30",186,2.00,29.70,0.40,6.19,0.34,536.93,442.84,763.40,167.00
