Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,62.10,890.00,900.00,863.00,878.00,882.56,"2,718.00",880.00,"2,398,798.60",102,-2.00,37.00,-0.23,4.29,-0.52,780.22,814.11,"1,566.00",675.00
ADBL,50.81,340.00,342.00,333.50,342.00,337.43,"53,538.00",334.50,"18,065,349.50",355,7.50,8.50,2.24,2.55,1.34,319.68,328.77,448.00,298.00
ADLB,45.77,575.40,586.90,575.40,586.90,581.15,20.00,564.20,"11,623.00",2,22.70,11.50,4.02,2.00,0.98,-,-,586.90,256.80
AHPC,53.54,320.00,330.00,312.00,326.90,320.35,"157,793.00",315.00,"50,549,049.50",649,11.90,18.00,3.78,5.77,2.00,312.80,338.23,628.30,250.00
AIL,63.33,566.10,576.00,535.60,546.00,546.31,"18,039.00",555.00,"9,854,802.00",266,-9.00,40.40,-1.62,7.54,-0.06,545.20,599.98,806.00,344.00
AKBSL,41.97,"1,673.00","1,681.00","1,630.00","1,681.00","1,654.57","8,011.00","1,641.00","13,254,777.90",195,40.00,51.00,2.44,3.13,1.57,-,-,"1,790.00",391.50
AKJCL,52.33,213.10,217.20,207.00,213.50,213.02,"112,881.00",209.00,"24,046,007.20",536,4.50,10.20,2.15,4.93,0.22,192.60,201.33,350.00,159.80
AKPL,53.93,412.00,421.00,400.00,411.00,409.73,"134,613.00",404.00,"55,154,708.20",571,7.00,21.00,1.73,5.25,0.31,410.24,418.29,624.00,325.00
ALBSL,57.57,"1,115.80","1,144.40","1,075.00","1,114.00","1,103.88","3,488.00","1,094.00","3,850,317.20",84,20.00,69.40,1.83,6.46,0.91,"1,068.54","1,138.46","1,750.00",874.30
ALICL,53.51,669.00,695.00,655.00,690.00,679.99,"106,400.00",666.00,"72,350,556.60",482,24.00,40.00,3.60,6.11,1.45,539.27,572.03,"1,374.00",428.00
API,53.67,249.90,260.00,244.00,254.90,250.92,"324,170.00",246.20,"81,341,205.70","1,312",8.70,16.00,3.53,6.56,1.56,234.44,248.73,575.00,200.00
AVYAN,60.10,795.00,816.00,782.00,786.20,792.81,"7,591.00",780.00,"6,018,203.60",286,6.20,34.00,0.79,4.35,-0.84,-,-,963.00,316.00
BARUN,56.33,240.00,244.20,232.40,241.10,239.61,"65,827.00",238.00,"15,773,086.90",348,3.10,11.80,1.30,5.08,0.62,252.26,315.10,595.00,190.30
BBC,62.10,"3,710.00","3,780.00","3,459.00","3,695.00","3,636.34",750.00,"3,639.20","2,727,255.00",34,55.80,321.00,1.53,9.28,1.59,"3,450.74","3,545.13","5,763.00","3,083.00"
BFC,51.82,362.00,375.00,345.00,370.00,362.16,"42,968.00",357.00,"15,561,392.30",282,13.00,30.00,3.64,8.70,2.12,354.16,362.79,577.00,292.50
BHDC,53.31,397.60,405.00,390.00,400.00,397.26,"5,634.00",405.70,"2,238,135.00",161,-5.70,15.00,-1.40,3.85,0.69,-,-,520.00,310.00
BHL,56.73,302.00,308.00,285.60,302.90,297.74,"14,253.00",298.00,"4,243,698.80",213,4.90,22.40,1.64,7.84,1.70,275.98,-,397.00,104.70
BHPL,48.21,217.90,235.00,217.90,235.00,233.86,370.00,213.70,"86,528.00",37,21.30,17.10,9.97,7.85,0.49,-,-,235.00,194.30
BNHC,60.50,423.40,475.20,415.00,475.20,434.45,"16,397.00",432.00,"7,123,687.20",168,43.20,60.20,10.00,14.51,8.58,378.30,394.75,744.00,246.70
BNT,37.28,"14,043.00","14,043.00","13,240.00","13,600.00","13,579.96",147.00,"13,768.00","1,996,254.00",9,-168.00,803.00,-1.22,6.06,0.15,"12,997.15","13,183.41","16,645.00","11,396.00"
BOKL,48.96,212.00,215.50,207.00,207.20,209.78,"55,481.00",208.10,"11,638,527.50",246,-0.90,8.50,-0.43,4.11,-1.24,251.86,268.96,330.00,195.20
BPCL,40.46,332.00,332.00,322.00,327.00,326.37,"21,407.00",328.90,"6,986,681.30",176,-1.90,10.00,-0.58,3.11,0.19,314.72,325.14,488.00,288.00
CBBL,59.66,"1,250.00","1,280.00","1,245.00","1,269.00","1,261.81","29,597.00","1,239.00","37,345,809.00",517,30.00,35.00,2.42,2.81,0.57,"1,064.96","1,049.75","1,458.00",882.00
CBL,43.03,235.10,237.00,229.50,232.10,231.78,"98,095.00",235.00,"22,736,367.60",312,-2.90,7.50,-1.23,3.27,0.14,217.41,228.18,285.40,194.00
CBLD88,59.41,887.40,887.40,887.40,887.40,887.40,10.00,870.00,"8,874.00",1,17.40,0.00,2.00,0.00,0.00,-,-,"1,000.00",834.30
CCBL,53.58,192.70,195.00,191.10,191.40,192.60,"79,277.00",192.50,"15,269,108.30",295,-1.10,3.90,-0.57,2.04,-0.63,198.71,213.44,280.00,175.00
CFCL,55.67,359.00,373.90,342.00,370.00,358.66,"67,033.00",357.00,"24,042,082.40",335,13.00,31.90,3.64,9.33,3.06,325.17,319.65,556.00,237.00
CGH,61.24,"1,175.00","1,296.90","1,155.00","1,296.90","1,249.65","20,016.00","1,179.00","25,013,056.70",389,117.90,141.90,10.00,12.29,3.64,"1,031.08","1,066.88","1,565.00",900.20
CHCL,62.10,415.00,415.00,407.00,410.10,411.25,"22,760.00",414.10,"9,359,949.50",164,-4.00,8.00,-0.97,1.97,-0.28,387.29,397.51,566.90,347.90
CHDC,53.81,750.00,760.00,728.00,752.00,743.91,"16,200.00",750.00,"12,051,299.30",232,2.00,32.00,0.27,4.40,1.08,692.15,704.30,"1,130.00",590.00
CHL,52.98,273.30,281.00,263.00,274.90,271.50,"15,850.00",268.00,"4,303,330.30",116,6.90,18.00,2.57,6.84,1.24,236.83,257.57,550.80,193.10
CIT,61.03,"2,193.00","2,258.90","2,181.00","2,250.10","2,226.07","33,164.00","2,150.00","73,825,393.60",695,100.10,77.90,4.66,3.57,1.07,"2,107.95","2,273.56","3,646.00","1,780.00"
CLBSL,54.66,935.30,935.30,903.00,921.00,920.29,"7,534.00",917.00,"6,933,440.80",76,4.00,32.30,0.44,3.58,0.08,826.26,815.87,"1,233.00",662.50
CMF1,52.99,7.84,8.10,7.70,7.84,7.87,"170,616.00",7.70,"1,342,934.69",33,0.14,0.40,1.82,5.19,-0.40,8.07,8.35,10.49,6.75
CMF2,51.89,8.10,8.20,7.94,8.00,8.04,"21,275.00",8.25,"171,131.00",16,-0.25,0.26,-3.03,3.27,-0.55,8.47,8.92,10.89,7.24
CORBL,54.72,322.00,331.00,317.00,322.00,324.11,"17,779.00",316.00,"5,762,324.90",133,6.00,14.00,1.90,4.42,-0.65,294.37,318.86,994.00,211.30
CYCL,37.45,"2,050.00","2,144.00","2,021.00","2,106.10","2,071.27","3,939.00","2,020.00","8,158,720.70",173,86.10,123.00,4.26,6.09,1.65,-,-,"2,734.80",382.20
CZBIL,52.11,199.00,201.00,195.20,197.50,197.43,"85,486.00",196.90,"16,877,488.20",290,0.60,5.80,0.30,2.97,0.04,193.76,206.03,323.30,175.00
DDBL,60.52,"1,145.00","1,178.00","1,080.00","1,116.00","1,119.64","30,781.00","1,135.00","34,463,667.30",635,-19.00,98.00,-1.67,9.07,-0.33,975.50,987.25,"1,407.00",861.00
DHPL,49.17,217.00,223.00,213.00,220.00,218.64,"15,934.00",217.00,"3,483,829.30",113,3.00,10.00,1.38,4.69,0.62,194.61,205.46,381.40,160.10
DLBS,51.20,"1,402.00","1,512.50","1,330.00","1,512.50","1,400.29","5,812.00","1,375.00","8,138,467.40",529,137.50,182.50,10.00,13.72,7.42,-,-,"1,530.80",177.70
DORDI,56.44,291.20,296.00,276.20,290.00,284.89,"22,491.00",288.00,"6,407,490.00",283,2.00,19.80,0.69,7.17,1.76,-,-,408.00,217.00
EBL,59.75,521.00,529.00,511.00,520.00,518.39,"58,167.00",520.00,"30,153,472.30",200,0.00,18.00,0.00,3.52,0.31,487.92,483.58,640.00,411.00
EDBL,50.03,349.00,360.00,344.00,360.00,350.21,"83,252.00",344.00,"29,155,553.50",220,16.00,16.00,4.65,4.65,2.72,329.59,345.46,615.00,291.20
EHPL,49.31,366.60,411.40,352.20,411.00,375.77,"7,940.00",374.00,"2,983,643.00",229,37.00,59.20,9.89,16.81,8.57,-,-,411.40,216.00
ENL,58.25,692.70,713.00,678.90,713.00,697.08,"8,954.00",706.80,"6,241,696.00",98,6.20,34.10,0.88,5.02,2.23,650.34,676.38,"1,481.90",287.10
