Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,018.00","1,037.00",980.00,999.00,"1,001.52","3,400.00",999.00,"3,405,184.40",71,0.00,57.00,0.00,5.82,-0.25,"1,025.69",889.92,"1,491.00",500.10
ADBL,-,359.00,365.00,355.00,357.00,358.20,"34,594.00",359.00,"12,391,495.70",259,-2.00,10.00,-0.56,2.82,-0.34,298.23,278.53,428.40,223.00
AHL,-,642.70,667.00,623.00,634.00,638.07,"6,731.00",630.10,"4,294,882.00",79,3.90,44.00,0.62,7.06,-0.64,556.39,513.67,904.00,297.30
AHPC,-,265.00,272.00,255.00,255.00,262.92,"276,865.00",265.00,"72,794,508.50",833,-10.00,17.00,-3.77,6.67,-3.11,203.35,208.49,349.00,149.00
AKJCL,-,200.00,202.70,194.00,195.00,197.54,"41,287.00",198.80,"8,155,880.50",240,-3.80,8.70,-1.91,4.48,-1.30,212.46,215.18,274.90,141.30
AKPL,-,226.50,230.50,218.00,218.50,223.58,"129,715.00",225.20,"29,002,145.10",543,-6.70,12.50,-2.98,5.73,-2.33,198.96,195.83,326.00,154.50
ALBSL,-,"1,020.00","1,029.00",990.00,"1,000.00","1,001.29","4,996.00","1,020.00","5,002,422.70",108,-20.00,39.00,-1.96,3.94,-0.13,960.34,871.77,"1,177.00",543.00
ALICL,-,677.20,690.00,666.00,674.00,679.28,"16,318.00",677.00,"11,084,416.20",117,-3.00,24.00,-0.44,3.60,-0.78,631.54,634.20,825.00,523.00
ANLB,-,"5,292.00","5,292.00","4,950.10","5,070.00","5,020.89",999.00,"5,400.00","5,015,866.20",75,-330.00,341.90,-6.11,6.91,0.97,"2,841.31","2,521.89","5,705.00","1,550.00"
API,-,300.90,300.90,277.00,284.10,287.69,"1,668,374.00",307.00,"479,967,224.50","5,811",-22.90,23.90,-7.46,8.63,-1.26,221.20,211.25,390.00,154.70
AVYAN,-,893.00,910.00,858.00,858.00,875.08,"2,579.00",876.00,"2,256,843.30",69,-18.00,52.00,-2.05,6.06,-1.99,902.77,806.49,"1,195.00",550.00
BARUN,-,330.00,353.00,324.00,326.50,332.52,"31,968.00",327.00,"10,629,938.90",159,-0.50,29.00,-0.15,8.95,-1.84,297.67,283.44,431.20,191.10
BBC,-,"4,180.00","4,250.00","4,120.00","4,120.00","4,175.37",126.00,"4,180.00","526,096.00",9,-60.00,130.00,-1.44,3.16,-1.34,"4,115.09","4,015.70","5,314.00","3,405.50"
BEDC,-,471.00,472.00,445.00,447.00,456.66,"9,569.00",462.90,"4,369,776.40",132,-15.90,27.00,-3.43,6.07,-2.16,425.50,398.63,550.80,184.10
BFC,-,524.20,524.20,498.00,500.00,509.45,"28,626.00",514.00,"14,583,489.60",322,-14.00,26.20,-2.72,5.26,-1.89,484.96,433.69,745.00,284.00
BGWT,-,900.00,918.00,880.00,914.00,892.47,"8,290.00",918.00,"7,398,589.10",138,-4.00,38.00,-0.44,4.32,2.36,858.34,768.75,"1,361.70",352.00
BHDC,-,579.90,591.00,555.00,555.00,567.98,"7,071.00",571.20,"4,016,191.20",101,-16.20,36.00,-2.84,6.49,-2.34,572.91,537.64,829.70,304.00
BHL,-,456.00,456.00,424.00,428.00,430.25,"10,827.00",452.00,"4,658,327.40",151,-24.00,32.00,-5.31,7.55,-0.53,381.02,362.77,499.00,195.00
BHPL,-,710.00,715.00,683.00,693.00,691.30,"7,813.00",707.00,"5,401,093.90",78,-14.00,32.00,-1.98,4.69,0.25,619.88,574.09,780.00,365.10
BNHC,-,476.30,483.80,465.00,468.00,471.92,"5,431.00",467.00,"2,563,007.30",58,1.00,18.80,0.21,4.04,-0.84,573.79,527.73,742.00,282.50
BNL,-,"16,438.00","17,100.00","16,424.80","16,931.00","16,722.23",80.00,"16,116.00","1,337,778.00",8,815.00,675.20,5.06,4.11,1.23,"17,236.42","12,862.67","23,765.60","2,502.30"
BNT,-,"14,178.90","14,279.90","13,901.00","14,150.00","14,081.84",340.00,"14,001.00","4,787,826.70",19,149.00,378.90,1.06,2.73,0.48,"13,831.99","13,566.67","18,100.00","10,500.00"
BOKD86,-,"1,029.00","1,030.00","1,029.00","1,030.00","1,029.25",100.00,"1,022.00","102,925.00",2,8.00,1.00,0.78,0.10,0.07,954.11,908.17,"1,042.00",772.00
BPCL,-,410.00,410.00,392.00,392.00,398.28,"18,411.00",410.00,"7,332,675.50",175,-18.00,18.00,-4.39,4.59,-1.60,347.41,335.30,536.50,284.40
C30MF,-,9.83,9.83,9.65,9.66,9.67,"53,730.00",9.83,"519,549.50",8,-0.17,0.18,-1.73,1.87,-0.10,9.30,9.05,10.92,7.61
CBBL,-,939.00,942.00,909.00,909.20,923.00,"14,092.00",928.50,"13,006,914.70",194,-19.30,33.00,-2.08,3.63,-1.52,907.72,891.70,"1,155.00",800.00
CBLD88,-,"1,117.00","1,117.00","1,117.00","1,117.00","1,117.00",100.00,"1,117.00","111,700.00",3,0.00,0.00,0.00,0.00,0.00,"1,044.00","1,014.55","1,185.80",888.10
CCBD88,-,"1,115.00","1,115.00","1,115.00","1,115.00","1,115.00",150.00,"1,130.10","167,250.00",1,-15.10,0.00,-1.34,0.00,0.00,"1,053.72","1,016.46","1,150.00",869.00
CFCL,-,521.90,530.00,506.20,506.20,519.97,"35,627.00",521.90,"18,524,901.30",245,-15.70,23.80,-3.01,4.70,-2.72,502.01,449.28,820.00,298.00
CGH,-,909.00,909.00,869.70,876.00,883.58,"25,736.00",899.00,"22,739,850.90",336,-23.00,39.30,-2.56,4.52,-0.87,927.63,918.31,"1,360.00",760.00
CHCL,-,553.00,559.00,544.00,544.00,549.41,"31,843.00",551.60,"17,494,996.10",183,-7.60,15.00,-1.38,2.76,-1.00,499.47,495.60,697.00,426.30
CHDC,-,"1,692.10","1,692.10","1,580.00","1,580.00","1,619.66","88,014.00","1,659.00","142,552,855.20","1,011",-79.00,112.10,-4.76,7.09,-2.51,"1,241.92","1,162.58","2,370.00",627.00
CHL,-,331.00,335.00,323.40,323.50,327.88,"8,799.00",330.00,"2,884,994.40",79,-6.50,11.60,-1.97,3.59,-1.35,338.06,321.52,447.00,197.00
CIT,-,"2,160.00","2,165.00","2,116.00","2,116.00","2,142.68","15,623.00","2,135.00","33,475,161.20",266,-19.00,49.00,-0.89,2.32,-1.26,"2,170.81","2,158.19","2,700.00","1,850.00"
CITY,-,772.00,789.00,744.10,744.10,760.83,"10,773.00",757.00,"8,196,410.40",165,-12.90,44.90,-1.70,6.03,-2.25,740.01,706.43,"1,168.50",503.70
CIZBD90,-,"1,054.10","1,075.10","1,054.10","1,075.10","1,065.55",55.00,"1,075.00","58,605.50",3,0.10,21.00,0.01,1.99,0.89,0.00,0.00,"1,095.00","1,000.00"
CKHL,-,659.50,660.00,637.00,649.00,640.26,"4,876.00",650.00,"3,121,924.00",46,-1.00,23.00,-0.15,3.61,1.35,604.45,587.28,783.00,300.00
CLI,-,610.00,616.00,600.00,602.00,606.36,"37,043.00",609.00,"22,461,301.30",493,-7.00,16.00,-1.15,2.67,-0.72,537.33,514.59,731.00,375.00
CMF1,-,10.20,10.20,10.19,10.19,10.20,"2,500.00",10.20,"25,489.00",3,-0.01,0.01,-0.10,0.10,-0.05,9.52,9.20,11.12,7.41
CMF2,-,9.36,9.36,9.36,9.36,9.36,100.00,9.51,936.00,1,-0.15,0.00,-1.58,0.00,0.00,8.81,8.56,10.68,6.81
CORBL,-,868.30,900.00,817.60,882.00,837.94,"2,845.00",886.00,"2,383,950.00",44,-4.00,82.40,-0.45,10.08,5.00,599.62,533.74,"1,055.00",303.00
CYCL,-,"1,510.00","1,600.00","1,492.10","1,545.00","1,524.60","5,756.00","1,540.00","8,775,612.50",157,5.00,107.90,0.32,7.23,1.32,"1,537.00","1,416.38","1,823.00",882.00
CZBIL,-,228.40,237.00,227.10,227.10,230.12,"67,511.00",233.00,"15,535,584.30",198,-5.90,9.90,-2.53,4.36,-1.33,195.24,186.65,296.00,152.50
DDBL,-,877.00,889.00,853.90,856.00,868.98,"7,066.00",877.00,"6,140,203.40",102,-21.00,35.10,-2.39,4.11,-1.52,842.40,819.29,"1,099.00",650.00
DHPL,-,232.50,237.10,220.00,220.00,224.07,"11,731.00",228.00,"2,628,520.00",67,-8.00,17.10,-3.51,7.77,-1.85,219.82,213.92,312.00,134.00
DLBS,-,"1,334.10","1,334.10","1,236.00","1,301.00","1,291.79","1,295.00","1,308.00","1,672,863.00",31,-7.00,98.10,-0.54,7.94,0.71,"1,293.58","1,157.23","1,585.00",579.00
DOLTI,-,487.00,501.50,470.00,472.00,484.00,"11,812.00",493.00,"5,717,029.00",148,-21.00,31.50,-4.26,6.70,-2.54,481.22,440.59,742.00,190.00
DORDI,-,429.00,443.00,396.00,396.00,413.76,"27,363.00",429.00,"11,321,620.90",184,-33.00,47.00,-7.69,11.87,-4.48,448.45,437.55,576.00,196.00
EBL,-,600.00,608.00,590.10,598.00,597.13,"37,015.00",600.00,"22,102,810.40",251,-2.00,17.90,-0.33,3.03,0.15,583.16,561.80,790.00,448.00
EBLD85,-,"1,112.10","1,112.10","1,112.10","1,112.10","1,112.10",25.00,"1,112.00","27,802.50",1,0.10,0.00,0.01,0.00,0.00,"1,062.94",0.00,"1,144.00",976.10
EBLD86,-,"1,026.00","1,026.00","1,026.00","1,026.00","1,026.00",50.00,"1,021.00","51,300.00",2,5.00,0.00,0.49,0.00,0.00,955.55,908.77,"1,042.00",790.00
EDBL,-,649.00,670.00,621.20,622.40,634.45,"21,869.00",638.00,"13,874,805.00",105,-15.60,48.80,-2.45,7.86,-1.94,460.29,424.85,742.00,290.20
EHPL,-,753.60,757.90,721.00,730.00,744.42,"11,805.00",739.00,"8,787,839.00",105,-9.00,36.90,-1.22,5.12,-1.97,553.35,514.34,858.00,279.60
ENL,-,"1,113.20","1,157.00","1,091.00","1,093.00","1,114.73","3,704.00","1,133.00","4,128,969.40",69,-40.00,66.00,-3.53,6.05,-1.99,"1,030.96",957.19,"1,453.50",727.00
FMDBL,-,738.00,738.00,704.00,724.00,715.88,"11,976.00",735.00,"8,573,398.90",141,-11.00,34.00,-1.50,4.83,1.12,718.40,685.78,"1,004.00",561.10
FOWAD,-,"1,376.00","1,389.00","1,370.00","1,370.00","1,375.12","3,863.00","1,368.00","5,312,071.60",59,2.00,19.00,0.15,1.39,-0.37,"1,338.75","1,257.92","1,739.00",974.00
GBBD85,-,"1,020.00","1,020.00","1,015.00","1,016.10","1,017.03",75.00,"1,022.00","76,277.50",3,-5.90,5.00,-0.58,0.49,-0.09,980.69,946.71,"1,045.00",800.10
GBBL,-,434.90,435.00,425.50,426.00,429.40,"44,269.00",429.00,"19,009,162.20",223,-3.00,9.50,-0.70,2.23,-0.80,400.24,392.82,531.40,350.00
GBILD84/85,-,"1,155.00","1,155.00","1,155.00","1,155.00","1,155.00",30.00,"1,155.00","34,650.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00","1,000.00"
GBILD86/87,-,"1,015.00","1,015.00","1,015.00","1,015.00","1,015.00",25.00,"1,005.00","25,375.00",1,10.00,0.00,1.00,0.00,0.00,945.15,892.90,"1,042.00",785.00
GBIME,-,247.80,247.80,234.00,238.00,238.14,"114,688.00",243.00,"27,311,494.70",633,-5.00,13.80,-2.06,5.90,-0.06,206.17,202.56,302.00,170.00
GBLBS,-,694.50,712.00,670.00,683.00,689.32,"7,034.00",685.00,"4,848,711.70",78,-2.00,42.00,-0.29,6.27,-0.93,766.71,698.20,979.50,438.00
GCIL,-,470.00,483.40,467.00,468.90,472.86,"41,078.00",474.00,"19,424,114.90",430,-5.10,16.40,-1.08,3.51,-0.84,509.26,513.21,668.00,363.10
GFCL,-,813.00,850.00,809.80,811.00,828.42,"122,909.00",814.80,"101,820,809.30",972,-3.80,40.20,-0.47,4.96,-2.15,679.00,601.03,"1,353.00",375.00
GHL,-,208.00,211.00,199.00,200.10,203.21,"91,166.00",208.00,"18,525,794.70",332,-7.90,12.00,-3.80,6.03,-1.55,177.67,174.79,283.00,120.00
GIBF1,-,9.52,9.60,9.52,9.60,9.57,"1,800.00",9.66,"17,231.00",8,-0.06,0.08,-0.62,0.84,0.28,9.04,8.82,10.60,7.20
GILB,-,"1,172.00","1,196.00","1,118.20","1,118.30","1,148.16","6,403.00","1,150.00","7,351,663.70",93,-31.70,77.80,-2.76,6.96,-2.67,"1,280.77","1,138.55","1,815.00",748.00
GLBSL,-,"1,730.00","1,833.00","1,690.00","1,740.00","1,741.70","1,645.00","1,716.00","2,865,096.00",58,24.00,143.00,1.40,8.46,-0.10,"1,861.67","1,550.90","2,420.00",589.10
GLH,-,235.00,240.00,228.00,228.00,233.33,"43,230.00",234.00,"10,086,693.10",271,-6.00,12.00,-2.56,5.26,-2.34,234.78,236.15,336.00,194.60
GMFBS,-,"1,480.00","1,499.80","1,445.00","1,450.00","1,460.94","1,477.00","1,472.50","2,157,812.80",45,-22.50,54.80,-1.53,3.79,-0.75,"1,483.75","1,268.96","2,327.00",652.00
GMFIL,-,515.00,524.00,502.00,504.00,509.58,"20,848.00",515.00,"10,623,634.00",102,-11.00,22.00,-2.14,4.38,-1.11,482.23,441.62,759.00,312.20
GRDBL,-,655.00,680.00,650.00,659.00,659.32,"5,850.00",660.00,"3,856,997.60",45,-1.00,30.00,-0.15,4.62,-0.05,521.27,465.08,914.00,282.20
GUFL,-,655.00,679.90,640.00,641.10,656.77,"28,895.00",667.20,"18,977,459.50",314,-26.10,39.90,-3.91,6.23,-2.44,767.43,713.97,"1,041.00",481.60
GVL,-,590.00,591.60,531.00,531.00,544.91,"85,264.00",590.00,"46,461,037.70",445,-59.00,60.60,-10.00,11.41,-2.62,529.82,501.69,699.90,321.10
H8020,-,10.08,10.08,9.89,9.90,10.06,"63,601.00",9.89,"639,550.07",9,0.01,0.19,0.10,1.92,-1.57,9.31,0.00,10.40,8.30
HATHY,-,"1,348.00","1,350.00","1,280.00","1,281.00","1,308.46","32,472.00","1,323.00","42,488,169.80",393,-42.00,70.00,-3.17,5.47,-2.14,"1,106.06","1,045.34","1,816.00",279.50
HBL,-,246.00,249.80,239.30,241.80,242.96,"49,182.00",246.00,"11,949,205.60",226,-4.20,10.50,-1.71,4.39,-0.48,212.46,208.15,312.10,167.10
HBLD86,-,"1,085.00","1,085.00","1,085.00","1,085.00","1,085.00",20.00,"1,090.00","21,700.00",1,-5.00,0.00,-0.46,0.00,0.00,0.00,0.00,"1,135.00",938.00
HDHPC,-,198.00,202.90,190.10,191.60,195.05,"211,850.00",198.00,"41,322,001.30",903,-6.40,12.80,-3.23,6.73,-1.80,161.18,156.09,273.00,118.00
HDL,-,"1,270.00","1,270.00","1,230.00","1,234.00","1,243.77","30,796.00","1,256.00","38,303,042.50",619,-22.00,40.00,-1.75,3.25,-0.79,"1,390.67","1,470.81","2,155.00","1,140.00"
HEI,-,655.00,655.00,637.30,639.00,640.04,"31,116.00",647.90,"19,915,482.80",121,-8.90,17.70,-1.37,2.78,-0.16,640.20,628.66,810.00,459.70
HEIP,-,351.20,360.00,347.00,349.00,354.00,"10,261.00",344.40,"3,632,347.80",20,4.60,13.00,1.34,3.75,-1.43,368.01,373.58,445.20,323.10
HHL,-,455.00,497.00,446.00,449.00,468.33,"123,062.00",461.00,"57,633,910.10",694,-12.00,51.00,-2.60,11.43,-4.31,395.67,375.72,560.00,182.70
