Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,965.00,980.00,960.10,970.00,970.00,0.00,0.00,975.16,"1,783.00",958.00,"1,738,706.20",46,12.00,19.90,1.25,2.07,-0.53,"1,029.25","1,035.94","1,284.90",900.00
ADBL,-,303.00,310.70,302.00,307.90,307.90,0.00,0.00,308.20,"51,596.00",304.80,"15,901,946.30",252,3.10,8.70,1.02,2.88,-0.10,313.56,304.72,344.90,272.30
ADBLD83,-,"1,046.30","1,046.30","1,046.30","1,046.30","1,046.30",0.00,0.00,"1,046.30",50.00,"1,048.70","52,315.00",3,-2.40,0.00,-0.23,0.00,0.00,"1,100.05","1,101.64","1,160.00","1,046.00"
AHL,-,555.00,569.90,552.30,553.00,553.00,0.00,0.00,557.59,"9,680.00",550.00,"5,397,461.60",109,3.00,17.60,0.55,3.19,-0.83,616.05,635.34,891.00,532.00
AHPC,-,267.00,270.00,266.00,268.40,268.40,0.00,0.00,268.09,"186,761.00",264.00,"50,068,046.10",578,4.40,4.00,1.67,1.50,0.12,284.93,284.30,334.00,242.50
AKJCL,-,211.00,229.50,210.20,226.10,226.10,0.00,0.00,220.63,"1,149,972.00",209.10,"253,721,330.60","2,581",17.00,19.30,8.13,9.18,2.42,198.08,201.38,233.50,172.90
AKPL,-,250.00,256.00,250.00,254.50,254.50,0.00,0.00,253.65,"248,194.00",247.10,"62,953,361.80",690,7.40,6.00,2.99,2.40,0.34,253.68,252.56,306.50,216.10
ALBSL,-,"1,188.90","1,188.90","1,160.00","1,173.10","1,173.10",0.00,0.00,"1,171.02","11,743.00","1,168.00","13,751,331.20",148,5.10,28.90,0.44,2.49,0.18,"1,023.52",953.30,"1,242.00",771.00
ALICL,-,486.80,495.00,485.80,490.00,490.00,0.00,0.00,490.04,"75,878.00",480.70,"37,183,421.60",369,9.30,9.20,1.93,1.89,-0.01,481.17,537.94,831.00,430.00
ANLB,-,"6,020.00","6,098.50","6,020.00","6,096.90","6,096.90",0.00,0.00,"6,030.37",244.00,"6,100.00","1,471,409.20",20,-3.10,78.50,-0.05,1.30,1.09,"6,010.12","5,795.16","6,800.00","4,673.00"
API,-,294.00,299.90,290.30,299.90,299.90,0.00,0.00,296.38,"295,108.00",290.00,"87,465,380.40",726,9.90,9.60,3.41,3.31,1.17,290.36,291.01,335.00,258.80
AVYAN,-,965.00,970.00,956.00,958.70,958.70,0.00,0.00,961.12,"4,178.00",955.00,"4,015,570.30",102,3.70,14.00,0.39,1.46,-0.25,"1,013.73","1,017.24","1,306.80",906.00
BANDIPUR,-,909.80,959.90,895.00,933.00,933.00,0.00,0.00,936.97,"286,502.00",892.00,"268,443,735.40","4,051",41.00,64.90,4.60,7.25,-0.43,0.00,0.00,984.00,285.00
BARUN,-,331.50,337.00,329.00,331.70,331.70,0.00,0.00,333.14,"144,792.00",325.00,"48,235,822.00",595,6.70,8.00,2.06,2.43,-0.43,351.41,395.25,589.00,292.10
BBC,-,"4,926.00","4,951.00","4,850.00","4,934.00","4,934.00",0.00,0.00,"4,904.48",733.00,"4,914.00","3,594,982.00",39,20.00,101.00,0.41,2.08,0.60,"5,109.79","5,319.77","6,661.60","4,480.00"
BEDC,-,539.50,542.90,529.00,532.00,532.00,0.00,0.00,536.26,"22,259.00",529.00,"11,936,668.70",183,3.00,13.90,0.57,2.63,-0.80,634.45,665.30,"1,080.00",501.00
BFC,-,492.00,502.00,482.40,485.50,485.50,0.00,0.00,493.67,"80,481.00",492.00,"39,730,783.80",523,-6.50,19.60,-1.32,4.06,-1.68,482.55,489.41,704.00,411.50
BGWT,-,787.00,802.50,759.00,800.00,800.00,0.00,0.00,785.85,"9,577.00",778.00,"7,526,075.60",146,22.00,43.50,2.83,5.73,1.77,848.70,884.77,"1,241.00",750.00
BHCL,-,555.00,571.00,550.00,552.50,552.50,0.00,0.00,560.68,"169,106.00",549.80,"94,814,941.80","1,437",2.70,21.00,0.49,3.82,-1.48,0.00,0.00,625.70,292.10
BHDC,-,473.10,479.00,470.00,472.50,472.50,0.00,0.00,474.68,"45,814.00",468.60,"21,746,867.40",272,3.90,9.00,0.83,1.91,-0.46,531.02,522.36,760.20,426.00
BHL,-,182.00,187.50,181.00,187.00,187.00,0.00,0.00,185.22,"288,256.00",180.00,"53,391,553.30","1,108",7.00,6.50,3.89,3.59,0.95,191.68,204.50,405.00,164.00
BHPL,-,561.00,569.00,550.80,559.90,559.90,0.00,0.00,557.86,"109,431.00",559.90,"61,047,171.30",552,0.00,18.20,0.00,3.30,0.36,693.84,776.17,"1,308.40",503.10
BNHC,-,462.00,479.50,461.10,473.00,473.00,0.00,0.00,472.86,"21,332.00",460.20,"10,087,058.50",175,12.80,18.40,2.78,3.99,0.03,475.21,486.56,608.00,393.00
BNL,-,"15,981.00","15,981.00","15,980.00","15,980.00","15,980.00",0.00,0.00,"15,980.59",51.00,"15,980.00","815,010.00",3,0.00,1.00,0.00,0.01,0.00,"16,841.05","16,902.26","22,500.00","15,300.00"
BNT,-,"12,100.00","12,100.00","11,900.00","11,900.00","11,900.00",0.00,0.00,"11,969.60",123.00,"11,999.00","1,472,261.00",14,-99.00,200.00,-0.83,1.68,-0.58,"11,898.27","12,174.17","14,680.00","10,660.00"
BOKD86,-,"1,073.10","1,073.10","1,073.10","1,073.10","1,073.10",0.00,0.00,"1,073.10",50.00,"1,095.00","53,655.00",2,-21.90,0.00,-2.00,0.00,0.00,"1,062.23","1,046.56","1,139.30","1,005.50"
BPCL,-,762.00,800.70,762.00,798.00,798.00,0.00,0.00,789.47,"304,872.00",777.00,"240,687,837.00",797,21.00,38.70,2.70,5.08,1.07,787.81,710.98,"1,065.00",379.20
BUNGAL,-,690.00,723.00,677.30,700.20,700.20,0.00,0.00,700.59,"120,617.00",677.00,"84,503,451.50","1,343",23.20,45.70,3.43,6.75,-0.06,0.00,0.00,729.30,302.40
C30MF,-,9.69,9.69,9.50,9.50,9.50,0.00,0.00,9.68,"1,550.00",9.50,"15,000.50",5,0.00,0.19,0.00,2.00,-1.87,9.57,9.51,10.71,8.65
CBBL,-,935.00,950.00,930.00,942.00,942.00,0.00,0.00,943.40,"20,078.00",923.10,"18,941,504.70",254,18.90,20.00,2.05,2.15,-0.15,"1,011.86",962.87,"1,144.80",821.50
CCBD88,-,"1,191.00","1,191.00","1,191.00","1,191.00","1,191.00",0.00,0.00,"1,191.00",20.00,"1,212.00","23,820.00",1,-21.00,0.00,-1.73,0.00,0.00,"1,179.82","1,162.68","1,281.00","1,103.00"
CFCL,-,545.00,565.50,540.40,550.10,550.10,0.00,0.00,553.81,"110,212.00",555.30,"61,036,011.80",635,-5.20,25.10,-0.94,4.64,-0.67,502.97,516.74,701.00,445.10
CGH,-,887.40,895.00,872.00,881.00,881.00,0.00,0.00,884.62,"25,380.00",870.00,"22,451,578.00",224,11.00,23.00,1.26,2.64,-0.41,930.03,918.56,"1,150.00",800.20
