Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,100.00","1,100.00","1,078.00","1,078.91","1,078.00",0.91,0.00,"1,079.32","2,166.00","1,100.00","2,337,817.30",53,-21.09,22.00,-1.92,2.04,-0.04,"1,090.10","1,088.50","1,491.00",880.00
ADBL,-,295.00,296.00,290.00,294.44,294.80,-0.36,0.00,293.41,"37,980.00",297.05,"11,143,808.20",165,-2.61,6.00,-0.88,2.07,0.35,301.46,325.78,428.40,249.90
ADBLD83,-,"1,091.00","1,091.00","1,091.00","1,091.00","1,091.00",0.00,0.00,"1,091.00",290.00,"1,113.20","316,390.00",1,-22.20,0.00,-1.99,0.00,0.00,"1,098.78","1,073.67","1,160.00","1,046.00"
AHL,-,657.20,669.90,646.90,664.11,664.80,-0.69,0.00,653.73,"2,357.00",670.51,"1,540,853.20",53,-6.40,23.00,-0.95,3.56,1.56,743.48,723.16,904.00,446.20
AHPC,-,280.00,284.00,276.20,278.94,279.00,-0.06,0.00,279.87,"182,823.00",279.78,"51,167,226.50",524,-0.84,7.80,-0.30,2.82,-0.33,266.68,273.22,349.00,149.00
AKJCL,-,206.20,207.90,204.10,206.60,206.00,0.60,0.00,206.36,"95,713.00",207.15,"19,751,241.70",278,-0.55,3.80,-0.27,1.86,0.12,206.00,210.12,274.90,150.90
AKPL,-,240.00,246.00,240.00,240.80,240.20,0.60,0.00,242.32,"146,728.00",240.98,"35,555,233.30",425,-0.18,6.00,-0.07,2.50,-0.63,239.25,246.09,326.00,157.20
ALBSL,-,825.50,855.00,810.00,817.94,837.00,-19.06,-0.02,824.25,"9,205.00",842.32,"7,587,229.10",138,-24.38,45.00,-2.89,5.56,-0.77,847.41,912.56,"1,177.00",771.00
ALBSLP,-,442.00,442.00,442.00,442.00,442.00,0.00,0.00,442.00,"4,204.00",442.00,"1,858,168.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,542.00,442.00
ALICL,-,717.00,718.00,709.30,710.33,709.30,1.03,0.00,713.28,"48,574.00",715.95,"34,647,045.40",303,-5.62,8.70,-0.78,1.23,-0.42,741.28,739.29,831.00,542.10
ANLB,-,"5,331.10","5,439.00","5,331.10","5,437.30","5,429.00",8.30,0.00,"5,435.38","3,022.00","5,424.18","16,425,721.90",30,13.12,107.90,0.24,2.02,0.04,"5,229.75","5,000.25","6,735.00","2,200.20"
API,-,291.00,296.50,287.10,291.46,291.40,0.06,0.00,292.06,"147,141.00",291.17,"42,973,342.40",473,0.29,9.40,0.10,3.27,-0.20,280.23,291.39,390.00,163.80
AVYAN,-,"1,017.00","1,050.00","1,017.00","1,019.06","1,020.00",-0.94,0.00,"1,034.66","6,177.00","1,036.23","6,391,068.90",72,-17.17,33.00,-1.66,3.24,-1.53,"1,077.42","1,035.42","1,306.80",804.40
BARUN,-,509.60,520.00,505.30,510.59,512.90,-2.31,0.00,512.22,"59,476.00",509.50,"30,464,534.90",263,1.09,14.70,0.21,2.91,-0.32,483.99,446.02,589.00,230.30
