Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,33.28,953.10,965.80,953.10,955.00,955.00,0.00,0.00,957.79,"1,426.00",959.00,"1,365,808.10",24,-4.00,12.70,-0.42,1.33,-0.29,969.82,988.79,"1,240.00",827.90
ADBL,24.82,324.40,324.40,307.30,310.00,310.00,0.00,0.00,309.02,"17,589.00",309.00,"5,435,402.00",128,1.00,17.10,0.32,5.56,0.32,306.61,310.49,344.90,277.00
AHL,31.00,477.20,488.00,477.20,487.00,487.00,0.00,0.00,485.85,"4,017.00",487.00,"1,951,652.10",54,0.00,10.80,0.00,2.26,0.24,537.78,567.26,700.00,461.10
AHPC,31.11,289.00,289.00,273.00,276.00,276.00,0.00,0.00,276.30,"44,738.00",277.00,"12,360,936.40",200,-1.00,16.00,-0.36,5.86,-0.11,281.46,282.70,334.00,250.10
AKJCL,27.76,384.80,412.70,384.80,403.00,403.00,0.00,0.00,404.34,"385,504.00",405.00,"155,874,351.10",674,-2.00,27.90,-0.49,7.25,-0.33,328.20,283.43,461.40,172.90
AKPL,28.26,265.10,267.00,264.00,265.00,265.00,0.00,0.00,264.91,"41,977.00",267.00,"11,120,131.50",192,-2.00,3.00,-0.75,1.14,0.03,266.98,261.54,317.00,227.50
ALBSL,37.22,"1,080.00","1,108.00","1,080.00","1,104.00","1,104.00",0.00,0.00,"1,098.08","14,425.00","1,110.00","15,839,820.30",74,-6.00,28.00,-0.54,2.59,0.54,"1,146.79","1,103.36","1,334.00",775.10
ALICL,28.14,450.00,455.00,444.10,450.00,450.00,0.00,0.00,448.41,"31,401.00",453.00,"14,080,512.70",167,-3.00,10.90,-0.66,2.45,0.35,464.20,467.34,550.00,430.00
ANLB,28.99,"5,751.00","5,852.00","5,751.00","5,775.00","5,775.00",0.00,0.00,"5,778.16",178.00,"5,874.90","1,028,512.50",15,-99.90,101.00,-1.70,1.76,-0.05,"6,192.61","6,170.30","6,989.00","5,220.00"
APHL,23.43,331.70,396.20,331.70,396.20,396.20,0.00,0.00,368.10,100.00,344.60,"36,810.00",10,51.60,64.50,14.97,19.45,7.09,0.00,0.00,396.20,299.70
API,22.64,352.00,352.00,346.00,349.90,349.90,0.00,0.00,348.66,"131,419.00",349.00,"45,821,113.10",407,0.90,6.00,0.26,1.73,0.35,322.23,310.03,370.00,258.80
AVYAN,28.05,"1,080.00","1,087.90","1,061.00","1,069.00","1,069.00",0.00,0.00,"1,069.23","3,767.00","1,074.00","4,027,779.60",51,-5.00,26.90,-0.47,2.54,-0.02,"1,051.25","1,034.25","1,366.00",906.00
BANDIPUR,24.52,815.10,825.00,815.10,820.00,820.00,0.00,0.00,821.03,"14,667.00",825.00,"12,042,097.40",400,-5.00,9.90,-0.61,1.21,-0.13,884.18,0.00,"1,233.00",285.00
BARUN,28.38,342.00,342.00,338.20,340.00,340.00,0.00,0.00,339.70,"15,415.00",340.00,"5,236,407.70",98,0.00,3.80,0.00,1.12,0.09,347.74,344.30,473.00,292.10
