Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,124.00","1,148.00","1,123.10","1,130.00","1,137.62","8,250.00","1,125.00","9,385,329.00",117,5.00,24.90,0.44,2.22,-0.67,"1,109.98",989.52,"1,491.00",500.10
ADBL,-,359.90,359.90,351.20,352.40,353.29,"47,343.00",355.60,"16,725,839.30",223,-3.20,8.70,-0.90,2.48,-0.25,339.93,304.75,428.40,223.00
ADBLD83,-,"1,135.00","1,135.00","1,135.00","1,135.00","1,135.00",25.00,"1,135.00","28,375.00",1,0.00,0.00,0.00,0.00,0.00,"1,070.24","1,049.42","1,160.00",966.00
AHL,-,743.20,743.20,720.00,730.00,728.21,"12,049.00",728.70,"8,774,180.50",134,1.30,23.20,0.18,3.22,0.25,632.92,569.18,904.00,324.20
AHPC,-,278.00,286.00,276.60,279.80,281.87,"176,139.00",278.00,"49,647,577.30",521,1.80,9.40,0.65,3.40,-0.74,238.76,217.05,349.00,149.00
AKJCL,-,212.00,217.00,207.80,212.00,214.11,"441,372.00",208.00,"94,501,253.00","1,259",4.00,9.20,1.92,4.43,-0.99,212.75,213.55,274.90,144.20
AKPL,-,254.00,261.00,254.00,255.00,257.79,"168,617.00",253.10,"43,468,562.20",436,1.90,7.00,0.75,2.76,-1.10,225.91,208.82,326.00,154.50
ALBSL,-,869.00,887.40,864.00,870.00,873.15,"4,192.00",870.00,"3,660,250.00",80,0.00,23.40,0.00,2.71,-0.36,"1,023.60",930.77,"1,177.00",543.00
ALICL,-,749.00,755.50,741.00,749.00,749.09,"30,117.00",741.00,"22,560,486.90",167,8.00,14.50,1.08,1.96,-0.01,686.24,646.46,825.00,523.00
ANLB,-,"5,009.00","5,176.50","4,800.00","5,073.00","4,895.84","2,140.00","5,100.00","10,477,098.00",54,-27.00,376.50,-0.53,7.84,3.49,"3,715.33","3,152.83","5,705.00","1,550.00"
API,-,283.00,293.00,283.00,286.50,288.73,"204,411.00",285.70,"59,020,051.00",569,0.80,10.00,0.28,3.53,-0.78,259.91,232.24,390.00,155.00
AVYAN,-,"1,099.50","1,099.50","1,061.10","1,069.00","1,074.00","9,352.00","1,078.00","10,044,023.60",112,-9.00,38.40,-0.83,3.62,-0.47,973.48,882.13,"1,195.00",574.50
BARUN,-,434.00,470.00,427.10,454.00,455.03,"196,903.00",434.00,"89,596,725.30",821,20.00,42.90,4.61,10.04,-0.23,347.05,311.74,470.00,200.00
BBC,-,"6,109.20","6,588.40","6,109.20","6,588.40","6,583.05","2,406.00","5,989.50","15,838,811.00",104,598.90,479.20,10.00,7.84,0.08,"4,325.86","4,147.15","6,588.40","3,410.40"
BEDC,-,558.00,614.00,558.00,575.00,578.83,"36,829.00",569.00,"21,317,624.10",340,6.00,56.00,1.05,10.04,-0.67,468.07,432.76,614.00,203.00
BFC,-,840.10,863.00,810.00,810.00,836.91,"148,619.00",840.10,"124,380,969.30",759,-30.10,53.00,-3.58,6.54,-3.32,584.46,509.13,951.60,285.00
BGWT,-,"1,004.00","1,024.90","1,004.00","1,023.90","1,013.08","5,961.00","1,010.00","6,038,954.30",134,13.90,20.90,1.38,2.08,1.06,969.24,849.11,"1,361.70",410.00
BHDC,-,640.00,665.00,639.10,649.00,644.33,"9,972.00",645.00,"6,425,297.00",134,4.00,25.90,0.62,4.05,0.72,617.61,570.93,829.70,321.00
BHL,-,370.00,392.10,370.00,376.00,378.76,"22,828.00",369.50,"8,646,361.00",176,6.50,22.10,1.76,5.97,-0.73,407.35,385.11,520.00,198.10
BHPL,-,770.00,810.00,770.00,788.90,786.19,"11,966.00",782.70,"9,407,574.90",134,6.20,40.00,0.79,5.19,0.34,685.85,624.08,835.00,378.20
BNHC,-,518.00,535.00,517.00,517.50,520.03,"64,244.00",518.10,"33,408,754.50",366,-0.60,18.00,-0.12,3.48,-0.49,577.13,545.18,742.00,316.10
BNL,-,"16,200.00","16,280.00","16,200.00","16,280.00","16,213.79",58.00,"16,200.00","940,400.00",5,80.00,80.00,0.49,0.49,0.41,"16,858.96","15,267.62","23,765.60","2,502.30"
BNT,-,"14,186.00","14,600.00","14,186.00","14,300.00","14,448.62",262.00,"14,475.00","3,785,538.00",16,-175.00,414.00,-1.21,2.92,-1.04,"14,342.24","14,024.65","18,100.00","10,500.00"
BOKD86,-,"1,054.90","1,054.90","1,054.90","1,054.90","1,054.90",10.00,"1,049.00","10,549.00",1,5.90,0.00,0.56,0.00,0.00,987.21,934.07,"1,055.00",822.10
BPCL,-,449.00,450.00,438.10,439.00,444.38,"25,750.00",441.40,"11,442,866.60",165,-2.40,11.90,-0.54,2.72,-1.23,395.93,364.33,536.50,284.40
C30MF,-,9.32,9.58,9.32,9.58,9.49,"10,355.00",9.37,"98,229.00",5,0.21,0.26,2.24,2.79,0.98,9.57,9.29,10.92,7.61
CBBL,-,958.00,965.00,954.00,962.00,959.75,"12,306.00",960.00,"11,810,719.30",141,2.00,11.00,0.21,1.15,0.23,951.33,913.39,"1,155.00",800.00
CBLD88,-,"1,125.00","1,138.30","1,125.00","1,138.30","1,128.80",35.00,"1,116.00","39,508.00",2,22.30,13.30,2.00,1.18,0.83,"1,071.72","1,045.33","1,187.90",930.50
CCBD88,-,"1,162.50","1,162.50","1,162.50","1,162.50","1,162.50",25.00,"1,162.50","29,062.50",1,0.00,0.00,0.00,0.00,0.00,"1,082.00","1,047.33","1,213.50",952.00
CFCL,-,694.00,695.00,675.00,675.00,686.39,"73,493.00",685.00,"50,444,652.20",463,-10.00,20.00,-1.46,2.96,-1.69,590.67,514.78,820.00,305.10
CGH,-,929.80,"1,000.00",929.80,974.00,975.95,"76,378.00",948.70,"74,541,142.70",675,25.30,70.20,2.67,7.55,-0.20,972.47,918.21,"1,360.00",760.00
CHCL,-,580.10,588.10,579.00,582.50,582.89,"43,916.00",580.50,"25,598,358.30",202,2.00,9.10,0.34,1.57,-0.07,542.90,513.11,697.00,426.30
CHDC,-,"1,670.10","1,700.00","1,661.00","1,661.00","1,681.36","27,833.00","1,670.00","46,797,172.80",252,-9.00,39.00,-0.54,2.35,-1.23,"1,522.51","1,305.37","2,370.00",627.00
CHL,-,393.50,409.00,388.00,397.00,400.69,"49,586.00",387.00,"19,868,555.70",324,10.00,21.00,2.58,5.41,-0.93,354.15,338.64,447.00,206.00
CIT,-,"2,182.10","2,259.00","2,176.00","2,220.00","2,213.86","28,645.00","2,182.00","63,416,127.00",500,38.00,83.00,1.74,3.81,0.28,"2,199.62","2,168.52","2,700.00","1,880.00"
CITY,-,963.00,"1,025.00",950.00,992.90,990.03,"74,336.00",949.90,"73,595,183.80",825,43.00,75.00,4.53,7.89,0.29,828.94,751.01,"1,168.50",540.20
CIZBD90,-,"1,075.50","1,140.00","1,075.50","1,140.00","1,118.51",165.00,"1,076.00","184,553.50",13,64.00,64.50,5.95,6.00,1.89,0.00,0.00,"1,140.00","1,000.00"
CKHL,-,690.00,700.00,685.00,685.00,690.68,"8,895.00",690.00,"6,143,563.90",132,-5.00,15.00,-0.72,2.19,-0.83,644.74,618.72,783.00,300.00
CLI,-,687.00,714.00,687.00,709.00,705.59,"97,219.00",693.90,"68,596,901.60","1,330",15.10,27.00,2.18,3.93,0.48,602.72,552.40,731.00,418.50
CMF1,-,10.60,11.22,10.60,11.00,11.06,"163,700.00",10.58,"1,811,000.00",24,0.42,0.62,3.97,5.85,-0.57,10.07,9.65,11.22,7.77
CMF2,-,9.74,9.92,9.74,9.90,9.85,"80,800.00",9.56,"795,951.00",9,0.34,0.18,3.56,1.85,0.50,9.33,8.85,10.68,7.13
CORBL,-,"1,865.00","1,920.00","1,764.00","1,764.00","1,861.01","34,838.00","1,831.50","64,833,795.50",341,-67.50,156.00,-3.69,8.84,-5.50,796.01,677.72,"1,920.00",318.50
CYCL,-,"1,747.00","1,780.00","1,667.00","1,699.90","1,690.19","8,353.00","1,713.00","14,118,129.90",248,-13.10,113.00,-0.76,6.78,0.57,"1,565.47","1,525.12","1,923.90",882.00
CZBIL,-,231.50,231.50,222.20,223.70,225.07,"88,736.00",227.00,"19,971,464.80",304,-3.30,9.30,-1.45,4.19,-0.61,220.43,200.70,296.00,152.50
