Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,164.18","1,164.18","1,130.30","1,144.89","1,150.00",-5.11,0.00,"1,143.04","8,029.00","1,164.18","9,177,498.90",177,-19.29,33.88,-1.66,3.00,0.16,"1,091.87","1,081.41","1,468.00",965.00
ADBL,-,340.00,342.00,334.20,339.60,341.90,-2.30,-0.01,338.72,"121,584.00",339.57,"41,182,967.20",523,0.03,7.80,0.01,2.33,0.26,293.21,309.12,428.40,272.30
ADBLD83,-,"1,110.00","1,120.00","1,110.00","1,110.00","1,110.00",0.00,0.00,"1,118.00","1,125.00","1,110.00","1,257,750.00",5,0.00,10.00,0.00,0.90,-0.72,"1,103.06","1,089.38","1,160.00","1,046.00"
AHL,-,649.00,663.00,640.00,661.46,661.90,-0.44,0.00,650.64,"9,942.00",649.68,"6,468,694.70",146,11.78,23.00,1.81,3.59,1.64,707.99,711.34,904.00,579.50
AHPC,-,311.00,319.00,304.50,313.82,315.00,-1.18,0.00,312.85,"1,087,956.00",304.98,"340,368,885.60","2,614",8.84,14.50,2.90,4.76,0.31,277.15,274.04,349.00,210.00
AKJCL,-,218.00,227.50,218.00,224.33,224.80,-0.47,0.00,223.52,"709,719.00",218.31,"158,636,992.70","2,165",6.02,9.50,2.76,4.36,0.36,207.90,207.84,274.90,187.20
AKPL,-,270.00,288.90,267.00,283.10,284.00,-0.90,0.00,281.67,"1,233,763.00",269.08,"347,507,941.60","3,107",14.02,21.90,5.21,8.20,0.51,246.89,247.59,326.00,206.00
ALBSL,-,946.00,950.00,922.10,931.51,935.00,-3.49,0.00,935.13,"15,115.00",945.35,"14,134,539.30",236,-13.84,27.90,-1.46,3.03,-0.39,847.85,862.98,"1,177.00",771.00
ALICL,-,549.80,550.00,533.00,538.26,539.90,-1.64,0.00,540.28,"85,321.00",541.77,"46,097,199.70",372,-3.51,17.00,-0.65,3.19,-0.38,671.09,690.90,831.00,484.80
ANLB,-,"5,830.00","5,830.00","5,550.00","5,633.84","5,632.20",1.64,0.00,"5,556.25","3,395.00","5,717.05","18,863,474.60",55,-83.21,280.00,-1.46,5.05,1.38,"5,280.03","5,240.39","6,735.00","2,616.70"
