Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,24.16,870.00,894.00,870.00,878.10,878.10,0.00,0.00,877.03,132.00,884.00,"115,768.50",13,-5.90,24.00,-0.67,2.76,0.12,950.81,954.23,"1,095.00",827.90
ADBL,32.54,300.00,300.00,296.50,297.90,297.90,0.00,0.00,297.53,"6,851.00",299.00,"2,038,404.40",73,-1.10,3.50,-0.37,1.18,0.12,310.88,306.87,340.00,285.20
ADBLD83,21.40,"1,021.20","1,022.00","1,020.30","1,020.30","1,020.30",0.00,0.00,"1,021.32",375.00,"1,020.10","382,996.50",6,0.20,1.70,0.02,0.17,-0.10,"1,074.16","1,083.65","1,132.90","1,015.00"
AHL,28.71,350.00,354.00,350.00,350.20,350.20,0.00,0.00,351.56,743.00,356.30,"261,209.00",18,-6.10,4.00,-1.71,1.14,-0.39,467.40,497.47,699.00,350.00
AHPC,39.66,254.90,256.00,252.30,253.50,253.50,0.00,0.00,253.00,"50,940.00",254.90,"12,887,609.90",154,-1.40,3.70,-0.55,1.47,0.20,275.29,275.65,323.30,245.80
AKJCL,30.51,340.00,341.00,330.00,332.10,332.10,0.00,0.00,334.62,"156,469.00",338.00,"52,357,082.10",401,-5.90,11.00,-1.75,3.33,-0.76,375.24,340.98,461.40,172.90
AKPL,39.32,250.00,250.00,243.30,247.40,247.40,0.00,0.00,245.29,"42,821.00",249.00,"10,503,649.80",119,-1.60,6.70,-0.64,2.75,0.85,265.38,263.29,317.00,227.50
ALBSL,23.10,"1,095.00","1,111.50","1,090.00","1,108.80","1,108.80",0.00,0.00,"1,099.17","6,569.00","1,114.00","7,220,414.90",56,-5.20,21.50,-0.47,1.97,0.87,"1,118.36","1,127.15","1,334.00",930.00
ALICL,30.35,395.00,400.00,394.30,398.00,398.00,0.00,0.00,398.72,"3,280.00",398.00,"1,307,798.50",32,0.00,5.70,0.00,1.45,-0.18,443.21,451.11,505.00,381.40
ANLB,29.27,"4,750.00","5,200.00","4,750.00","4,839.00","4,839.00",0.00,0.00,"4,877.46",841.00,"4,870.00","4,101,941.70",58,-31.00,450.00,-0.64,9.47,-0.79,"5,970.30","6,036.74","7,560.00","4,750.00"
APHL,30.41,646.10,682.00,646.10,664.00,664.00,0.00,0.00,673.25,"6,725.00",680.10,"4,527,588.30",136,-16.10,35.90,-2.37,5.56,-1.39,0.00,0.00,"1,053.40",299.70
API,37.28,334.00,334.70,324.70,326.00,326.00,0.00,0.00,325.64,"169,478.00",327.50,"55,189,159.40",321,-1.50,10.00,-0.46,3.08,0.11,340.37,326.48,370.00,258.80
AVYAN,32.70,980.00,"1,010.00",978.00,991.00,991.00,0.00,0.00,990.21,"2,999.00",991.00,"2,969,652.00",58,0.00,32.00,0.00,3.27,0.08,"1,090.52","1,049.03","1,366.00",906.00
BANDIPUR,33.88,611.30,651.00,611.30,630.90,630.90,0.00,0.00,634.77,"23,974.00",643.40,"15,218,066.60",320,-12.50,39.70,-1.94,6.49,-0.61,786.22,827.22,"1,233.00",285.00
BARUN,38.28,306.60,311.00,306.60,310.80,310.80,0.00,0.00,308.87,"12,916.00",309.00,"3,989,400.10",68,1.80,4.40,0.58,1.44,0.62,337.35,339.00,401.50,292.10
