Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,203.00","1,216.20","1,176.10","1,213.00","1,207.06","11,747.00","1,180.00","14,179,298.90",200,33.00,40.10,2.80,3.41,0.49,"1,088.97","1,087.07","1,491.00",585.00
ADBL,-,293.00,295.00,289.30,291.40,290.69,"30,069.00",293.10,"8,740,886.80",258,-1.70,5.70,-0.58,1.97,0.24,346.72,325.35,428.40,223.00
ADBLD83,-,"1,121.50","1,121.50","1,121.50","1,121.50","1,121.50",5.00,"1,100.00","5,607.50",2,21.50,0.00,1.95,0.00,0.00,"1,083.58","1,055.35","1,160.00","1,010.00"
AHL,-,845.00,845.00,825.00,825.00,834.44,"8,812.00",840.00,"7,353,082.50",94,-15.00,20.00,-1.79,2.42,-1.14,720.29,656.73,904.00,410.10
AHPC,-,263.80,267.70,261.10,265.00,263.63,"158,228.00",263.80,"41,713,947.50",492,1.20,6.60,0.45,2.53,0.52,273.36,238.93,349.00,149.00
AKJCL,-,209.10,209.10,202.00,207.00,206.48,"198,236.00",205.00,"40,931,894.20",606,2.00,7.10,0.98,3.51,0.25,210.89,209.60,274.90,150.90
AKPL,-,232.00,235.00,232.00,233.80,233.45,"121,689.00",232.40,"28,407,864.00",391,1.40,3.00,0.60,1.29,0.15,250.13,225.39,326.00,157.20
ALBSL,-,877.00,942.40,877.00,915.00,908.23,"7,418.00",891.30,"6,737,269.50",164,23.70,65.40,2.66,7.46,0.74,954.36,967.51,"1,177.00",616.90
ALICL,-,752.00,772.00,752.00,770.00,767.27,"37,128.00",767.00,"28,487,059.20",153,3.00,20.00,0.39,2.66,0.36,736.12,691.52,825.00,523.00
ANLB,-,"4,800.00","4,919.00","4,800.00","4,861.00","4,851.35","1,363.00","4,830.00","6,612,395.90",51,31.00,119.00,0.64,2.48,0.20,"4,834.54","4,040.45","6,735.00","1,777.60"
API,-,280.00,284.90,278.40,283.00,282.26,"201,401.00",278.20,"56,847,654.60",735,4.80,6.50,1.73,2.33,0.26,293.11,256.74,390.00,162.00
AVYAN,-,"1,150.00","1,225.00","1,150.00","1,224.00","1,199.23","21,964.00","1,150.20","26,339,888.20",289,73.80,75.00,6.42,6.52,2.02,"1,015.80",994.36,"1,306.80",580.00
