Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,515.00,541.00,515.00,541.00,522.63,632.00,520.00,"330,299.00",20,21.00,26.00,4.04,5.05,3.40,582.48,595.16,906.70,502.20
ADBL,-,238.00,245.00,238.00,245.00,241.53,"8,661.00",239.00,"2,091,879.60",90,6.00,7.00,2.51,2.94,1.42,246.01,250.63,355.80,224.00
ADBLD83,-,980.00,"1,019.50",980.00,"1,019.50","1,014.26",235.00,980.00,"238,351.00",4,39.50,39.50,4.03,4.03,0.51,968.63,988.54,"1,144.00",865.10
AHL,-,301.00,313.10,300.00,311.00,307.94,"3,072.00",306.00,"945,994.00",68,5.00,13.10,1.63,4.37,0.98,334.71,0.00,480.90,273.10
AHPC,-,202.00,208.00,199.50,207.00,204.56,"16,503.00",202.00,"3,375,876.50",60,5.00,8.50,2.48,4.26,1.18,243.32,261.21,364.00,190.00
AKJCL,-,142.00,149.70,142.00,146.10,145.91,"4,516.00",144.00,"658,946.00",47,2.10,7.70,1.46,5.42,0.13,179.29,194.52,262.00,142.00
AKPL,-,160.30,163.50,158.00,162.90,161.45,"29,270.00",160.30,"4,725,522.10",145,2.60,5.50,1.62,3.48,0.89,247.31,296.94,460.90,152.40
ALBSL,-,602.00,645.00,575.00,630.90,590.87,"4,100.00",614.00,"2,422,551.50",95,16.90,70.00,2.75,12.17,6.35,719.06,736.93,"1,158.90",575.00
ALICL,-,587.00,602.90,587.00,602.90,599.40,"9,022.00",590.00,"5,407,823.00",58,12.90,15.90,2.19,2.71,0.58,667.77,650.27,812.00,477.20
ANLB,-,"1,740.00","1,774.00","1,700.00","1,745.00","1,742.99",621.00,"1,715.00","1,082,397.00",26,30.00,74.00,1.75,4.35,0.12,"2,002.33",0.00,"2,651.00",403.80
API,-,159.00,159.00,154.70,158.00,157.05,"44,226.00",157.00,"6,945,516.60",307,1.00,4.30,0.64,2.78,0.60,200.32,218.90,315.00,154.70
AVYAN,-,559.00,572.00,550.00,560.00,561.41,600.00,570.00,"336,848.00",47,-10.00,22.00,-1.75,4.00,-0.25,652.91,644.72,837.50,549.00
BARUN,-,191.10,199.00,191.10,199.00,195.09,"7,581.00",195.00,"1,478,992.10",52,4.00,7.90,2.05,4.13,1.96,233.74,242.19,300.00,190.30
BBC,-,"3,590.00","3,590.00","3,590.00","3,590.00","3,590.00",10.00,"3,520.00","35,900.00",1,70.00,0.00,1.99,0.00,0.00,"3,644.02","3,504.16","4,539.00","3,050.00"
BEDC,-,188.10,199.90,185.00,199.00,195.36,"3,740.00",191.90,"730,656.00",118,7.10,14.90,3.70,8.05,1.83,0.00,0.00,326.30,170.00
BFC,-,285.00,289.50,285.00,289.50,287.44,"1,521.00",284.00,"437,201.00",14,5.50,4.50,1.94,1.58,0.71,316.80,318.68,406.00,284.00
BGWT,-,375.00,391.00,375.00,391.00,380.11,"5,561.00",382.00,"2,113,798.80",267,9.00,16.00,2.36,4.27,2.78,0.00,0.00,436.90,352.00
BHDC,-,321.40,340.00,310.20,337.00,323.65,930.00,327.90,"300,991.00",54,9.10,29.80,2.78,9.61,3.96,357.43,378.62,468.90,286.50
BHL,-,196.00,204.00,196.00,200.00,199.01,"2,155.00",197.00,"428,864.00",64,3.00,8.00,1.52,4.08,0.50,246.46,273.64,394.70,192.70
