Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,38.89,784.50,794.00,772.00,782.00,782.61,553.00,800.00,"432,782.10",33,-18.00,22.00,-2.25,2.85,-0.08,892.14,"1,059.71","1,660.00",744.00
ADBL,34.69,320.50,324.00,320.50,321.00,321.40,"13,240.00",321.40,"4,255,335.50",134,-0.40,3.50,-0.12,1.09,-0.12,340.78,365.89,560.00,298.00
AHPC,32.03,332.00,337.70,328.20,330.00,330.38,"41,969.00",334.00,"13,865,723.40",225,-4.00,9.50,-1.20,2.89,-0.12,382.33,426.67,749.80,310.00
AKJCL,32.88,199.00,206.00,199.00,200.00,200.72,"22,103.00",203.00,"4,436,489.80",155,-3.00,7.00,-1.48,3.52,-0.36,221.06,249.55,440.00,162.00
AKPL,34.41,442.00,443.00,435.00,435.30,437.97,"37,779.00",442.00,"16,546,110.10",318,-6.70,8.00,-1.52,1.84,-0.61,448.66,478.86,695.60,369.20
ALBSL,28.04,"1,153.00","1,154.60","1,130.00","1,130.00","1,141.89","1,040.00","1,132.00","1,187,568.20",29,-2.00,24.60,-0.18,2.18,-1.05,"1,263.27","1,349.17","1,901.00","1,122.10"
ALICL,36.99,550.00,561.00,540.20,555.00,547.30,"39,082.00",560.00,"21,389,580.40",211,-5.00,20.80,-0.89,3.85,1.39,638.45,771.21,"1,423.00",484.00
API,31.24,250.00,250.00,237.00,237.10,240.89,"163,829.00",247.00,"39,464,523.40",719,-9.90,13.00,-4.01,5.49,-1.60,275.89,353.23,575.00,217.60
BARUN,33.05,250.00,250.60,240.00,240.00,248.83,"8,099.00",249.90,"2,015,241.00",62,-9.90,10.60,-3.96,4.42,-3.68,386.19,430.20,680.00,240.00
BBC,43.05,"3,471.00","3,471.00","3,410.00","3,410.00","3,421.45",110.00,"3,540.00","376,360.00",8,-130.00,61.00,-3.67,1.79,-0.34,"3,738.10","4,116.10","6,270.00","3,195.00"
BFC,37.20,368.00,374.00,363.00,363.10,367.04,"10,584.00",373.00,"3,884,797.30",85,-9.90,11.00,-2.65,3.03,-1.09,389.51,420.52,615.00,298.00
BHDC,38.23,418.00,433.00,412.00,426.00,419.47,"4,421.00",425.40,"1,854,474.20",147,0.60,21.00,0.14,5.10,1.53,-,-,520.00,334.00
BHL,33.04,306.90,310.10,299.10,304.90,303.15,"11,293.00",313.00,"3,423,466.30",168,-8.10,11.00,-2.59,3.68,0.57,-,-,397.00,104.70
BNHC,26.41,379.00,387.00,376.20,376.50,381.93,"1,055.00",386.00,"402,939.00",52,-9.50,10.80,-2.46,2.87,-1.44,431.56,-,744.00,246.70
BNT,24.17,"13,100.00","13,100.00","13,050.00","13,050.00","13,071.71",35.00,"13,100.00","457,510.00",3,-50.00,50.00,-0.38,0.38,-0.17,"13,525.03","13,791.04","17,670.00","9,750.00"
BPCL,33.82,310.00,310.00,305.00,308.00,307.38,"6,713.00",309.10,"2,063,426.10",84,-1.10,5.00,-0.36,1.64,0.20,342.89,372.95,610.00,294.00
CBBL,43.26,"1,036.00","1,040.00","1,022.10","1,026.00","1,026.14","4,925.00","1,036.00","5,053,721.10",122,-10.00,17.90,-0.97,1.75,-0.01,"1,051.04","1,132.38","1,912.50",882.00
CFCL,34.78,338.00,338.00,321.00,325.90,326.42,"11,085.00",333.00,"3,618,353.20",106,-7.10,17.00,-2.13,5.30,-0.16,328.58,373.19,712.80,237.00
CGH,41.88,"1,001.00","1,014.90",999.00,"1,014.90","1,001.21","3,042.00","1,005.00","3,045,674.00",63,9.90,15.90,0.99,1.59,1.35,"1,126.58","1,221.43","1,737.00",900.20
CHCL,40.75,384.00,397.00,383.10,385.00,386.10,"10,235.00",390.00,"3,951,745.80",83,-5.00,13.90,-1.28,3.63,-0.29,416.60,447.41,652.00,347.90
CHDC,34.78,680.00,694.40,677.10,682.00,683.06,"4,740.00",685.30,"3,237,706.30",88,-3.30,17.30,-0.48,2.56,-0.16,748.31,810.13,"1,183.00",630.00
CHL,31.91,235.30,239.00,235.00,235.00,235.23,"2,050.00",240.00,"482,220.50",25,-5.00,4.00,-2.08,1.70,-0.10,295.10,352.57,663.00,207.00
CIT,33.91,"1,977.00","1,980.00","1,945.00","1,947.00","1,959.80","6,999.00","1,977.00","13,716,673.70",262,-30.00,35.00,-1.52,1.80,-0.66,"2,574.33","2,802.79","3,840.00","1,945.00"
CLBSL,26.74,869.00,869.00,852.00,855.00,860.66,598.00,885.00,"514,672.50",12,-30.00,17.00,-3.39,2.00,-0.66,839.35,908.03,"1,530.00",662.50
CMF1,34.86,8.10,8.10,7.86,7.86,7.99,"10,410.00",8.10,"83,174.90",9,-0.24,0.24,-2.96,3.05,-1.65,8.73,9.10,15.77,7.80
CMF2,30.66,8.16,8.16,8.10,8.10,8.11,"6,000.00",8.16,"48,660.00",3,-0.06,0.06,-0.74,0.74,-0.12,9.35,9.58,15.78,7.96
CORBL,41.17,295.00,297.00,292.00,292.00,293.57,"2,560.00",300.00,"751,535.00",32,-8.00,5.00,-2.67,1.71,-0.54,358.21,446.94,"1,046.50",211.30
CZBIL,35.99,197.00,197.00,195.00,195.10,195.31,"30,319.00",196.60,"5,921,609.20",150,-1.50,2.00,-0.76,1.03,-0.11,222.05,243.24,420.00,194.00
DDBL,42.10,"1,002.00","1,002.00",974.10,974.10,982.26,"4,833.00",992.10,"4,747,279.50",67,-18.00,27.90,-1.81,2.86,-0.84,"1,013.20","1,082.60","1,819.60",876.00
DHPL,31.98,205.00,205.00,197.50,200.00,198.66,"5,445.00",201.00,"1,081,688.50",37,-1.00,7.50,-0.50,3.80,0.67,226.90,254.86,415.00,168.00
DORDI,24.58,310.00,318.00,309.20,311.00,311.45,"7,908.00",313.00,"2,462,937.00",216,-2.00,8.80,-0.64,2.85,-0.14,-,-,408.00,271.50
EBL,33.36,487.00,489.00,484.00,487.00,486.39,"10,871.00",487.00,"5,287,582.50",104,0.00,5.00,0.00,1.03,0.12,483.23,512.58,753.90,411.00
EDBL,34.31,324.00,329.00,320.10,324.00,323.47,"10,158.00",327.50,"3,285,758.20",68,-3.50,8.90,-1.07,2.78,0.17,372.89,422.71,"1,149.00",308.00
ENL,26.47,660.00,660.00,640.00,640.00,645.74,"2,615.00",652.00,"1,688,608.00",59,-12.00,20.00,-1.84,3.13,-0.90,764.21,-,"1,481.90",287.10
FMDBL,35.50,674.00,695.40,670.00,671.10,675.87,"5,757.00",682.00,"3,890,974.70",56,-10.90,25.40,-1.60,3.79,-0.71,689.25,740.35,"1,140.00",559.00
FOWAD,35.85,"2,615.00","2,619.90","2,601.00","2,607.00","2,605.41","4,312.00","2,624.80","11,234,528.60",137,-17.80,18.90,-0.68,0.73,0.06,"2,430.10","2,382.54","3,040.00","2,000.00"
GBBL,39.86,377.00,380.00,372.00,374.00,375.18,"24,253.00",382.00,"9,099,197.10",204,-8.00,8.00,-2.09,2.15,-0.32,393.52,449.69,665.00,318.00
GBILD86/87,39.42,770.10,770.10,770.10,770.10,770.10,25.00,770.10,"19,252.50",1,0.00,0.00,0.00,0.00,0.00,-,-,"1,000.00",755.10
GBLBS,34.13,684.00,689.00,671.00,672.00,678.41,"4,240.00",683.90,"2,876,454.00",47,-11.90,18.00,-1.74,2.68,-0.95,781.18,846.47,"1,168.00",653.10
GFCL,28.05,486.10,495.00,484.00,484.00,486.86,"8,053.00",493.00,"3,920,674.70",78,-9.00,11.00,-1.83,2.27,-0.59,485.02,538.25,907.00,358.00
GHL,35.84,204.90,205.50,200.00,200.00,200.69,"14,117.00",207.00,"2,833,114.50",93,-7.00,5.50,-3.38,2.75,-0.34,228.82,264.53,490.00,169.00
GILB,35.86,"1,235.00","1,240.00","1,210.60","1,234.90","1,218.28","1,189.00","1,230.00","1,448,530.60",38,4.90,29.40,0.40,2.43,1.35,"1,331.69","1,446.56","2,487.90","1,130.00"
