Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,063.50","1,064.00","1,060.00","1,060.00","1,060.00",0.00,0.00,"1,060.28",748.00,"1,074.80","793,087.10",14,-14.80,4.00,-1.38,0.38,-0.03,"1,095.30","1,118.92","1,491.00",742.10
ADBL,-,286.00,287.00,282.10,282.91,283.00,-0.09,0.00,283.83,"21,640.00",285.99,"6,142,098.40",194,-3.08,4.90,-1.08,1.74,-0.33,317.26,332.65,428.40,226.10
ADBLD83,-,"1,120.00","1,120.00","1,111.00","1,111.00","1,111.00",0.00,0.00,"1,115.25",53.00,"1,132.90","59,108.00",3,-21.90,9.00,-1.93,0.81,-0.38,"1,095.89","1,070.54","1,160.00","1,049.00"
AHL,-,730.00,732.20,717.50,724.39,730.00,-5.61,-0.01,725.10,"2,200.00",738.90,"1,595,228.50",38,-14.51,14.70,-1.96,2.05,-0.10,744.04,719.02,904.00,426.10
AHPC,-,283.00,283.00,259.70,267.77,266.00,1.77,0.01,265.76,"438,565.00",277.48,"116,555,120.90",794,-9.71,23.30,-3.50,8.97,0.75,265.15,263.22,349.00,149.00
AKJCL,-,203.40,210.00,203.00,204.02,203.60,0.42,0.00,204.96,"88,794.00",207.39,"18,199,397.70",300,-3.37,7.00,-1.62,3.45,-0.46,206.94,209.43,274.90,150.90
AKPL,-,232.00,232.00,227.10,227.93,228.00,-0.07,0.00,228.93,"80,908.00",232.16,"18,522,181.10",292,-4.23,4.90,-1.82,2.16,-0.44,241.95,241.24,326.00,157.20
ALBSL,-,822.00,822.00,810.00,810.66,810.00,0.66,0.00,811.65,"9,468.00",822.93,"7,684,746.20",68,-12.27,12.00,-1.49,1.48,-0.12,884.34,945.07,"1,177.00",704.10
ALICL,-,747.90,747.90,719.00,723.18,727.00,-3.82,-0.01,721.62,"73,779.00",733.58,"53,240,283.00",195,-10.40,28.90,-1.42,4.02,0.22,744.19,735.49,831.00,523.00
ANLB,-,"5,361.74","5,437.00","5,280.00","5,357.33","5,330.00",27.33,0.01,"5,330.08",842.00,"5,361.74","4,487,925.70",39,-4.41,157.00,-0.08,2.97,0.51,"5,115.27","4,692.10","6,735.00","1,910.00"
API,-,286.00,288.80,279.00,280.09,279.90,0.19,0.00,281.33,"286,787.00",289.41,"80,683,133.70",642,-9.32,9.80,-3.22,3.51,-0.44,280.16,282.50,390.00,162.00
AVYAN,-,"1,050.00","1,060.00","1,032.10","1,040.15","1,045.00",-4.85,0.00,"1,045.79","1,807.00","1,050.51","1,889,747.20",48,-10.36,27.90,-0.99,2.70,-0.54,"1,065.85","1,040.85","1,306.80",676.00
BARUN,-,561.00,564.90,550.00,554.87,557.00,-2.13,0.00,553.01,"88,906.00",561.68,"49,165,749.30",397,-6.81,14.90,-1.21,2.71,0.34,456.48,422.35,574.00,211.00
BBC,-,"5,871.00","5,951.00","5,780.00","5,816.00","5,805.00",11.00,0.00,"5,838.02",666.00,"5,836.51","3,888,121.30",50,-20.51,171.00,-0.35,2.96,-0.38,"5,485.76","5,142.99","7,247.00","3,631.00"
BEDC,-,781.00,781.00,760.00,760.22,760.10,0.12,0.00,767.56,"18,308.00",771.09,"14,052,427.20",148,-10.87,21.00,-1.41,2.76,-0.97,709.86,631.04,"1,080.00",337.20
BFC,-,528.30,540.00,510.00,513.02,510.00,3.02,0.01,523.42,"38,597.00",530.87,"20,202,402.80",278,-17.85,30.00,-3.36,5.88,-2.03,653.58,630.82,951.60,344.00
BGWT,-,"1,000.00","1,005.00",988.20,991.73,"1,000.00",-8.27,-0.01,991.02,"6,384.00","1,000.04","6,326,680.30",77,-8.31,16.80,-0.83,1.70,0.07,"1,034.85","1,013.33","1,361.70",579.10
BHDC,-,539.00,567.00,538.20,557.92,556.10,1.82,0.00,551.37,"10,963.00",543.23,"6,044,681.60",135,14.69,28.80,2.70,5.35,1.17,647.26,640.24,829.70,460.10
BHL,-,222.00,224.90,214.70,216.15,216.10,0.05,0.00,218.26,"1,004,689.00",222.17,"219,280,233.40","2,958",-6.02,10.20,-2.71,4.75,-0.97,363.15,386.57,520.00,211.70
BHPL,-,"1,033.10","1,047.90","1,025.10","1,046.95","1,047.90",-0.95,0.00,"1,042.77","6,627.00","1,054.09","6,910,452.60",42,-7.14,22.80,-0.68,2.22,0.40,927.14,847.87,"1,275.00",464.10
