Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,010.30","1,040.20","1,010.30","1,024.20","1,024.20",0.00,0.00,"1,027.76","1,421.00","1,029.52","1,460,448.10",39,-5.32,29.90,-0.52,2.96,-0.35,"1,082.70","1,079.85","1,491.00",951.00
ADBL,-,286.10,288.00,284.00,284.25,284.40,-0.15,0.00,284.73,"35,850.00",286.20,"10,207,666.60",243,-1.95,4.00,-0.68,1.41,-0.17,295.62,319.07,428.40,256.00
ADBLD83,-,"1,090.00","1,090.00","1,090.00","1,090.00","1,090.00",0.00,0.00,"1,090.00",40.00,"1,090.00","43,600.00",1,0.00,0.00,0.00,0.00,0.00,"1,099.56","1,077.12","1,160.00","1,046.00"
AHL,-,613.00,637.50,613.00,621.74,629.00,-7.26,-0.01,621.67,"2,102.00",622.66,"1,306,747.00",54,-0.92,24.50,-0.15,4.00,0.01,735.63,719.02,904.00,482.60
AHPC,-,304.00,310.90,302.00,306.46,306.00,0.46,0.00,306.88,"536,347.00",307.44,"164,595,922.10","1,335",-0.98,8.90,-0.32,2.95,-0.14,268.45,272.36,349.00,149.00
AKJCL,-,209.00,215.00,208.00,213.55,214.90,-1.35,-0.01,211.33,"343,832.00",208.20,"72,662,197.90",923,5.35,7.00,2.57,3.37,1.04,205.59,208.03,274.90,150.90
AKPL,-,290.00,290.00,280.00,281.84,282.10,-0.26,0.00,283.25,"1,037,896.00",284.35,"293,981,442.90","2,281",-2.51,10.00,-0.88,3.57,-0.50,240.83,245.06,326.00,157.20
ALBSL,-,783.00,805.80,783.00,793.85,790.00,3.85,0.00,794.31,"3,791.00",797.20,"3,011,235.30",74,-3.35,22.80,-0.42,2.91,-0.06,841.06,893.95,"1,177.00",771.00
ALICL,-,501.00,502.00,498.00,499.96,500.00,-0.04,0.00,499.15,"12,992.00",500.56,"6,484,958.40",120,-0.60,4.00,-0.12,0.80,0.16,720.75,723.26,831.00,493.00
ANLB,-,"5,506.00","5,550.00","5,450.00","5,510.00","5,510.00",0.00,0.00,"5,512.17",168.00,"5,617.98","926,045.00",14,-107.98,100.00,-1.92,1.83,-0.04,"5,274.43","5,138.92","6,735.00","2,290.10"
API,-,318.10,318.10,305.10,306.66,307.10,-0.44,0.00,309.05,"456,426.00",311.89,"141,058,119.70","1,135",-5.23,13.00,-1.68,4.26,-0.78,281.45,288.58,390.00,164.00
AVYAN,-,986.00,"1,010.00",986.00,996.27,996.00,0.27,0.00,997.72,"5,665.00","1,001.39","5,652,107.00",78,-5.12,24.00,-0.51,2.43,-0.15,"1,070.27","1,035.64","1,306.80",832.00
