Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,117.00","1,134.40","1,080.00","1,081.00","1,094.96","11,424.00","1,138.00","12,508,824.00",216,-57.00,54.40,-5.01,5.04,-1.29,968.00,840.55,"1,491.00",500.10
ADBL,-,380.00,384.50,372.60,373.00,377.26,"129,467.00",376.40,"48,842,445.00",729,-3.40,11.90,-0.90,3.19,-1.14,279.62,267.39,428.40,223.00
ADBLD83,-,"1,100.00","1,100.00","1,100.00","1,100.00","1,100.00",300.00,"1,100.00","330,000.00",1,0.00,0.00,0.00,0.00,0.00,"1,053.08","1,029.56","1,138.50",941.00
AHL,-,684.00,714.00,675.00,675.00,687.11,"7,971.00",697.00,"5,476,971.00",155,-22.00,39.00,-3.16,5.78,-1.79,522.70,483.65,904.00,273.10
AHPC,-,312.70,317.00,300.30,303.00,305.75,"716,512.00",307.00,"219,072,301.00","1,908",-4.00,16.70,-1.30,5.56,-0.91,189.60,202.58,349.00,149.00
AKJCL,-,226.90,229.00,217.40,218.00,222.11,"104,307.00",227.00,"23,167,591.90",599,-9.00,11.60,-3.96,5.34,-1.89,213.56,211.07,274.90,141.30
AKPL,-,270.00,275.00,253.00,260.00,262.16,"418,194.00",269.00,"109,631,819.10","1,559",-9.00,22.00,-3.35,8.70,-0.83,189.77,188.78,326.00,152.40
ALBSL,-,"1,045.00","1,135.00","1,030.00","1,038.00","1,047.58","8,243.00","1,061.10","8,635,180.90",200,-23.10,105.00,-2.18,10.19,-0.92,908.10,830.92,"1,177.00",543.00
ALICL,-,750.00,751.00,730.00,730.00,738.79,"57,272.00",737.80,"42,312,121.50",325,-7.80,21.00,-1.06,2.88,-1.20,611.97,628.81,825.00,523.00
ANLB,-,"3,998.40","4,080.00","3,921.00","4,080.00","3,973.77","2,960.00","4,080.00","11,762,360.90",168,0.00,159.00,0.00,4.06,2.60,"2,409.66","2,197.87","4,390.00","1,550.00"
API,-,342.00,342.00,325.60,328.00,332.97,"802,824.00",335.50,"267,318,381.10","2,946",-7.50,16.40,-2.24,5.04,-1.52,201.90,197.08,390.00,154.70
AVYAN,-,949.00,979.00,905.00,924.00,922.44,"7,284.00",950.00,"6,719,041.00",186,-26.00,74.00,-2.74,8.18,0.17,858.26,775.93,"1,195.00",550.00
BARUN,-,366.30,380.00,355.00,359.00,366.05,"50,475.00",366.20,"18,476,538.50",283,-7.20,25.00,-1.97,7.04,-1.96,284.44,272.27,431.20,191.10
BBC,-,"4,530.00","4,531.00","4,442.00","4,450.00","4,489.53",675.00,"4,529.00","3,030,432.00",33,-79.00,89.00,-1.74,2.00,-0.89,"4,049.63","3,955.54","5,314.00","3,405.50"
BEDC,-,467.50,496.20,462.00,470.00,471.73,"7,623.00",477.00,"3,596,030.00",197,-7.00,34.20,-1.47,7.40,-0.37,409.65,377.40,550.80,171.50
BFC,-,650.00,654.00,605.00,615.00,621.85,"76,990.00",642.00,"47,876,043.40",720,-27.00,49.00,-4.21,8.10,-1.11,449.80,407.64,745.00,284.00
BGWT,-,958.00,969.90,927.00,930.00,945.02,"9,030.00",958.50,"8,533,531.80",199,-28.50,42.90,-2.97,4.63,-1.62,807.66,721.92,"1,361.70",352.00
BHDC,-,607.00,632.00,584.00,600.00,612.00,"8,772.00",617.00,"5,368,440.50",159,-17.00,48.00,-2.76,8.22,-2.00,551.93,513.68,829.70,293.00
