Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,630.30,642.50,617.40,625.00,624.15,"2,119.00",618.00,"1,322,576.10",59,7.00,25.10,1.13,4.07,0.14,650.17,672.30,977.10,530.00
ADBL,-,229.00,234.50,228.00,230.00,230.18,"19,087.00",229.00,"4,393,406.60",201,1.00,6.50,0.44,2.85,-0.08,260.48,278.60,355.80,224.00
AHL,-,329.40,342.70,329.40,333.10,335.27,"3,575.00",336.00,"1,198,596.50",141,-2.90,13.30,-0.86,4.04,-0.65,0.00,0.00,480.90,298.80
AHPC,-,258.00,260.00,248.00,249.00,252.35,"105,219.00",253.00,"26,551,735.80",507,-4.00,12.00,-1.58,4.84,-1.34,299.16,290.71,408.00,248.00
AKJCL,-,193.00,198.90,190.50,192.00,192.83,"17,318.00",191.00,"3,339,397.40",147,1.00,8.40,0.52,4.41,-0.43,221.23,205.77,262.00,159.80
AKPL,-,338.60,338.60,328.00,335.50,331.49,"362,599.00",332.00,"120,198,936.70","2,009",3.50,10.60,1.05,3.23,1.19,387.63,379.99,519.00,325.00
ALBSL,-,730.00,773.40,730.00,765.00,749.48,"2,922.00",729.00,"2,189,993.80",54,36.00,43.40,4.94,5.95,2.03,803.98,849.30,"1,392.00",649.00
ALICL,-,759.00,770.90,755.00,769.00,765.34,"49,920.00",749.00,"38,205,848.60",340,20.00,15.90,2.67,2.11,0.48,638.54,587.77,812.00,428.00
ANLB,-,"2,385.00","2,400.00","2,312.00","2,400.00","2,364.80","1,318.00","2,339.00","3,116,804.50",88,61.00,88.00,2.61,3.81,1.47,0.00,0.00,"2,651.00",403.80
API,-,195.90,205.00,194.00,197.00,197.28,"226,615.00",192.14,"44,707,601.80","1,258",4.86,11.00,2.53,5.67,-0.14,254.90,240.97,315.00,194.00
AVYAN,-,667.00,689.00,642.00,686.70,670.66,"4,967.00",655.00,"3,331,165.00",161,31.70,47.00,4.84,7.32,2.34,653.07,0.00,963.00,316.00
