Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,132.10","1,150.00","1,110.00","1,125.00","1,133.10","4,379.00","1,131.00","4,961,856.00",74,-6.00,40.00,-0.53,3.60,-0.72,"1,087.50",955.18,"1,491.00",500.10
ADBL,-,375.00,375.00,364.00,367.20,367.53,"34,318.00",369.00,"12,612,880.70",225,-1.80,11.00,-0.49,3.02,-0.09,329.06,296.80,428.40,223.00
AHL,-,692.00,716.00,692.00,709.80,702.78,"8,773.00",702.00,"6,165,493.90",94,7.80,24.00,1.11,3.47,0.99,605.99,551.93,904.00,297.30
AHPC,-,299.80,299.80,289.00,289.10,291.54,"215,377.00",294.00,"62,791,449.10",576,-4.90,10.80,-1.67,3.74,-0.84,226.60,211.81,349.00,149.00
AKJCL,-,211.00,214.00,209.00,210.00,210.67,"352,575.00",212.90,"74,275,718.50","1,236",-2.90,5.00,-1.36,2.39,-0.32,212.23,214.89,274.90,141.30
AKPL,-,279.00,279.00,270.90,272.70,273.46,"256,812.00",274.50,"70,226,776.70",613,-1.80,8.10,-0.66,2.99,-0.28,216.45,204.31,326.00,154.50
ALBSL,-,962.00,979.90,946.30,946.60,958.58,"1,644.00",963.00,"1,575,911.80",61,-16.40,33.60,-1.70,3.55,-1.27,"1,023.39",917.49,"1,177.00",543.00
ALICL,-,767.00,767.00,749.20,754.90,755.02,"24,321.00",764.00,"18,362,949.20",160,-9.10,17.80,-1.19,2.38,-0.02,668.94,642.32,825.00,523.00
ANLB,-,"4,630.00","4,735.00","4,630.00","4,735.00","4,665.91",340.00,"4,706.00","1,586,410.60",25,29.00,105.00,0.62,2.27,1.46,"3,427.13","2,938.47","5,705.00","1,550.00"
API,-,304.00,308.00,299.00,302.00,302.88,"160,461.00",304.00,"48,600,933.40",571,-2.00,9.00,-0.66,3.01,-0.29,247.76,225.98,390.00,154.70
AVYAN,-,971.20,986.00,965.00,979.00,975.29,"4,285.00",985.00,"4,179,098.20",71,-6.00,21.00,-0.61,2.18,0.38,951.50,850.53,"1,195.00",550.00
BARUN,-,402.90,418.00,396.00,405.00,402.42,"88,280.00",395.00,"35,525,422.10",377,10.00,22.00,2.53,5.56,0.64,327.10,301.38,431.20,191.10
BBC,-,"4,393.00","4,450.00","4,305.20","4,305.20","4,368.12",100.00,"4,393.40","436,812.00",8,-88.20,144.80,-2.01,3.36,-1.46,"4,220.81","4,076.15","5,314.00","3,410.40"
BEDC,-,528.20,530.90,508.00,523.00,523.35,"26,855.00",517.90,"14,054,457.40",322,5.10,22.90,0.98,4.51,-0.07,448.81,419.42,550.80,184.10
BFC,-,760.50,800.00,760.50,777.00,777.15,"164,133.00",745.60,"127,556,080.30","1,382",31.40,39.50,4.21,5.19,-0.02,543.21,477.34,800.00,284.00
BGWT,-,990.00,993.00,974.00,993.00,981.98,"6,885.00",990.00,"6,760,927.50",131,3.00,19.00,0.30,1.95,1.11,931.81,823.17,"1,361.70",375.00
BHDC,-,647.70,665.00,640.00,649.00,647.37,"12,764.00",635.19,"8,263,054.70",132,13.81,25.00,2.17,3.91,0.25,601.58,559.03,829.70,305.00
BHL,-,392.00,425.00,385.10,425.00,391.41,"37,426.00",386.80,"14,649,047.50",298,38.20,39.90,9.88,10.36,7.90,401.65,381.92,520.00,195.00
BHPL,-,708.00,766.00,705.00,719.90,722.24,"5,966.00",722.00,"4,308,888.90",93,-2.10,61.00,-0.29,8.65,-0.33,662.35,605.66,780.00,374.60
BNHC,-,521.00,524.00,513.00,524.00,517.77,"50,984.00",521.00,"26,397,952.20",395,3.00,11.00,0.58,2.14,1.19,575.86,539.32,742.00,282.50
BNL,-,"17,100.00","17,100.00","17,000.00","17,000.00","17,065.52",29.00,"17,200.00","494,900.00",2,-200.00,100.00,-1.16,0.59,-0.39,"16,869.48","14,445.66","23,765.60","2,502.30"
