Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,590.00,611.00,588.80,611.00,600.54,982.00,600.80,"589,732.80",39,10.20,22.20,1.70,3.77,1.71,613.91,663.13,906.70,530.00
ADBL,-,257.00,258.00,252.00,258.00,253.94,"42,358.00",257.90,"10,756,388.80",280,0.10,6.00,0.04,2.38,1.57,247.23,270.08,355.80,224.00
AHL,-,315.10,348.50,312.00,348.50,317.68,"3,085.00",320.00,"980,030.50",126,28.50,36.50,8.91,11.70,8.84,0.00,0.00,480.90,298.80
AHPC,-,223.30,231.00,222.00,231.00,228.12,"22,965.00",226.00,"5,238,833.70",142,5.00,9.00,2.21,4.05,1.25,283.71,287.01,378.00,222.00
AKJCL,-,167.00,176.80,165.10,176.00,168.51,"24,390.00",170.00,"4,110,007.50",129,6.00,11.70,3.53,7.09,4.25,212.09,207.44,262.00,159.80
AKPL,-,207.00,213.00,203.40,212.00,206.68,"51,879.00",207.50,"10,722,397.30",333,4.50,9.60,2.17,4.72,2.51,351.39,359.70,492.60,203.40
ALBSL,-,735.00,750.00,699.00,738.80,713.60,"3,581.00",750.00,"2,555,403.10",123,-11.20,51.00,-1.49,7.30,3.41,753.85,825.64,"1,244.90",649.00
ALICL,-,687.00,712.40,678.50,705.00,693.29,"22,811.00",687.00,"15,814,714.70",172,18.00,33.90,2.62,5.00,1.66,644.45,623.97,812.00,428.00
ANLB,-,"2,096.00","2,135.00","2,063.00","2,135.00","2,096.22","1,256.00","2,137.00","2,632,849.00",76,-2.00,72.00,-0.09,3.49,1.82,0.00,0.00,"2,651.00",403.80
API,-,186.00,188.00,183.10,187.00,185.47,"50,217.00",186.00,"9,313,691.10",296,1.00,4.90,0.54,2.68,0.82,238.62,239.30,315.00,183.10
AVYAN,-,703.00,715.00,675.30,715.00,684.42,"9,637.00",703.00,"6,595,780.90",155,12.00,39.70,1.71,5.88,4.28,650.83,676.18,963.00,316.00
BARUN,-,220.00,227.00,217.60,227.00,221.19,"13,089.00",224.00,"2,895,090.70",85,3.00,9.40,1.34,4.32,2.56,253.01,245.56,300.00,190.30
BBC,-,"3,850.00","3,930.00","3,850.00","3,930.00","3,883.97",365.00,"3,899.90","1,417,650.50",20,30.10,80.00,0.77,2.08,1.17,"3,389.31","3,372.72","4,539.00","3,050.00"
BEDC,-,197.30,209.00,197.30,205.00,201.69,"4,027.00",201.10,"812,190.60",287,3.90,11.70,1.94,5.93,1.62,0.00,0.00,326.30,197.30
BFC,-,310.00,327.00,309.40,325.00,316.23,"12,179.00",314.00,"3,851,354.80",98,11.00,17.60,3.50,5.69,2.70,324.48,327.26,422.00,287.00
BHDC,-,325.10,338.20,316.00,338.20,323.55,"1,117.00",325.10,"361,410.00",75,13.10,22.20,4.03,7.03,4.33,402.12,390.88,515.00,310.00
BHL,-,226.00,239.60,225.70,239.60,228.21,"2,031.00",230.30,"463,487.40",107,9.30,13.90,4.04,6.16,4.76,300.34,293.73,394.70,225.40
BHPL,-,432.00,442.60,426.20,442.60,433.03,"1,978.00",440.00,"856,542.40",68,2.60,16.40,0.59,3.85,2.16,494.21,0.00,677.20,194.30
BNHC,-,317.30,328.70,299.50,328.70,311.37,"1,112.00",311.20,"346,243.20",45,17.50,29.20,5.62,9.75,5.27,383.64,382.27,484.70,299.50
BNT,-,"13,623.00","14,667.00","13,622.10","14,667.00","14,129.87",70.00,"13,900.00","989,091.00",7,767.00,"1,044.90",5.52,7.67,3.66,"12,890.25","12,892.65","16,200.00","11,152.00"
BPCL,-,312.00,321.00,312.00,321.00,317.39,"11,679.00",317.00,"3,706,742.00",71,4.00,9.00,1.26,2.88,1.13,322.49,320.56,368.50,288.00
BPW,-,"1,175.00","1,220.00","1,170.00","1,220.00","1,193.92",411.00,"1,180.00","490,699.30",26,40.00,50.00,3.39,4.27,2.14,0.00,0.00,"1,710.00",233.10
CBBL,-,926.00,955.00,926.00,950.00,944.76,"5,639.00",940.10,"5,327,526.00",127,9.90,29.00,1.05,3.13,0.55,900.85,983.29,"1,303.00",727.00
CBLD88,-,905.00,905.00,905.00,905.00,905.00,50.00,923.00,"45,250.00",2,-18.00,0.00,-1.95,0.00,0.00,873.03,0.00,"1,024.00",813.00
