Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,686.00,686.00,656.00,667.00,661.40,782.00,672.90,"517,213.20",26,-5.90,30.00,-0.88,4.57,0.84,630.57,668.88,977.10,530.00
ADBL,-,260.00,262.00,247.00,249.00,251.44,"76,633.00",260.00,"19,268,382.43",413,-11.00,15.00,-4.23,6.07,-0.98,251.88,274.09,355.80,224.00
AHL,-,363.00,363.00,350.00,353.00,356.29,"6,120.00",356.00,"2,180,495.40",125,-3.00,13.00,-0.84,3.71,-0.93,0.00,0.00,480.90,298.80
AHPC,-,258.10,265.00,257.20,260.00,259.82,"49,939.00",260.00,"12,975,081.60",176,0.00,7.80,0.00,3.03,0.07,291.36,289.02,408.00,240.50
AKJCL,-,196.50,199.80,193.00,194.00,194.95,"16,732.00",195.00,"3,261,965.60",124,-1.00,6.80,-0.51,3.52,-0.49,217.83,206.95,262.00,159.80
AKPL,-,235.00,235.00,229.00,231.10,231.90,"81,721.00",232.30,"18,951,013.40",431,-1.20,6.00,-0.52,2.62,-0.35,369.38,369.96,519.00,220.00
ALBSL,-,830.00,830.00,792.00,805.00,804.03,901.00,820.00,"724,431.40",29,-15.00,38.00,-1.83,4.80,0.12,777.77,837.83,"1,392.00",649.00
ALICL,-,742.00,750.90,731.00,735.00,739.14,"50,664.00",745.00,"37,447,960.50",314,-10.00,19.90,-1.34,2.72,-0.56,643.90,608.21,812.00,428.00
ANLB,-,"2,424.00","2,424.00","2,295.00","2,310.10","2,334.57","3,263.00","2,385.00","7,617,712.00",103,-74.90,129.00,-3.14,5.62,-1.06,0.00,0.00,"2,651.00",403.80
API,-,210.00,213.00,206.00,211.00,209.12,"140,043.00",209.00,"29,285,663.00",713,2.00,7.00,0.96,3.40,0.89,247.22,240.27,315.00,192.00
AVYAN,-,801.10,801.10,733.00,753.80,743.47,"14,754.00",785.40,"10,969,109.40",196,-31.60,68.10,-4.02,9.29,1.37,649.94,678.40,963.00,316.00
BARUN,-,252.00,255.00,246.20,254.90,250.01,"19,785.00",254.00,"4,946,370.20",102,0.90,8.80,0.35,3.57,1.92,255.65,243.93,319.00,190.30
BBC,-,"4,199.00","4,200.00","4,070.00","4,082.00","4,120.50",846.00,"4,230.00","3,485,939.00",59,-148.00,130.00,-3.50,3.19,-0.94,"3,334.68","3,324.96","4,539.00","3,050.00"
BEDC,-,231.70,239.50,228.60,231.00,232.36,"9,807.00",236.40,"2,278,757.50",261,-5.40,10.90,-2.28,4.77,-0.59,0.00,0.00,326.30,202.80
BFC,-,350.20,357.00,343.00,347.00,347.78,"13,661.00",353.90,"4,751,086.40",112,-6.90,14.00,-1.95,4.08,-0.23,326.47,326.69,475.00,287.00
BHDC,-,380.00,380.00,366.10,375.00,370.48,780.00,380.00,"288,974.00",55,-5.00,13.90,-1.32,3.80,1.21,407.17,389.88,520.00,310.00
BHL,-,265.00,265.00,260.10,265.00,261.97,"2,254.00",269.00,"590,473.00",84,-4.00,4.90,-1.49,1.88,1.14,310.41,293.31,397.00,225.40
BHPL,-,470.80,479.00,461.50,470.00,469.00,"3,529.00",480.30,"1,655,092.00",73,-10.30,17.50,-2.14,3.79,0.21,501.98,0.00,677.20,194.30
BNHC,-,337.00,345.70,337.00,343.00,340.45,"1,167.00",343.00,"397,302.00",42,0.00,8.70,0.00,2.58,0.74,393.56,384.24,484.70,312.00
BNT,-,"15,100.00","15,402.00","14,900.00","14,900.00","15,108.85",320.00,"15,385.00","4,834,831.00",26,-485.00,502.00,-3.15,3.37,-1.40,"12,775.85","12,754.77","16,200.00","11,152.00"
BOKD86,-,820.00,821.00,820.00,821.00,820.67,75.00,815.00,"61,550.00",3,6.00,1.00,0.74,0.12,0.04,0.00,0.00,859.40,738.50
BPCL,-,338.00,343.00,330.10,331.00,334.23,"10,860.00",338.00,"3,629,725.70",136,-7.00,12.90,-2.07,3.91,-0.98,323.18,319.24,377.00,288.00
BPW,-,"1,402.20","1,402.20","1,350.00","1,356.00","1,367.21","1,403.00","1,430.80","1,918,197.00",52,-74.80,52.20,-5.23,3.87,-0.83,0.00,0.00,"1,710.00",233.10
CBBL,-,"1,000.10","1,000.10",970.20,983.90,982.64,"21,210.00",997.00,"20,841,736.20",374,-13.10,29.90,-1.31,3.08,0.13,921.94,986.49,"1,303.00",727.00
CBLD88,-,908.00,908.00,907.00,907.00,907.53,95.00,920.00,"86,215.00",2,-13.00,1.00,-1.41,0.11,-0.06,870.42,0.00,"1,024.00",813.00
CFCL,-,385.00,392.00,380.00,380.00,383.10,"18,010.00",390.00,"6,899,631.90",139,-10.00,12.00,-2.56,3.16,-0.82,326.71,324.81,423.00,275.50
CGH,-,"1,499.00","1,499.00","1,410.00","1,438.00","1,434.47","14,729.00","1,470.00","21,128,255.60",316,-32.00,89.00,-2.18,6.31,0.25,"1,196.36","1,153.86","1,520.00",940.00
CHCL,-,545.00,548.50,535.00,540.00,540.13,"40,474.00",547.80,"21,861,106.80",227,-7.80,13.50,-1.42,2.52,-0.02,496.55,459.45,594.00,350.10
