Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,34.54,540.00,542.00,530.00,535.00,532.89,756.00,534.50,"402,865.40",32,0.50,12.00,0.09,2.26,0.39,684.71,717.15,980.90,530.00
ADBL,40.84,227.00,230.00,225.00,228.00,226.70,"7,186.00",227.00,"1,629,098.30",101,1.00,5.00,0.44,2.22,0.57,285.82,296.97,383.00,224.50
ADLB,22.53,"1,230.00","1,230.00","1,186.00","1,187.00","1,207.05",242.00,"1,230.00","292,105.60",16,-43.00,44.00,-3.50,3.71,-1.69,0.00,0.00,"2,705.00",256.80
AHL,33.97,327.40,337.00,323.00,328.00,328.52,"1,090.00",334.00,"358,092.00",78,-6.00,14.00,-1.80,4.33,-0.16,0.00,0.00,480.90,298.80
AHPC,32.37,266.00,280.00,265.00,274.00,272.91,"36,623.00",269.90,"9,994,860.20",138,4.10,15.00,1.52,5.66,0.40,294.50,302.79,432.00,250.00
AIL,37.43,400.00,405.00,397.00,400.10,401.78,"3,000.00",402.00,"1,205,332.00",46,-1.90,8.00,-0.47,2.02,-0.42,450.55,491.82,610.50,344.00
AKJCL,28.19,196.50,202.00,193.00,200.00,197.58,"22,080.00",198.00,"4,362,551.20",132,2.00,9.00,1.01,4.66,1.21,210.87,206.07,262.00,159.80
AKPL,34.80,356.00,356.00,344.20,349.00,348.22,"18,797.00",350.00,"6,545,448.40",150,-1.00,11.80,-0.29,3.43,0.22,384.97,397.76,519.00,325.00
ALBSL,40.44,670.00,670.00,657.00,670.00,665.61,490.00,670.00,"326,150.20",20,0.00,13.00,0.00,1.98,0.65,861.88,936.80,"1,392.00",655.20
ALICL,32.28,521.00,528.00,517.50,528.00,521.70,"5,378.00",528.00,"2,805,677.00",60,0.00,10.50,0.00,2.03,1.19,596.66,573.93,758.00,428.00
ANLB,36.96,741.60,771.50,741.60,771.50,760.00,40.00,727.10,"30,400.00",5,44.40,29.90,6.11,4.03,1.49,0.00,0.00,771.50,403.80
API,36.26,223.00,228.90,216.10,222.00,221.26,"88,306.00",222.20,"19,538,305.70",356,-0.20,12.80,-0.09,5.92,0.33,247.17,244.29,316.00,200.00
AVYAN,28.06,553.00,575.00,549.00,573.90,563.61,"1,205.00",563.00,"679,155.00",67,10.90,26.00,1.94,4.74,1.79,672.94,0.00,963.00,316.00
BARUN,34.54,226.10,233.00,223.50,232.70,225.55,"16,763.00",230.00,"3,780,881.90",69,2.70,9.50,1.17,4.25,3.07,244.16,245.12,504.00,190.30
BBC,34.69,"3,050.20","3,050.20","3,050.20","3,050.20","3,050.20",20.00,"3,070.00","61,004.00",1,-19.80,0.00,-0.64,0.00,0.00,"3,273.78","3,344.72","4,300.00","3,050.00"
BFC,37.14,290.40,297.00,290.20,296.00,293.23,"1,819.00",294.00,"533,377.20",23,2.00,6.80,0.68,2.34,0.94,326.19,338.09,475.00,290.00
BHDC,39.61,390.00,392.00,377.50,392.00,385.03,598.00,397.90,"230,246.40",47,-5.90,14.50,-1.48,3.84,1.78,394.68,400.34,520.00,310.00
BHL,33.45,273.00,280.00,267.00,273.00,273.24,"1,883.00",277.90,"514,505.20",73,-4.90,13.00,-1.76,4.87,-0.09,303.00,300.67,397.00,104.70
BHPL,44.46,471.00,471.00,437.10,437.10,449.15,695.00,461.80,"312,162.00",21,-24.70,33.90,-5.35,7.76,-2.76,0.00,0.00,677.20,194.30
BNHC,31.03,356.00,356.00,337.00,355.00,346.74,330.00,349.80,"114,425.00",17,5.20,19.00,1.49,5.64,2.33,395.06,394.92,507.90,306.00
BNT,33.65,"11,628.00","11,628.00","11,620.00","11,628.00","11,626.67",60.00,"11,400.00","697,600.00",5,228.00,8.00,2.00,0.07,0.01,"12,647.68","12,801.45","15,000.00","11,152.00"
BOKD86,25.17,784.10,784.10,784.10,784.10,784.10,25.00,784.10,"19,602.50",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,980.00,738.50
BPCL,41.71,308.00,310.00,305.00,309.90,306.02,"3,776.00",308.20,"1,155,533.90",62,1.70,5.00,0.55,1.64,1.25,316.88,315.44,380.00,288.00
BPW,39.22,267.40,267.40,267.40,267.40,267.40,10.00,262.20,"2,674.00",1,5.20,0.00,1.98,0.00,0.00,0.00,0.00,267.40,233.10
CBBL,46.16,815.00,820.00,810.00,819.00,815.24,"7,667.00",816.00,"6,250,423.10",123,3.00,10.00,0.37,1.23,0.46,"1,007.88","1,014.36","1,303.00",727.00
CBLD88,37.85,875.10,875.10,875.10,875.10,875.10,10.00,892.00,"8,751.00",1,-16.90,0.00,-1.89,0.00,0.00,856.48,0.00,"1,000.00",813.00
CCBD88,23.30,898.70,899.00,898.70,899.00,898.85,50.00,881.10,"44,942.50",2,17.90,0.30,2.03,0.03,0.02,0.00,0.00,"1,000.00",816.00
CFCL,34.15,281.00,287.00,276.50,281.50,279.96,"5,054.00",286.00,"1,414,918.00",42,-4.50,10.50,-1.57,3.80,0.55,318.35,322.81,408.00,237.00
CGH,32.44,"1,006.30","1,025.00","1,006.20","1,015.00","1,014.45",834.00,"1,015.00","846,053.00",44,0.00,18.80,0.00,1.87,0.05,"1,138.27","1,096.45","1,487.00",900.20
CHCL,37.14,463.00,463.10,459.00,462.50,460.44,"10,737.00",464.00,"4,943,791.20",89,-1.50,4.10,-0.32,0.89,0.44,437.73,420.01,504.10,347.90
CHDC,38.66,710.00,716.00,703.00,715.00,710.96,"2,283.00",710.00,"1,623,125.00",75,5.00,13.00,0.70,1.85,0.56,711.31,702.33,869.00,590.00
CHL,34.95,260.10,266.90,260.00,264.90,264.18,"2,619.00",264.70,"691,886.40",25,0.20,6.90,0.08,2.65,0.27,282.70,267.47,370.00,193.10
CIT,47.56,"2,090.00","2,100.00","2,050.20","2,080.00","2,079.47","11,714.00","2,090.00","24,358,898.90",303,-10.00,49.80,-0.48,2.43,0.03,"2,002.01","2,016.95","3,072.00","1,780.00"
CLBSL,34.36,530.00,559.00,524.90,559.00,531.03,364.00,535.00,"193,295.70",15,24.00,34.10,4.49,6.50,5.00,731.35,772.26,"1,018.00",524.90
CMF1,40.39,7.45,7.80,7.28,7.80,7.53,"4,225.00",7.57,"31,807.50",11,0.23,0.52,3.04,7.14,3.48,7.90,7.99,9.30,6.75
CMF2,32.13,7.68,7.68,7.68,7.68,7.68,100.00,7.68,768.00,1,0.00,0.00,0.00,0.00,0.00,8.03,8.24,10.36,7.03
CORBL,32.81,286.50,291.40,283.00,285.00,284.79,"2,312.00",280.90,"658,434.40",27,4.10,8.40,1.46,2.97,0.07,300.43,297.56,475.00,211.30
CZBIL,36.63,170.00,170.80,169.00,170.60,169.98,"9,905.00",170.80,"1,683,608.50",71,-0.20,1.80,-0.12,1.07,0.37,183.85,187.80,250.00,168.00
DDBL,39.83,620.00,630.00,606.70,621.00,616.35,"3,339.00",619.00,"2,058,001.60",75,2.00,23.30,0.32,3.84,0.75,845.61,883.50,"1,178.00",606.70
DHPL,30.18,195.20,202.70,191.20,200.00,194.71,"3,999.00",198.90,"778,663.20",31,1.10,11.50,0.55,6.01,2.64,211.41,206.24,262.00,160.10
DLBS,27.17,651.00,674.70,651.00,660.00,663.27,645.00,660.00,"427,810.90",17,0.00,23.70,0.00,3.64,-0.50,0.00,0.00,"1,662.00",177.70
DORDI,34.53,256.00,258.00,250.00,253.00,254.08,"2,693.00",251.10,"684,238.60",77,1.90,8.00,0.76,3.20,-0.43,281.64,288.42,408.00,217.00
EBL,23.62,521.00,527.00,516.00,526.60,522.22,"17,787.00",523.00,"9,288,666.40",129,3.60,11.00,0.69,2.13,0.83,504.40,502.47,561.00,411.00
EBLD86,33.37,785.00,785.00,780.00,780.00,780.95,250.00,800.00,"195,237.50",7,-20.00,5.00,-2.50,0.64,-0.12,0.00,0.00,"1,000.00",725.00
EDBL,42.28,277.00,283.00,276.00,277.50,278.31,"5,062.00",277.50,"1,408,824.40",26,0.00,7.00,0.00,2.54,-0.29,317.40,321.60,442.80,270.00
EHPL,41.64,341.00,341.00,320.00,331.30,327.63,"2,645.00",347.90,"866,569.00",55,-16.60,21.00,-4.77,6.56,1.11,0.00,0.00,508.00,216.00
