Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,070.00","1,084.00","1,061.10","1,061.40","1,061.40",0.00,0.00,"1,064.00","1,364.00","1,070.00","1,451,291.60",51,-8.60,22.90,-0.80,2.16,-0.24,"1,077.50","1,086.23","1,284.90",965.00
ADBL,-,329.60,329.60,323.20,327.47,326.90,0.57,0.00,325.37,"37,584.00",323.22,"12,228,556.10",243,4.25,6.40,1.31,1.98,0.64,301.28,303.62,400.00,272.30
ADBLD83,-,"1,090.00","1,090.00","1,076.00","1,076.00","1,076.00",0.00,0.00,"1,083.01",200.00,"1,094.00","216,601.00",3,-18.00,14.00,-1.65,1.30,-0.65,"1,104.59","1,097.35","1,160.00","1,046.00"
AHL,-,634.00,658.00,626.10,637.56,635.00,2.56,0.00,634.69,"8,335.00",633.74,"5,290,143.80",90,3.82,31.90,0.60,5.10,0.45,669.02,704.39,891.00,579.50
AHPC,-,288.00,291.00,286.30,288.67,288.00,0.67,0.00,288.27,"89,450.00",287.29,"25,785,527.80",355,1.38,4.70,0.48,1.64,0.14,284.70,276.78,334.00,239.30
AKJCL,-,200.00,203.40,200.00,202.91,203.00,-0.09,0.00,202.24,"36,184.00",201.46,"7,317,705.80",187,1.45,3.40,0.72,1.70,0.33,209.04,207.43,246.10,187.20
AKPL,-,268.00,268.00,252.70,264.00,264.90,-0.90,0.00,263.51,"93,412.00",262.88,"24,615,266.50",352,1.12,15.30,0.43,6.05,0.18,253.84,249.00,306.50,211.30
ALBSL,-,"1,040.40","1,077.00","1,040.40","1,063.29","1,061.00",2.29,0.00,"1,059.73","37,114.00","1,061.56","39,330,831.30",452,1.73,36.60,0.16,3.52,0.33,866.48,864.26,"1,135.00",771.00
ALICL,-,495.30,495.30,483.00,485.24,486.00,-0.76,0.00,484.80,"9,597.00",485.65,"4,652,627.10",95,-0.41,12.30,-0.08,2.55,0.09,610.54,654.86,831.00,478.00
ANLB,-,"5,809.80","5,840.00","5,775.10","5,835.33","5,840.00",-4.67,0.00,"5,804.21",435.00,"5,809.80","2,524,830.60",40,25.53,64.90,0.44,1.12,0.53,"5,462.86","5,390.76","6,735.00","3,840.00"
