Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,31.78,892.00,900.00,871.10,888.90,888.90,0.00,0.00,878.65,272.00,892.40,"238,992.50",13,-3.50,28.90,-0.39,3.32,1.15,955.07,957.80,"1,095.00",827.90
ADBL,31.14,295.50,299.00,293.10,297.00,297.00,0.00,0.00,295.65,"19,954.00",295.50,"5,899,356.00",128,1.50,5.90,0.51,2.01,0.46,311.58,307.14,340.00,285.20
AHL,24.24,358.00,374.00,358.00,373.80,373.80,0.00,0.00,363.33,905.00,369.00,"328,809.20",27,4.80,16.00,1.30,4.47,2.80,474.91,504.22,699.00,358.00
AHPC,30.77,247.60,251.70,246.50,247.50,247.50,0.00,0.00,248.62,"93,971.00",247.50,"23,363,119.10",251,0.00,5.20,0.00,2.11,-0.45,277.46,276.54,323.30,246.50
AKJCL,34.00,332.10,346.00,332.10,342.60,342.60,0.00,0.00,342.53,"302,525.00",336.90,"103,623,644.10",583,5.70,13.90,1.69,4.19,0.02,376.94,336.82,461.40,172.90
AKPL,32.68,240.00,244.00,237.00,242.50,242.50,0.00,0.00,241.52,"52,815.00",241.00,"12,756,095.60",142,1.50,7.00,0.62,2.95,0.40,267.21,263.25,317.00,227.50
ALBSL,43.86,"1,065.00","1,110.00","1,065.00","1,110.00","1,110.00",0.00,0.00,"1,083.00","13,867.00","1,084.00","15,017,935.60",83,26.00,45.00,2.40,4.23,2.43,"1,119.66","1,128.09","1,334.00",930.00
ALICL,30.22,390.20,397.00,388.00,395.00,395.00,0.00,0.00,393.42,"13,800.00",393.90,"5,429,187.90",111,1.10,9.00,0.28,2.32,0.40,446.44,453.28,505.00,381.40
ANLB,31.38,"4,800.00","5,450.00","4,800.00","4,859.00","4,859.00",0.00,0.00,"4,890.11","1,476.00","4,944.00","7,217,797.20",73,-85.00,650.00,-1.72,13.54,-0.64,"6,029.71","6,072.91","7,560.00","4,800.00"
APHL,26.49,655.10,680.00,651.10,678.90,678.90,0.00,0.00,667.15,"3,694.00",670.60,"2,464,445.80",141,8.30,28.90,1.24,4.44,1.73,0.00,0.00,"1,053.40",299.70
API,28.79,320.00,328.60,320.00,325.60,325.60,0.00,0.00,325.27,"119,139.00",322.20,"38,751,793.30",403,3.40,8.60,1.06,2.69,0.10,340.81,325.43,370.00,258.80
AVYAN,23.00,976.00,"1,025.00",976.00,987.10,987.10,0.00,0.00,"1,007.02","2,521.00","1,000.00","2,538,685.40",48,-12.90,49.00,-1.29,5.02,-2.02,"1,092.85","1,048.67","1,366.00",906.00
BANDIPUR,32.59,635.00,658.00,631.00,642.00,642.00,0.00,0.00,642.76,"16,126.00",638.90,"10,365,197.80",261,3.10,27.00,0.49,4.28,-0.12,799.91,831.17,"1,233.00",285.00
BARUN,24.60,310.00,311.00,300.10,307.00,307.00,0.00,0.00,305.25,"18,271.00",309.00,"5,577,204.10",135,-2.00,10.90,-0.65,3.63,0.57,339.94,339.82,401.50,292.10
BBC,29.55,"4,000.00","4,080.00","3,901.00","4,003.00","4,003.00",0.00,0.00,"4,005.64",70.00,"4,000.00","280,395.00",7,3.00,179.00,0.08,4.59,-0.07,"4,529.56","4,632.10","5,600.00","3,825.00"
BEDC,27.80,270.00,288.00,270.00,281.90,281.90,0.00,0.00,279.61,"12,142.00",278.00,"3,395,066.90",74,3.90,18.00,1.40,6.67,0.81,377.88,430.70,728.00,270.00
BFC,32.94,458.90,458.90,445.30,453.00,453.00,0.00,0.00,450.42,"12,427.00",448.50,"5,597,428.90",91,4.50,13.60,1.00,3.05,0.57,487.50,482.50,562.00,411.50
BGWT,35.09,480.00,487.00,467.00,467.00,467.00,0.00,0.00,480.16,"6,554.00",493.00,"3,146,976.00",67,-26.00,20.00,-5.27,4.28,-2.82,645.40,687.64,944.00,466.00
BHCL,21.72,530.00,554.00,530.00,544.00,544.00,0.00,0.00,545.16,"24,956.00",545.00,"13,604,947.20",257,-1.00,24.00,-0.18,4.53,-0.21,541.15,544.81,699.00,394.00
BHDC,24.00,406.00,414.80,405.00,409.70,409.70,0.00,0.00,407.03,"6,911.00",406.00,"2,813,004.60",64,3.70,9.80,0.91,2.42,0.65,455.26,463.81,616.00,405.00
BHL,28.74,195.30,202.00,195.30,197.00,197.00,0.00,0.00,198.00,"61,438.00",195.30,"12,164,487.00",275,1.70,6.70,0.87,3.43,-0.51,218.69,208.82,264.40,164.00
BHPL,19.99,454.00,454.00,430.00,435.00,435.00,0.00,0.00,442.06,"5,667.00",433.00,"2,505,170.20",55,2.00,24.00,0.46,5.58,-1.62,520.72,538.62,789.00,425.00
BJHL,18.21,639.00,660.00,627.50,649.90,649.90,0.00,0.00,650.37,"7,603.00",639.00,"4,944,730.30",118,10.90,32.50,1.71,5.18,-0.07,0.00,0.00,"1,305.00",270.10
BNHC,19.13,254.00,261.50,247.50,254.90,254.90,0.00,0.00,256.57,"12,582.00",252.00,"3,228,176.50",100,2.90,14.00,1.15,5.66,-0.66,319.82,365.37,613.80,247.50
BNT,31.64,"11,890.00","11,890.00","11,650.00","11,650.00","11,650.00",0.00,0.00,"11,774.71",70.00,"11,570.00","824,230.00",6,80.00,240.00,0.69,2.06,-1.07,"11,701.91","11,757.81","12,760.00","10,660.00"
BPCL,20.15,625.50,640.00,625.50,640.00,640.00,0.00,0.00,633.61,"7,413.00",627.00,"4,696,957.80",81,13.00,14.50,2.07,2.32,1.00,679.20,698.41,847.30,612.00
BUNGAL,19.88,505.00,525.00,500.00,516.90,516.90,0.00,0.00,515.13,"12,673.00",510.10,"6,528,237.40",184,6.80,25.00,1.33,5.00,0.34,634.88,640.21,895.00,302.40
C30MF,24.87,9.70,9.95,9.70,9.95,9.95,0.00,0.00,9.92,"2,400.00",9.95,"23,799.00",5,0.00,0.25,0.00,2.58,0.34,10.02,9.82,10.45,8.70
CBBL,25.45,939.20,939.20,923.00,929.00,929.00,0.00,0.00,929.61,"11,355.00",921.00,"10,555,762.20",94,8.00,16.20,0.87,1.76,-0.07,923.86,936.89,"1,059.00",882.00
CFCL,31.99,567.00,584.90,567.00,582.00,582.00,0.00,0.00,579.59,"34,751.00",580.00,"20,141,224.60",132,2.00,17.90,0.34,3.16,0.41,578.87,557.68,699.00,445.10
CGH,31.07,760.00,771.90,760.00,771.90,771.90,0.00,0.00,763.54,"7,760.00",763.10,"5,925,054.00",50,8.80,11.90,1.15,1.57,1.08,800.68,822.39,"1,060.00",748.00
CHCL,21.00,350.00,385.00,350.00,372.00,372.00,0.00,0.00,367.90,"199,747.00",362.50,"73,487,087.80","1,170",9.50,35.00,2.62,10.00,1.10,483.97,482.84,525.00,350.00
CHDC,24.87,"2,185.00","2,185.00","2,131.00","2,150.00","2,150.00",0.00,0.00,"2,153.49","8,731.00","2,144.90","18,802,095.00",113,5.10,54.00,0.24,2.53,-0.16,"2,280.65","2,305.79","2,717.00","1,967.00"
CHL,21.08,244.00,255.00,239.00,245.80,245.80,0.00,0.00,248.67,"9,276.00",244.00,"2,306,641.40",76,1.80,16.00,0.74,6.69,-1.17,282.74,278.99,332.50,223.40
CIT,34.19,"1,652.20","1,670.00","1,621.10","1,663.00","1,663.00",0.00,0.00,"1,641.28","7,064.00","1,652.20","11,593,994.60",118,10.80,48.90,0.65,3.02,1.31,"1,749.14","1,766.13","1,973.00","1,621.10"
CITY,30.76,339.00,349.50,338.20,340.00,340.00,0.00,0.00,342.54,"77,720.00",339.00,"26,621,868.60",331,1.00,11.30,0.29,3.34,-0.75,414.39,439.52,649.00,327.80
CKHL,22.13,545.00,560.00,545.00,551.00,551.00,0.00,0.00,551.61,891.00,553.10,"491,485.50",24,-2.10,15.00,-0.38,2.75,-0.11,647.16,658.57,804.00,525.00
CLI,31.25,412.00,419.90,410.20,419.00,419.00,0.00,0.00,414.43,"7,586.00",412.30,"3,143,889.70",168,6.70,9.70,1.63,2.36,1.09,454.94,463.04,526.00,410.20
CORBL,30.93,836.50,911.00,836.50,883.00,883.00,0.00,0.00,891.72,"15,206.00",880.50,"13,559,537.10",276,2.50,74.50,0.28,8.91,-0.99,"1,709.73","1,697.25","3,183.00",836.50
CREST,18.99,"1,040.00","1,040.00","1,020.20","1,038.00","1,038.00",0.00,0.00,"1,028.69","5,610.00","1,044.00","5,770,940.80",131,-6.00,19.80,-0.57,1.94,0.90,"1,229.73","1,262.30","1,588.00",985.20
CSY,38.85,8.01,8.50,8.01,8.40,8.40,0.00,0.00,8.17,"82,200.00",8.21,"671,726.17",40,0.19,0.49,2.31,6.12,2.72,9.24,0.00,10.00,8.01
CYCL,23.04,"1,534.30","1,697.00","1,521.00","1,528.00","1,528.00",0.00,0.00,"1,555.19","5,065.00","1,615.00","7,877,039.80",116,-87.00,176.00,-5.39,11.57,-1.78,"1,470.12","1,498.04","1,768.40","1,216.00"
CZBIL,30.31,201.60,201.60,190.70,194.20,194.20,0.00,0.00,193.50,"23,265.00",192.00,"4,501,835.30",88,2.20,10.90,1.15,5.72,0.36,205.18,201.70,238.60,183.00
DDBL,19.65,822.00,830.00,822.00,824.70,824.70,0.00,0.00,824.73,"2,668.00",822.10,"2,200,372.40",51,2.60,8.00,0.32,0.97,0.00,844.78,845.48,927.00,793.00
DHEL,18.36,530.00,560.00,530.00,554.90,554.90,0.00,0.00,550.34,"7,770.00",543.00,"4,276,160.00",194,11.90,30.00,2.19,5.66,0.82,620.05,635.20,918.90,402.20
DHPL,37.29,266.90,273.50,262.30,273.50,273.50,0.00,0.00,266.45,"7,333.00",269.80,"1,953,876.10",41,3.70,11.20,1.37,4.27,2.58,298.52,298.87,345.00,254.00
DLBS,29.15,990.00,"1,018.00",990.00,990.10,990.10,0.00,0.00,998.29,265.00,990.00,"264,546.00",8,0.10,28.00,0.01,2.83,-0.83,"1,264.57","1,289.64","1,500.00",985.00
DOLTI,28.43,282.00,287.00,277.10,280.00,280.00,0.00,0.00,281.43,"13,933.00",282.00,"3,921,168.80",85,-2.00,9.90,-0.71,3.57,-0.51,375.42,423.94,596.00,277.10
DORDI,27.69,233.10,241.50,233.10,236.50,236.50,0.00,0.00,238.42,"21,839.00",236.10,"5,206,928.10",128,0.40,8.40,0.17,3.60,-0.81,270.15,270.42,327.40,213.10
EBL,21.94,712.00,715.00,707.00,710.30,710.30,0.00,0.00,711.17,"18,597.00",711.90,"13,225,653.80",222,-1.60,8.00,-0.22,1.13,-0.12,707.77,692.15,780.60,619.00
EBLD85,39.48,"1,146.90","1,149.00","1,146.90","1,147.00","1,147.00",0.00,0.00,"1,147.34",129.00,"1,140.90","148,006.50",5,6.10,2.10,0.53,0.18,-0.03,"1,159.69","1,154.09","1,250.00","1,091.80"
EBLD86,32.14,"1,060.00","1,060.00","1,060.00","1,070.00","1,070.00",0.00,0.00,"1,061.67",30.00,"1,055.10","31,850.00",2,14.90,0.00,1.41,0.00,0.78,"1,092.66","1,078.27","1,150.00","1,050.00"
EBLD91,42.30,"1,056.10","1,087.00","1,056.10","1,087.00","1,087.00",0.00,0.00,"1,080.82",125.00,"1,066.00","135,102.50",2,21.00,30.90,1.97,2.93,0.57,"1,086.97","1,091.13","1,142.40",994.40
ECL,21.08,"1,320.00","1,362.00","1,305.10","1,317.60","1,317.60",0.00,0.00,"1,326.08","15,255.00","1,320.00","20,229,370.60",350,-2.40,56.90,-0.18,4.36,-0.64,0.00,0.00,"1,980.00",296.60
EDBL,16.22,569.90,575.00,565.20,569.90,569.90,0.00,0.00,571.61,549.00,563.10,"313,815.30",6,6.80,9.80,1.21,1.73,-0.30,582.57,585.65,683.40,545.00
EHPL,28.99,309.00,318.00,295.90,303.50,303.50,0.00,0.00,300.18,"7,525.00",300.00,"2,258,873.70",86,3.50,22.10,1.17,7.47,1.09,380.92,393.40,585.00,295.00
ENL,26.82,775.50,822.00,775.50,822.00,822.00,0.00,0.00,809.80,780.00,784.00,"631,644.30",23,38.00,46.50,4.85,6.00,1.48,868.12,884.39,"1,050.00",760.00
FMDBL,30.71,720.10,731.00,701.10,723.00,723.00,0.00,0.00,710.76,"16,955.00",720.00,"12,051,015.40",78,3.00,29.90,0.42,4.26,1.69,794.04,796.11,982.00,700.00
FOWAD,33.71,858.00,880.00,850.00,860.00,860.00,0.00,0.00,856.46,"4,686.00",859.00,"4,013,382.60",70,1.00,30.00,0.12,3.53,0.41,"1,036.58","1,052.36","1,364.00",850.00
GBBL,24.91,418.50,422.60,418.50,421.00,421.00,0.00,0.00,419.78,"34,024.00",420.10,"14,282,704.40",79,0.90,4.10,0.21,0.98,0.29,414.95,406.97,445.90,367.40
GBILD84/85,21.30,"1,120.00","1,120.00","1,120.00","1,120.00","1,120.00",0.00,0.00,"1,120.00",25.00,"1,150.00","28,000.00",1,-30.00,0.00,-2.61,0.00,0.00,"1,160.61","1,163.76","1,238.00","1,067.00"
