Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,25.24,"1,001.00","1,001.00",950.10,978.00,978.00,0.00,0.00,957.83,"2,267.00",977.00,"2,171,401.40",33,1.00,50.90,0.10,5.36,2.06,982.80,"1,016.80","1,240.00",900.00
ADBL,38.92,302.50,318.00,302.50,316.00,316.00,0.00,0.00,317.17,"51,411.00",318.00,"16,305,879.50",148,-2.00,15.50,-0.63,5.12,-0.37,306.95,311.37,344.90,272.30
ADBLD83,25.84,"1,049.40","1,049.40","1,049.00","1,049.00","1,049.00",0.00,0.00,"1,049.18",100.00,"1,078.00","104,917.50",3,-29.00,0.40,-2.69,0.04,-0.02,"1,091.59","1,097.60","1,160.00","1,042.20"
AHL,25.79,550.00,550.00,525.50,530.00,530.00,0.00,0.00,531.08,"5,397.00",555.00,"2,866,215.50",128,-25.00,24.50,-4.50,4.66,-0.20,568.90,591.30,750.00,461.10
AHPC,34.06,295.00,295.00,286.80,288.90,288.90,0.00,0.00,287.83,"109,453.00",291.90,"31,503,620.30",445,-3.00,8.20,-1.03,2.86,0.37,281.98,285.81,334.00,250.10
AKJCL,28.67,411.60,411.60,376.00,382.80,382.80,0.00,0.00,381.04,"622,166.00",392.00,"237,068,176.60","1,014",-9.20,35.60,-2.35,9.47,0.46,270.77,249.71,431.80,172.90
AKPL,34.72,280.10,281.60,275.00,278.00,278.00,0.00,0.00,277.28,"105,502.00",282.00,"29,253,773.50",369,-4.00,6.60,-1.42,2.40,0.26,259.73,261.09,317.00,224.70
ALBSL,37.04,"1,213.00","1,213.00","1,135.90","1,150.00","1,150.00",0.00,0.00,"1,143.33","3,882.00","1,156.00","4,438,409.10",89,-6.00,77.10,-0.52,6.79,0.58,"1,117.56","1,060.22","1,334.00",771.00
ALICL,29.44,488.20,488.20,453.00,458.50,458.50,0.00,0.00,460.52,"7,837.00",465.00,"3,609,109.70",79,-6.50,35.20,-1.40,7.77,-0.44,467.70,477.80,759.00,430.00
ANLB,30.62,"6,300.00","6,477.00","6,215.00","6,380.00","6,380.00",0.00,0.00,"6,242.90","1,362.00","6,404.90","8,502,836.50",47,-24.90,262.00,-0.39,4.22,2.15,"6,255.53","6,090.19","6,989.00","5,055.20"
API,22.26,350.00,350.00,341.50,345.00,345.00,0.00,0.00,345.13,"223,229.00",349.00,"77,042,929.80",714,-4.00,8.50,-1.15,2.49,-0.04,303.34,301.12,368.90,258.80
AVYAN,24.27,"1,078.30","1,149.00","1,078.30","1,149.00","1,149.00",0.00,0.00,"1,117.73","8,147.00","1,135.00","9,106,138.70",129,14.00,70.70,1.23,6.56,2.72,"1,014.63","1,028.98","1,366.00",906.00
BANDIPUR,31.58,927.00,927.00,865.40,875.00,875.00,0.00,0.00,873.72,"22,829.00",883.00,"19,946,168.90",662,-8.00,61.60,-0.91,7.12,0.15,0.00,0.00,"1,233.00",285.00
BARUN,28.23,361.00,361.00,355.00,357.50,357.50,0.00,0.00,357.20,"33,199.00",361.00,"11,858,527.90",188,-3.50,6.00,-0.97,1.69,0.09,343.60,356.55,589.00,292.10
BBC,43.04,"4,780.10","4,990.00","4,780.10","4,945.00","4,945.00",0.00,0.00,"4,869.23",660.00,"4,914.00","3,213,690.00",37,31.00,209.90,0.63,4.39,1.53,"4,877.99","5,046.68","6,537.00","4,480.00"
BEDC,34.26,425.00,431.00,406.00,416.00,416.00,0.00,0.00,412.29,"229,272.00",427.60,"94,525,516.30","1,112",-11.60,25.00,-2.71,6.16,0.89,540.19,596.79,872.00,406.00
BFC,33.91,460.00,470.00,459.00,462.00,462.00,0.00,0.00,464.21,"8,389.00",466.00,"3,894,227.60",76,-4.00,11.00,-0.86,2.40,-0.48,472.21,481.52,579.90,411.50
BGWT,31.79,723.00,755.00,723.00,748.90,748.90,0.00,0.00,743.52,"1,448.00",740.00,"1,076,619.50",38,8.90,32.00,1.20,4.43,0.72,771.42,824.47,"1,110.00",710.00
BHCL,38.51,582.00,582.00,540.30,557.00,557.00,0.00,0.00,557.95,"34,971.00",556.00,"19,512,005.70",521,1.00,41.70,0.18,7.72,-0.17,527.33,0.00,699.00,292.10
