Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,948.00,951.50,935.10,939.00,939.00,0.00,0.00,943.54,"1,438.00",948.00,"1,356,805.50",44,-9.00,16.40,-0.95,1.75,-0.48,"1,046.69","1,058.75","1,284.90",934.00
ADBL,-,288.00,290.00,286.20,289.40,289.40,0.00,0.00,288.00,"24,328.00",290.00,"7,006,418.90",162,-0.60,3.80,-0.21,1.33,0.48,311.92,304.42,344.90,272.30
AHL,-,583.10,596.00,583.10,590.00,590.00,0.00,0.00,588.33,"7,165.00",594.90,"4,215,414.20",78,-4.90,12.90,-0.82,2.21,0.28,627.38,657.43,891.00,577.40
AHPC,-,277.00,279.80,275.60,278.00,278.00,0.00,0.00,276.93,"76,302.00",277.50,"21,130,165.90",281,0.50,4.20,0.18,1.52,0.39,289.52,283.66,334.00,239.30
AKJCL,-,185.00,185.00,182.00,183.00,183.00,0.00,0.00,183.55,"18,667.00",183.00,"3,426,263.40",99,0.00,3.00,0.00,1.65,-0.30,200.86,203.34,233.50,172.90
AKPL,-,240.00,242.00,238.20,240.40,240.40,0.00,0.00,240.28,"86,427.00",241.00,"20,766,520.50",225,-0.60,3.80,-0.25,1.60,0.05,257.98,251.32,306.50,216.10
ALBSL,-,"1,101.00","1,142.00","1,090.00","1,105.00","1,105.00",0.00,0.00,"1,102.56","41,198.00","1,111.00","45,423,243.70",292,-6.00,52.00,-0.54,4.77,0.22,959.50,919.06,"1,237.90",771.00
ALICL,-,462.20,466.00,462.00,465.00,465.00,0.00,0.00,463.36,"28,647.00",461.90,"13,273,811.60",157,3.10,4.00,0.67,0.87,0.35,486.92,572.23,831.00,430.00
ANLB,-,"6,270.00","6,270.00","6,035.00","6,150.00","6,150.00",0.00,0.00,"6,122.17",124.00,"6,149.90","759,149.60",18,0.10,235.00,0.00,3.89,0.45,"5,909.34","5,670.38","6,800.00","4,673.00"
API,-,286.00,286.90,281.40,285.50,285.50,0.00,0.00,284.44,"62,377.00",285.00,"17,742,580.60",242,0.50,5.50,0.18,1.95,0.37,291.78,290.24,335.00,246.20
AVYAN,-,948.60,975.00,948.60,969.00,969.00,0.00,0.00,966.40,967.00,967.90,"934,509.30",39,1.10,26.40,0.11,2.78,0.27,"1,024.89","1,036.66","1,306.80",906.00
BANDIPUR,-,761.00,773.20,761.00,765.00,765.00,0.00,0.00,767.53,"53,892.00",766.90,"41,363,816.70","2,814",-1.90,12.20,-0.25,1.60,-0.33,0.00,0.00,837.00,285.00
BARUN,-,308.70,322.00,308.70,318.00,318.00,0.00,0.00,317.35,"76,123.00",315.00,"24,157,609.10",311,3.00,13.30,0.95,4.31,0.20,362.12,417.58,589.00,292.10
BBC,-,"4,878.90","4,878.90","4,797.00","4,869.90","4,869.90",0.00,0.00,"4,854.96",98.00,"4,855.00","475,786.00",9,14.90,81.90,0.31,1.71,0.31,"5,220.53","5,387.08","6,661.60","4,480.00"
BEDC,-,539.00,549.00,539.00,542.10,542.10,0.00,0.00,542.66,"3,854.00",545.10,"2,091,413.10",89,-3.00,10.00,-0.55,1.86,-0.10,663.11,695.91,"1,080.00",501.00
