Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,56.64,"1,395.00","1,395.00","1,353.00","1,370.00","1,371.16","1,975.00","1,390.00","2,708,039.00",47,-20.00,42.00,-1.44,3.10,-0.08,"1,475.22","1,520.41","1,938.00",752.00
ADBL,38.89,426.00,430.00,418.00,419.00,421.18,"45,591.00",422.00,"19,202,068.30",393,-3.00,12.00,-0.71,2.87,-0.52,514.65,491.83,620.00,398.00
ADBLD83,58.11,"1,050.00","1,050.00","1,050.00","1,050.00","1,050.00",25.00,"1,050.00","26,250.00",1,0.00,0.00,0.00,0.00,0.00,"1,054.33",-,"1,150.00","1,000.00"
AHPC,56.15,447.00,462.00,439.00,450.00,451.22,"245,379.00",445.00,"110,719,148.50","1,230",5.00,23.00,1.12,5.24,-0.27,513.72,468.61,785.00,210.00
AIL,54.28,711.00,711.00,685.20,686.10,693.44,"5,828.00",698.10,"4,041,346.00",100,-12.00,25.80,-1.72,3.77,-1.07,755.78,792.01,"1,125.00",588.80
AKJCL,54.50,285.00,295.00,271.00,286.00,288.23,"150,798.00",280.00,"43,464,398.30",781,6.00,24.00,2.14,8.86,-0.78,334.96,296.58,502.00,119.00
AKPL,54.38,514.00,527.00,511.00,514.00,519.70,"120,607.00",514.20,"62,680,023.60",821,-0.20,16.00,-0.04,3.13,-1.11,563.38,508.00,882.40,261.00
ALBSL,49.00,"1,493.00","1,504.00","1,455.00","1,460.00","1,473.95","3,593.00","1,508.00","5,295,916.00",54,-48.00,49.00,-3.18,3.37,-0.96,"1,662.21","1,699.78","2,101.20","1,100.00"
ALICL,54.66,"1,197.90","1,200.00","1,160.00","1,169.90","1,178.77","15,307.00","1,180.00","18,043,368.20",181,-10.10,40.00,-0.86,3.45,-0.76,"1,264.14","1,294.32","1,565.00",903.00
API,56.89,480.00,485.00,467.00,477.00,477.68,"350,463.00",475.00,"167,408,741.60","1,520",2.00,18.00,0.42,3.85,-0.14,475.75,439.12,670.00,245.00
BARUN,49.05,470.00,487.00,462.10,471.00,472.31,"17,100.00",470.00,"8,076,458.50",111,1.00,24.90,0.21,5.39,-0.28,521.20,476.01,763.40,172.00
BBC,58.14,"4,950.00","5,202.00","4,901.00","5,202.00","5,018.57",660.00,"5,000.00","3,312,257.00",43,202.00,301.00,4.04,6.14,3.53,"5,614.72","5,602.72","8,208.00","2,738.00"
BFC,56.66,465.00,477.00,448.00,460.00,464.19,"59,998.00",456.00,"27,850,651.30",416,4.00,29.00,0.88,6.47,-0.91,483.22,413.69,630.00,135.00
BNT,46.96,"16,400.00","16,400.00","15,533.00","15,950.00","15,964.21","1,474.00","16,163.70","23,531,243.00",70,-213.70,867.00,-1.32,5.58,-0.09,"11,288.84","10,872.75","17,670.00","8,328.00"
BOKL,59.49,296.80,296.80,282.00,282.00,287.50,"47,134.00",291.00,"13,550,877.30",309,-9.00,14.80,-3.09,5.25,-1.95,344.52,343.05,433.20,240.20
BPCL,54.42,430.00,445.00,421.40,425.00,429.51,"25,832.00",424.00,"11,095,196.00",188,1.00,23.60,0.24,5.60,-1.06,519.14,502.31,703.00,380.00
CBBL,54.08,"1,295.00","1,295.00","1,255.00","1,255.10","1,268.19","15,261.00","1,284.00","19,353,837.20",332,-28.90,40.00,-2.25,3.19,-1.04,"1,699.60","1,721.85","2,065.20","1,170.00"
CBL,58.54,256.00,256.00,248.10,248.20,250.32,"52,968.00",253.90,"13,258,866.70",241,-5.70,7.90,-2.24,3.18,-0.85,263.09,262.16,316.00,186.00
CCBL,59.89,247.90,247.90,236.00,237.00,240.56,"120,181.00",243.10,"28,910,381.10",387,-6.10,11.90,-2.51,5.04,-1.50,255.12,257.67,324.00,201.00
CCBLPO,44.78,120.00,120.00,120.00,120.00,120.00,"31,556.00",120.00,"3,786,720.00",1,0.00,0.00,0.00,0.00,0.00,134.19,-,120.00,112.00
