Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,56.69,"1,407.00","1,407.00","1,371.30","1,376.00","1,379.72","3,178.00","1,380.00","4,384,757.00",71,-4.00,35.70,-0.29,2.60,-0.27,"1,392.88","1,461.34","1,870.00","1,077.00"
ADBL,46.77,405.90,405.90,392.00,395.00,395.89,"14,248.00",398.00,"5,640,696.10",204,-3.00,13.90,-0.75,3.55,-0.23,457.61,483.99,620.00,378.00
AHPC,53.28,508.00,508.00,495.00,498.30,500.90,"163,144.00",510.00,"81,719,224.40",774,-11.70,13.00,-2.29,2.63,-0.52,489.26,515.78,785.00,237.00
AIL,55.35,700.00,710.00,691.00,699.00,698.78,"3,192.00",704.00,"2,230,501.80",82,-5.00,19.00,-0.71,2.75,0.03,707.88,747.54,"1,125.00",588.80
AKJCL,45.49,300.00,303.00,296.00,298.00,297.95,"31,571.00",298.00,"9,406,520.40",239,0.00,7.00,0.00,2.36,0.02,313.49,325.38,502.00,143.00
AKPL,53.12,514.10,520.00,510.00,512.00,511.92,"28,244.00",518.00,"14,458,577.10",270,-6.00,10.00,-1.16,1.96,0.02,542.95,551.74,882.40,305.00
ALBSL,54.30,"1,467.00","1,467.00","1,411.00","1,420.00","1,414.62",937.00,"1,440.00","1,325,502.70",29,-20.00,56.00,-1.39,3.97,0.38,"1,519.07","1,630.58","2,101.20","1,176.00"
ALICL,40.55,907.00,915.00,900.00,905.00,904.25,"8,411.00",907.00,"7,605,634.40",77,-2.00,15.00,-0.22,1.67,0.08,"1,114.27","1,202.79","1,565.00",775.00
API,47.75,499.00,500.00,491.00,492.00,494.20,"123,535.00",493.00,"61,051,212.50","1,084",-1.00,9.00,-0.20,1.83,-0.45,483.41,483.01,670.00,295.00
BARUN,50.85,512.10,515.00,508.00,508.70,510.12,"4,998.00",518.90,"2,549,560.40",35,-10.20,7.00,-1.97,1.38,-0.28,489.60,523.68,763.40,224.00
BBC,48.22,"4,500.00","4,500.00","4,400.00","4,400.00","4,419.33",107.00,"4,450.00","472,867.80",6,-50.00,100.00,-1.12,2.27,-0.44,"5,028.70","5,420.32","8,208.00","3,024.00"
BFC,42.22,472.50,472.50,452.10,454.00,456.50,"7,024.00",465.00,"3,206,432.70",75,-11.00,20.40,-2.37,4.51,-0.55,482.15,479.43,630.00,156.00
BNHC,35.87,657.00,660.00,645.00,646.00,651.54,"6,230.00",670.00,"4,059,067.50",140,-24.00,15.00,-3.58,2.33,-0.86,-,-,744.00,246.70
BNT,53.22,"14,000.00","14,199.00","13,851.50","14,199.00","14,020.97",244.00,"14,278.90","3,421,116.50",15,-79.90,347.50,-0.56,2.51,1.25,"12,810.34","12,043.29","17,670.00","8,713.00"
BOKL,55.88,271.00,277.00,270.00,277.00,273.78,"32,577.00",273.50,"8,918,870.50",211,3.50,7.00,1.28,2.59,1.16,300.79,329.42,433.20,240.20
BPCL,53.51,420.00,420.00,410.00,411.00,412.10,"6,597.00",415.50,"2,718,627.60",111,-4.50,10.00,-1.08,2.44,-0.27,463.71,495.56,703.00,385.00
CBBL,45.45,"1,285.00","1,285.00","1,260.00","1,268.00","1,266.08","4,645.00","1,265.00","5,880,925.90",123,3.00,25.00,0.24,1.98,0.15,"1,482.12","1,590.96","2,065.20","1,190.00"
CBL,46.40,232.00,236.00,232.00,235.00,233.39,"23,507.00",235.00,"5,486,350.90",148,0.00,4.00,0.00,1.72,0.68,247.89,260.38,316.00,218.00
CCBL,53.93,232.00,233.00,228.40,231.10,230.62,"28,933.00",232.00,"6,672,599.80",185,-0.90,4.60,-0.39,2.01,0.21,239.24,253.98,324.00,212.00
CFCL,48.13,437.10,454.00,431.30,432.00,437.49,"9,981.00",446.00,"4,366,572.10",80,-14.00,22.70,-3.14,5.26,-1.27,494.09,512.65,814.90,196.00
CGH,37.55,"1,375.00","1,399.00","1,375.00","1,390.00","1,385.32","1,947.00","1,399.00","2,697,212.00",73,-9.00,24.00,-0.64,1.75,0.34,"1,409.82","1,455.10","2,800.00","1,237.00"
CHCL,54.78,495.00,500.00,485.00,487.00,490.53,"25,458.00",498.80,"12,487,959.70",240,-11.80,15.00,-2.37,3.09,-0.73,539.86,585.48,785.00,462.00
CHDC,43.27,882.50,925.00,882.20,900.00,905.67,"12,189.00",899.00,"11,039,226.70",185,1.00,42.80,0.11,4.85,-0.63,891.60,889.87,"1,415.00",416.00
CHL,43.20,460.00,466.00,450.40,451.20,453.94,"4,030.00",458.00,"1,829,395.30",51,-6.80,15.60,-1.48,3.46,-0.61,482.38,502.14,715.00,199.00
CIT,56.22,"3,269.00","3,297.00","3,230.00","3,235.00","3,258.32","8,526.00","3,269.00","27,780,430.60",197,-34.00,67.00,-1.04,2.07,-0.72,"3,253.34","3,434.09","4,560.00","2,625.00"
CLBSL,48.32,965.00,976.00,956.00,960.00,960.49,575.00,965.00,"552,283.00",14,-5.00,20.00,-0.52,2.09,-0.05,"1,109.98","1,266.16","1,811.00",867.00
CMF1,37.83,9.88,9.89,9.73,9.89,9.84,"12,213.00",9.74,"120,172.13",8,0.15,0.16,1.54,1.64,0.51,9.84,11.13,16.01,9.03
CMF2,50.81,10.30,10.50,10.30,10.50,10.49,"2,750.00",10.35,"28,840.00",4,0.15,0.20,1.45,1.94,0.12,10.10,11.51,16.87,9.04
CORBL,37.90,542.10,563.00,542.10,545.00,554.16,"3,257.00",551.90,"1,804,892.10",50,-6.90,20.90,-1.25,3.86,-1.68,743.30,782.32,"1,155.00",460.00
CZBIL,43.67,271.00,276.00,271.00,272.60,272.84,"12,929.00",274.60,"3,527,600.30",118,-2.00,5.00,-0.73,1.85,-0.09,299.22,332.82,444.00,217.31
DDBL,53.97,"1,199.00","1,199.00","1,160.10","1,170.00","1,164.94","2,733.00","1,180.00","3,183,794.10",56,-10.00,38.90,-0.85,3.35,0.43,"1,255.06","1,417.61","2,000.00","1,019.00"
DHPL,46.19,314.00,314.00,305.00,308.10,306.84,"8,200.00",314.00,"2,516,107.00",63,-5.90,9.00,-1.88,2.95,0.41,313.07,319.90,485.20,113.00
EBL,46.81,545.50,553.00,536.00,539.00,540.07,"13,480.00",546.00,"7,280,124.90",129,-7.00,17.00,-1.28,3.17,-0.20,607.71,653.94,841.00,515.00
EDBL,55.37,482.00,489.00,475.00,486.00,479.77,"9,106.00",482.00,"4,368,819.60",88,4.00,14.00,0.83,2.95,1.28,560.53,695.14,"1,195.00",424.00
EIC,56.17,639.00,650.00,636.20,644.00,637.71,"80,405.00",646.00,"51,275,473.10",70,-2.00,13.80,-0.31,2.17,0.98,667.18,704.15,885.00,526.00
EICPO,54.49,446.00,463.80,435.00,443.70,444.09,"2,481.00",439.00,"1,101,793.00",13,4.70,28.80,1.07,6.62,-0.09,428.89,437.38,530.10,325.90
ENL,54.63,641.30,691.60,641.30,691.60,690.76,"1,470.00",628.80,"1,015,417.00",147,62.80,50.30,9.99,7.84,0.12,-,-,691.60,287.10
