Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,001.00","1,039.50","1,001.00","1,024.00","1,023.93","2,066.00","1,017.00","2,115,436.60",26,7.00,38.50,0.69,3.85,0.01,"1,121.26","1,032.86","1,491.00",550.10
ADBL,-,314.00,315.00,307.00,307.10,309.55,"33,089.00",314.00,"10,242,782.00",255,-6.90,8.00,-2.20,2.61,-0.80,350.46,315.33,428.40,223.00
AHL,-,685.00,727.00,685.00,710.00,698.49,"4,209.00",694.00,"2,939,936.00",74,16.00,42.00,2.31,6.13,1.62,670.04,599.14,904.00,364.70
AHPC,-,248.20,248.20,240.10,245.00,243.62,"80,873.00",243.40,"19,702,322.30",269,1.60,8.10,0.66,3.37,0.56,254.75,224.62,349.00,149.00
AKJCL,-,194.00,195.80,192.00,194.00,193.74,"81,368.00",194.00,"15,764,552.90",368,0.00,3.80,0.00,1.98,0.13,212.57,211.70,274.90,150.90
AKPL,-,229.50,230.00,225.00,227.00,227.42,"67,040.00",225.00,"15,245,940.20",228,2.00,5.00,0.89,2.22,-0.18,237.93,215.06,326.00,157.20
ALBSL,-,803.00,817.50,803.00,804.00,806.72,"2,274.00",803.00,"1,834,487.70",50,1.00,14.50,0.12,1.81,-0.34,999.17,948.47,"1,177.00",616.90
ALICL,-,701.30,710.00,701.30,705.00,706.29,"12,493.00",704.00,"8,823,696.00",66,1.00,8.70,0.14,1.24,-0.18,710.49,661.92,825.00,523.00
ANLB,-,"5,504.00","6,090.00","5,400.00","6,090.00","5,589.36","1,731.00","5,540.00","9,675,182.40",105,550.00,690.00,9.93,12.78,8.22,"4,168.42","3,494.55","6,530.00","1,677.00"
API,-,251.10,259.00,251.10,257.60,256.94,"60,545.00",254.90,"15,556,270.00",321,2.70,7.90,1.06,3.15,0.26,275.10,240.90,390.00,162.00
AVYAN,-,994.00,"1,031.00",976.00,"1,002.00","1,002.53","2,910.00","1,014.00","2,917,353.00",35,-12.00,55.00,-1.18,5.64,-0.05,998.88,930.67,"1,195.00",574.50
BARUN,-,391.00,393.40,385.10,393.00,390.10,"34,264.00",386.00,"13,366,414.00",138,7.00,8.30,1.81,2.16,0.74,371.53,329.19,472.00,211.00
BBC,-,"5,820.00","5,995.00","5,800.00","5,929.00","5,839.64","1,212.00","5,889.00","7,077,638.80",51,40.00,195.00,0.68,3.36,1.51,"4,704.62","4,402.44","7,247.00","3,525.00"
BEDC,-,690.50,720.00,680.00,714.00,704.69,"30,674.00",680.00,"21,615,584.30",257,34.00,40.00,5.00,5.88,1.30,506.63,463.44,743.00,280.10
BFC,-,617.00,646.00,615.00,634.00,632.83,"75,417.00",605.00,"47,726,158.90",575,29.00,31.00,4.79,5.04,0.18,630.96,550.73,951.60,309.10
BGWT,-,947.50,966.00,947.50,952.00,954.85,"8,459.00",960.00,"8,077,098.00",66,-8.00,18.50,-0.83,1.95,-0.30,969.20,890.30,"1,361.70",497.90
BHDC,-,630.00,639.00,621.10,629.00,628.71,"6,577.00",627.50,"4,135,011.80",90,1.50,17.90,0.24,2.88,0.05,627.67,589.88,829.70,392.00
BHL,-,341.00,370.00,335.20,352.30,348.43,"4,848.00",341.00,"1,689,173.10",83,11.30,34.80,3.31,10.38,1.10,409.98,386.45,520.00,270.00
BHPL,-,850.00,915.00,843.00,862.90,854.71,"7,770.00",835.10,"6,641,065.30",121,27.80,72.00,3.33,8.54,0.95,713.68,657.83,931.70,412.60
BNHC,-,468.00,474.90,460.00,460.00,466.34,"5,717.00",459.00,"2,666,084.30",92,1.00,14.90,0.22,3.24,-1.38,552.81,548.09,742.00,353.60
BNT,-,"13,005.00","13,530.00","13,005.00","13,530.00","13,266.67",30.00,"12,750.00","398,000.00",3,780.00,525.00,6.12,4.04,1.95,"14,538.48","13,995.51","18,100.00","11,700.00"
BPCL,-,380.00,394.00,379.10,388.00,383.77,"18,790.00",384.00,"7,211,115.90",106,4.00,14.90,1.04,3.93,1.09,413.72,374.66,536.50,284.40
C30MF,-,9.10,9.45,9.10,9.27,9.25,"3,800.00",9.10,"35,143.00",4,0.17,0.35,1.87,3.85,0.24,9.69,9.39,10.92,8.11
CBBL,-,859.00,859.00,850.50,855.00,854.32,"5,229.00",855.00,"4,467,226.70",118,0.00,8.50,0.00,1.00,0.08,963.37,922.07,"1,155.00",800.00
CCBD88,-,"1,157.00","1,157.00","1,151.00","1,152.00","1,152.75",100.00,"1,180.00","115,275.00",4,-28.00,6.00,-2.37,0.52,-0.07,"1,097.14","1,062.48","1,220.00",952.00
CFCL,-,550.00,572.20,540.00,568.00,562.44,"36,276.00",540.00,"20,403,011.40",301,28.00,32.20,5.19,5.96,0.98,623.25,545.04,820.00,318.00
CGH,-,885.00,895.00,882.00,884.00,886.37,"8,315.00",889.00,"7,370,157.30",156,-5.00,13.00,-0.56,1.47,-0.27,981.23,927.41,"1,360.00",760.00
