Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,630.00,634.00,615.00,618.00,619.98,"1,363.00",627.10,"845,031.10",54,-9.10,19.00,-1.45,3.09,-0.32,651.59,673.00,977.10,530.00
ADBL,-,229.90,232.00,228.00,229.00,229.16,"26,895.00",233.00,"6,163,132.10",160,-4.00,4.00,-1.72,1.75,-0.07,261.28,279.07,355.80,224.00
AHL,-,324.50,345.00,324.50,336.00,330.71,"3,084.00",330.40,"1,019,903.00",129,5.60,20.50,1.69,6.32,1.58,0.00,0.00,480.90,298.80
AHPC,-,273.50,273.50,250.00,253.00,254.82,"276,136.00",268.20,"70,366,104.40","1,010",-15.20,23.50,-5.67,9.40,-0.72,299.57,291.06,408.00,250.00
AKJCL,-,191.90,192.00,186.20,191.00,188.24,"30,436.00",190.00,"5,729,404.40",216,1.00,5.80,0.53,3.11,1.44,221.28,205.76,262.00,159.80
AKPL,-,343.00,343.00,330.90,332.00,334.67,"124,937.00",342.00,"41,812,646.50",795,-10.00,12.10,-2.92,3.66,-0.80,388.13,380.45,519.00,325.00
ALBSL,-,743.00,744.00,727.70,729.00,734.72,"1,786.00",742.50,"1,312,205.50",38,-13.50,16.30,-1.82,2.24,-0.78,805.86,850.67,"1,392.00",649.00
ALICL,-,743.10,759.00,731.00,749.00,745.26,"49,122.00",745.00,"36,608,787.10",299,4.00,28.00,0.54,3.83,0.50,637.56,586.54,812.00,428.00
ANLB,-,"2,388.00","2,388.00","2,298.20","2,339.00","2,313.87","2,249.00","2,342.00","5,203,888.20",100,-3.00,89.80,-0.13,3.91,1.07,0.00,0.00,"2,651.00",403.80
API,-,235.10,235.10,225.50,229.00,228.55,"329,037.00",230.50,"75,201,357.80","1,804",-1.50,9.60,-0.65,4.26,0.20,255.24,241.12,315.00,200.00
AVYAN,-,660.00,660.00,640.00,655.00,646.96,"7,165.00",660.00,"4,635,493.80",117,-5.00,20.00,-0.76,3.13,1.23,653.33,0.00,963.00,316.00
BARUN,-,234.10,245.00,234.00,238.00,240.88,"23,759.00",238.00,"5,723,054.30",92,0.00,11.00,0.00,4.70,-1.21,257.16,241.71,469.90,190.30
BBC,-,"3,409.00","3,459.00","3,352.00","3,455.00","3,435.97",177.00,"3,409.70","608,166.00",10,45.30,107.00,1.33,3.19,0.55,"3,307.93","3,296.24","4,075.00","3,050.00"
BEDC,-,219.30,227.90,219.30,224.00,222.96,"6,690.00",223.50,"1,491,582.00",418,0.50,8.60,0.22,3.92,0.47,0.00,0.00,326.30,202.80
BFC,-,336.90,342.90,329.00,334.00,333.60,"12,247.00",330.30,"4,085,641.20",111,3.70,13.90,1.12,4.22,0.12,327.48,324.89,475.00,287.00
BHDC,-,367.00,389.30,347.50,371.00,369.76,"5,746.00",360.00,"2,124,658.50",97,11.00,41.80,3.06,12.03,0.33,410.23,389.21,520.00,310.00
BHL,-,277.40,282.00,262.00,282.00,269.03,"7,096.00",283.00,"1,909,032.40",119,-1.00,20.00,-0.35,7.63,4.60,314.61,293.07,397.00,216.10
BHPL,-,452.00,460.00,427.20,457.00,440.39,"3,648.00",452.00,"1,606,541.70",109,5.00,32.80,1.11,7.68,3.63,0.00,0.00,677.20,194.30
