Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,41.97,"1,242.00","1,242.00","1,217.20","1,241.90","1,230.81",780.00,"1,267.00","960,028.00",34,-25.10,24.80,-1.98,2.04,0.89,"1,522.59","1,552.97","1,938.00",752.00
ADBL,39.43,440.00,440.00,410.00,439.00,434.33,"40,348.00",441.00,"17,524,497.10",254,-2.00,30.00,-0.45,7.32,1.06,518.28,489.55,620.00,398.00
ADBLD83,40.98,"1,015.00","1,015.00","1,015.00","1,015.00","1,015.00",30.00,"1,015.00","30,450.00",1,0.00,0.00,0.00,0.00,0.00,-,-,"1,150.00","1,000.00"
AHPC,38.20,396.00,408.00,389.00,401.00,397.67,"152,407.00",401.50,"60,607,637.40",783,-0.50,19.00,-0.12,4.88,0.83,524.98,456.33,785.00,194.00
AIL,46.73,685.00,688.00,658.20,687.00,680.24,"4,353.00",684.00,"2,961,071.50",99,3.00,29.80,0.44,4.53,0.98,782.72,801.81,"1,125.00",600.00
AKJCL,31.34,287.00,292.00,274.40,280.20,282.06,"132,288.00",288.00,"37,313,662.30",688,-7.80,17.60,-2.71,6.41,-0.67,337.14,285.02,502.00,110.00
AKPL,35.69,511.00,525.20,505.00,512.00,513.42,"116,336.00",519.00,"59,729,669.60",840,-7.00,20.20,-1.35,4.00,-0.28,557.75,491.57,882.40,240.00
ALBSL,39.68,"1,290.00","1,290.00","1,252.60","1,261.00","1,256.66",900.00,"1,265.00","1,130,997.80",29,-4.00,37.40,-0.32,2.99,0.34,"1,715.13","1,707.60","2,101.20",867.00
ALICL,36.92,"1,090.00","1,104.00","1,070.00","1,088.90","1,081.05","15,303.00","1,098.90","16,543,302.70",159,-10.00,34.00,-0.91,3.18,0.72,"1,308.97","1,308.08","1,565.00",825.00
API,37.22,430.00,435.00,419.00,426.60,425.20,"202,778.00",429.00,"86,221,900.90",995,-2.40,16.00,-0.56,3.82,0.33,472.38,427.41,670.00,219.00
BARUN,28.20,412.70,433.00,412.70,421.00,419.24,"14,114.00",421.00,"5,917,221.50",126,0.00,20.30,0.00,4.92,0.42,537.80,456.91,763.40,167.00
BBC,33.05,"4,690.00","4,743.00","4,597.00","4,648.50","4,651.60",240.00,"4,690.00","1,116,385.00",15,-41.50,146.00,-0.88,3.18,-0.07,"5,808.72","5,417.18","8,208.00","2,400.00"
BFC,35.76,450.00,458.90,435.00,448.00,444.25,"23,709.00",448.50,"10,532,840.20",248,-0.50,23.90,-0.11,5.49,0.84,477.00,387.01,630.00,122.00
BNT,43.52,"11,760.00","12,380.00","11,560.20","12,380.00","12,089.69",190.00,"12,000.00","2,297,042.00",11,380.00,819.80,3.17,7.09,2.34,"10,796.49","10,410.09","14,308.20","8,000.00"
