Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,055.00","1,055.00","1,015.00","1,020.00","1,020.00",0.00,0.00,"1,027.87",923.00,"1,035.00","948,720.00",23,-15.00,40.00,-1.45,3.94,-0.77,"1,059.84","1,081.25","1,284.90",950.00
ADBL,-,320.30,320.30,312.00,317.00,317.00,0.00,0.00,314.55,"26,537.00",315.00,"8,347,086.80",143,2.00,8.30,0.63,2.66,0.77,306.57,301.77,377.00,272.30
ADBLD83,-,"1,111.00","1,111.00","1,111.00","1,111.00","1,111.00",0.00,0.00,"1,111.00",100.00,"1,100.00","111,100.00",1,11.00,0.00,1.00,0.00,0.00,"1,104.41","1,099.61","1,160.00","1,046.00"
AHL,-,611.00,623.20,599.00,605.00,605.00,0.00,0.00,605.23,"10,071.00",623.00,"6,095,282.60",112,-18.00,24.20,-2.89,4.04,-0.04,647.87,690.86,891.00,577.40
AHPC,-,290.00,295.00,287.00,289.80,289.80,0.00,0.00,289.68,"171,557.00",293.90,"49,695,824.20",522,-4.10,8.00,-1.40,2.79,0.04,290.42,280.30,334.00,239.30
AKJCL,-,199.00,200.90,195.00,195.20,195.20,0.00,0.00,197.39,"36,109.00",198.70,"7,127,661.50",174,-3.50,5.90,-1.76,3.03,-1.12,205.81,205.48,233.50,172.90
AKPL,-,258.00,259.00,250.00,255.00,255.00,0.00,0.00,252.76,"147,594.00",257.00,"37,305,372.60",360,-2.00,9.00,-0.78,3.60,0.88,257.83,250.07,306.50,216.10
ALBSL,-,965.60,"1,001.70",960.00,970.00,970.00,0.00,0.00,978.43,"8,476.00",985.30,"8,293,144.40",116,-15.30,41.70,-1.55,4.34,-0.87,900.54,889.76,"1,091.00",771.00
ALICL,-,494.00,502.00,490.00,501.00,501.00,0.00,0.00,495.17,"28,449.00",499.00,"14,086,983.40",170,2.00,12.00,0.40,2.45,1.16,549.00,617.90,831.00,430.00
ANLB,-,"6,164.20","6,186.90","6,100.00","6,186.90","6,186.90",0.00,0.00,"6,118.92",577.00,"6,290.00","3,530,614.40",31,-103.10,86.90,-1.64,1.42,1.10,"5,693.87","5,506.04","6,800.00","4,550.00"
API,-,295.80,295.80,286.50,288.00,288.00,0.00,0.00,290.00,"94,495.00",292.00,"27,403,349.40",298,-4.00,9.30,-1.37,3.25,-0.69,294.51,288.79,335.00,246.20
AVYAN,-,999.60,"1,029.50",979.90,999.00,999.00,0.00,0.00,993.28,"1,826.00","1,019.90","1,813,722.00",48,-20.90,49.60,-2.05,5.06,0.57,"1,033.17","1,058.56","1,306.80",905.00
BARUN,-,334.00,350.00,334.00,339.90,339.90,0.00,0.00,341.55,"78,040.00",332.50,"26,654,305.10",365,7.40,16.00,2.23,4.79,-0.48,412.80,438.20,589.00,292.10
BBC,-,"4,980.00","4,980.00","4,881.00","4,947.00","4,947.00",0.00,0.00,"4,913.88",231.00,"4,897.10","1,135,107.00",20,49.90,99.00,1.02,2.03,0.67,"5,437.48","5,513.28","7,247.00","4,127.50"
BEDC,-,595.60,595.60,560.00,569.00,569.00,0.00,0.00,566.45,"19,181.00",584.00,"10,864,983.90",143,-15.00,35.60,-2.57,6.36,0.45,699.55,739.23,"1,080.00",467.20
BFC,-,479.80,487.00,466.10,467.00,467.00,0.00,0.00,476.76,"12,631.00",471.50,"6,021,897.70",132,-4.50,20.90,-0.95,4.48,-2.09,491.21,530.71,951.60,411.50
BGWT,-,805.00,805.00,780.50,783.00,783.00,0.00,0.00,792.52,"1,650.00",790.00,"1,307,651.30",32,-7.00,24.50,-0.89,3.14,-1.22,921.46,976.57,"1,241.00",750.10
BHCL,-,433.00,447.80,429.00,437.00,437.00,0.00,0.00,437.25,"32,879.00",441.00,"14,376,208.40",564,-4.00,18.80,-0.91,4.38,-0.06,0.00,0.00,625.70,292.10
BHDC,-,525.00,527.80,515.00,524.90,524.90,0.00,0.00,520.80,"73,696.00",533.90,"38,380,822.40",265,-9.00,12.80,-1.69,2.49,0.78,532.18,574.60,760.20,426.00
BHL,-,190.00,190.00,184.20,185.80,185.80,0.00,0.00,186.65,"101,233.00",187.00,"18,895,276.90",396,-1.20,5.80,-0.64,3.15,-0.46,207.63,255.30,520.00,164.00
BHPL,-,690.00,715.00,660.00,681.10,681.10,0.00,0.00,671.41,"5,920.00",696.00,"3,974,762.30",84,-14.90,55.00,-2.14,8.33,1.42,824.13,903.09,"1,308.40",651.00
BNHC,-,435.00,447.00,430.00,438.60,438.60,0.00,0.00,438.15,"9,654.00",439.00,"4,229,907.50",78,-0.40,17.00,-0.09,3.95,0.10,504.12,512.30,608.00,393.00
BNT,-,"11,001.00","11,001.00","10,888.00","10,888.00","10,888.00",0.00,0.00,"10,959.91",55.00,"11,000.00","602,795.00",5,-112.00,113.00,-1.02,1.04,-0.66,"12,254.61","12,621.05","15,289.70","10,660.00"
BOKD86,-,"1,133.00","1,133.00","1,133.00","1,133.00","1,133.00",0.00,0.00,"1,133.00",159.00,"1,130.00","180,147.00",2,3.00,0.00,0.27,0.00,0.00,"1,050.15","1,032.96","1,133.00","1,005.50"
BPCL,-,780.00,787.50,756.00,775.00,775.00,0.00,0.00,766.61,"130,668.00",776.00,"100,171,609.60",473,-1.00,31.50,-0.13,4.17,1.08,727.31,619.89,"1,065.00",375.10
C30MF,-,9.08,9.24,9.08,9.24,9.24,0.00,0.00,9.19,"10,100.00",9.22,"92,790.00",7,0.02,0.16,0.22,1.76,0.57,9.66,9.48,10.71,8.65
CBBL,-,995.00,"1,020.00",995.00,"1,020.00","1,020.00",0.00,0.00,"1,003.07","26,898.00",998.00,"26,980,520.40",212,22.00,25.00,2.20,2.51,1.66,960.54,927.61,"1,144.80",821.50
CBLD88,-,"1,224.00","1,245.00","1,224.00","1,245.00","1,245.00",0.00,0.00,"1,244.36",822.00,"1,200.00","1,022,865.00",2,45.00,21.00,3.75,1.72,0.05,"1,153.61","1,140.11","1,254.20","1,080.20"
CCBD88,-,"1,254.00","1,254.00","1,230.00","1,230.00","1,230.00",0.00,0.00,"1,245.27",130.00,"1,243.10","161,885.00",6,-13.10,24.00,-1.05,1.95,-1.24,"1,161.09","1,141.26","1,268.00","1,074.70"
CFCL,-,504.00,513.00,492.00,504.90,504.90,0.00,0.00,506.39,"12,041.00",502.80,"6,097,471.40",99,2.10,21.00,0.42,4.27,-0.30,522.90,545.90,745.90,445.10
CGH,-,892.00,913.00,891.80,910.00,910.00,0.00,0.00,897.94,"49,209.00",910.00,"44,186,539.70",233,0.00,21.20,0.00,2.38,1.33,941.29,923.88,"1,150.00",800.20
CHCL,-,500.00,509.00,495.00,496.00,496.00,0.00,0.00,499.97,"31,400.00",503.00,"15,698,901.40",218,-7.00,14.00,-1.39,2.83,-0.80,514.55,512.44,610.00,456.00
CHDC,-,"2,293.00","2,380.00","2,293.00","2,364.00","2,364.00",0.00,0.00,"2,352.77","51,577.00","2,338.00","121,348,671.90",463,26.00,87.00,1.11,3.79,0.48,"2,556.21","2,419.55","2,997.90","1,545.30"
CHL,-,253.10,267.20,253.10,258.90,258.90,0.00,0.00,258.24,"64,554.00",258.20,"16,670,395.10",264,0.70,14.10,0.27,5.57,0.26,323.81,381.71,599.70,223.40
CIT,-,"1,860.00","1,899.00","1,840.00","1,850.00","1,850.00",0.00,0.00,"1,853.31","10,615.00","1,865.00","19,672,841.30",239,-15.00,59.00,-0.80,3.21,-0.18,"1,924.95","1,945.29","2,269.00","1,730.80"
CITY,-,542.00,552.00,536.00,542.00,542.00,0.00,0.00,542.91,"4,402.00",542.00,"2,389,874.20",60,0.00,16.00,0.00,2.99,-0.17,765.88,808.91,"1,025.00",502.80
CIZBD90,-,"1,200.00","1,290.00","1,200.00","1,224.00","1,224.00",0.00,0.00,"1,261.80",437.00,"1,200.00","551,408.50",8,24.00,90.00,2.00,7.50,-3.09,"1,130.73",0.00,"1,290.00","1,060.10"
CKHL,-,617.00,618.00,590.00,610.00,610.00,0.00,0.00,602.56,"2,070.00",617.70,"1,247,293.00",31,-7.70,28.00,-1.25,4.75,1.22,655.53,699.24,910.00,550.00
CLI,-,475.00,481.00,465.10,470.00,470.00,0.00,0.00,472.69,"35,499.00",473.00,"16,779,991.40",305,-3.00,15.90,-0.63,3.42,-0.57,474.56,532.91,774.90,411.00
