Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,33.51,820.10,834.00,818.10,818.10,827.73,"1,448.00",826.00,"1,198,546.10",51,-7.90,15.90,-0.96,1.94,-1.18,939.61,"1,080.55","1,675.00",744.00
ADBL,46.22,337.10,337.10,329.00,330.00,331.02,"16,629.00",330.50,"5,504,585.80",217,-0.50,8.10,-0.15,2.46,-0.31,347.03,373.05,579.00,298.00
AHPC,32.38,360.00,366.00,353.10,353.30,359.73,"69,631.00",363.10,"25,048,334.60",314,-9.80,12.90,-2.70,3.65,-1.82,395.99,430.05,785.00,310.00
AKJCL,24.89,221.50,221.50,215.00,216.00,216.85,"30,432.00",217.20,"6,599,044.30",179,-1.20,6.50,-0.55,3.02,-0.39,228.75,253.10,466.00,162.00
AKPL,50.59,490.00,492.60,470.00,470.00,482.54,"150,997.00",483.00,"72,861,968.20",782,-13.00,22.60,-2.69,4.81,-2.67,453.65,481.43,860.00,369.20
ALBSL,40.66,"1,215.00","1,218.90","1,172.00","1,195.00","1,193.92",619.00,"1,213.00","739,037.00",29,-18.00,46.90,-1.48,4.00,0.09,"1,284.86","1,356.68","1,956.00","1,136.80"
ALICL,33.68,587.10,598.80,583.00,583.00,587.92,"8,545.00",590.00,"5,023,775.10",104,-7.00,15.80,-1.19,2.71,-0.84,667.41,797.22,"1,463.00",484.00
API,43.78,273.00,279.90,268.20,270.00,272.10,"152,557.00",277.50,"41,510,467.30",786,-7.50,11.70,-2.70,4.36,-0.78,296.06,362.48,612.00,217.60
BARUN,33.87,280.00,285.00,278.00,278.50,279.62,"6,227.00",283.00,"1,741,220.70",76,-4.50,7.00,-1.59,2.52,-0.40,407.16,439.04,688.00,274.00
BBC,30.90,"3,600.00","3,600.00","3,550.00","3,550.10","3,558.37",240.00,"3,604.30","854,009.00",16,-54.20,50.00,-1.50,1.41,-0.23,"3,820.64","4,175.18","6,579.00","3,195.00"
BFC,35.38,398.00,401.00,388.10,392.00,394.77,"16,960.00",398.10,"6,695,264.00",121,-6.10,12.90,-1.53,3.32,-0.71,396.79,424.29,630.00,298.00
BHDC,27.89,472.00,480.00,460.10,461.00,465.76,"13,306.00",472.00,"6,197,379.50",315,-11.00,19.90,-2.33,4.33,-1.03,-,-,520.00,334.00
BHL,25.16,350.00,350.00,328.00,338.00,335.22,"10,985.00",344.00,"3,682,411.00",286,-6.00,22.00,-1.74,6.71,0.82,-,-,397.00,104.70
BNHC,28.93,420.60,437.30,404.00,423.30,413.48,"5,368.00",429.00,"2,219,580.00",67,-5.70,33.30,-1.33,8.24,2.32,453.79,-,744.00,246.70
BNT,24.43,"13,502.00","13,502.00","13,466.00","13,466.00","13,471.18",137.00,"13,585.00","1,845,552.00",3,-119.00,36.00,-0.88,0.27,-0.04,"13,554.44","13,741.09","17,670.00","9,750.00"
BPCL,31.90,324.10,330.00,320.00,321.00,322.36,"14,450.00",325.10,"4,658,096.40",115,-4.10,10.00,-1.26,3.13,-0.42,351.35,380.67,640.00,294.00
