Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,29.21,920.50,920.50,903.00,905.00,905.00,0.00,0.00,912.80,667.00,920.00,"608,834.50",12,-15.00,17.50,-1.63,1.94,-0.86,967.05,973.66,"1,240.00",827.90
ADBL,26.02,288.80,308.90,288.80,303.20,303.20,0.00,0.00,303.49,"17,742.00",304.00,"5,384,439.10",79,-0.80,20.10,-0.26,6.96,-0.09,308.95,308.21,344.90,285.20
ADBLD83,34.72,"1,090.00","1,090.00","1,090.00","1,090.00","1,090.00",0.00,0.00,"1,090.00",10.00,"1,084.00","10,900.00",1,6.00,0.00,0.55,0.00,0.00,"1,086.47","1,091.39","1,160.00","1,022.00"
AHL,28.49,420.00,421.00,415.00,421.00,421.00,0.00,0.00,417.74,"2,658.00",421.00,"1,110,346.00",46,0.00,6.00,0.00,1.45,0.77,516.13,546.67,700.00,409.00
AHPC,31.55,263.00,264.00,260.20,261.50,261.50,0.00,0.00,260.93,"34,581.00",260.10,"9,023,268.10",186,1.40,3.80,0.54,1.46,0.22,279.75,280.06,334.00,250.10
AKJCL,31.82,330.00,354.70,330.00,348.70,348.70,0.00,0.00,351.46,"296,296.00",347.00,"104,135,088.60",633,1.70,24.70,0.49,7.48,-0.79,360.22,303.04,461.40,172.90
AKPL,30.62,247.00,254.00,247.00,252.40,252.40,0.00,0.00,251.86,"33,869.00",250.00,"8,530,087.60",141,2.40,7.00,0.96,2.83,0.22,269.69,261.53,317.00,227.50
ALBSL,26.00,"1,031.00","1,076.00","1,031.00","1,061.00","1,061.00",0.00,0.00,"1,041.90","8,403.00","1,064.80","8,755,101.50",100,-3.80,45.00,-0.36,4.36,1.80,"1,137.54","1,111.25","1,334.00",830.00
ALICL,33.82,430.00,430.00,419.00,422.40,422.40,0.00,0.00,425.73,"52,075.00",420.00,"22,169,840.20",149,2.40,11.00,0.57,2.63,-0.79,459.89,462.03,550.00,419.00
ANLB,25.74,"5,676.00","6,416.00","5,560.00","6,416.00","6,416.00",0.00,0.00,"5,769.23","1,203.00","5,798.00","6,940,382.40",67,618.00,856.00,10.66,15.40,10.08,"6,180.23","6,194.03","7,356.00","5,220.00"
APHL,36.81,850.00,921.00,849.10,879.90,879.90,0.00,0.00,896.27,"45,663.00",871.60,"40,926,453.30",686,8.30,71.90,0.95,8.47,-1.86,0.00,0.00,"1,053.40",299.70
API,33.22,329.00,332.80,325.00,325.50,325.50,0.00,0.00,327.15,"258,635.00",328.00,"84,612,269.80",639,-2.50,7.80,-0.76,2.40,-0.51,330.81,315.32,370.00,258.80
AVYAN,23.18,"1,040.00","1,054.00","1,038.30","1,041.00","1,041.00",0.00,0.00,"1,041.56","1,386.00","1,040.00","1,443,601.20",32,1.00,15.70,0.10,1.51,-0.05,"1,068.88","1,038.32","1,366.00",906.00
BANDIPUR,27.63,701.00,721.00,701.00,701.10,701.10,0.00,0.00,708.90,"22,188.00",713.00,"15,729,041.60",330,-11.90,20.00,-1.67,2.85,-1.11,884.19,0.00,"1,233.00",285.00
BARUN,30.33,310.00,317.50,310.00,314.00,314.00,0.00,0.00,314.28,"23,299.00",312.00,"7,322,494.20",125,2.00,7.50,0.64,2.42,-0.09,348.70,341.47,461.00,292.10
BBC,24.48,"4,195.00","4,198.90","4,100.00","4,168.00","4,168.00",0.00,0.00,"4,135.77",205.00,"4,101.00","847,833.00",20,67.00,98.90,1.63,2.41,0.77,"4,716.89","4,774.48","6,120.00","4,100.00"
BEDC,26.67,318.00,325.00,318.00,318.10,318.10,0.00,0.00,319.92,"14,329.00",317.90,"4,584,155.90",106,0.20,7.00,0.06,2.20,-0.57,442.54,487.76,872.00,314.90
BFC,23.67,544.10,544.10,510.00,512.30,512.30,0.00,0.00,519.68,"45,872.00",523.00,"23,838,583.60",228,-10.70,34.10,-2.05,6.69,-1.44,481.24,475.66,579.90,411.50
BGWT,36.22,532.00,558.00,516.10,516.10,516.10,0.00,0.00,542.19,"5,738.00",560.00,"3,111,093.70",70,-43.90,41.90,-7.84,8.12,-5.06,712.37,737.00,"1,110.00",516.10
BHCL,27.72,474.00,493.00,473.00,474.00,474.00,0.00,0.00,481.02,"35,162.00",474.00,"16,913,650.50",313,0.00,20.00,0.00,4.23,-1.48,564.07,530.91,699.00,292.10
BHDC,31.24,434.90,435.00,425.20,430.00,430.00,0.00,0.00,428.64,"11,509.00",429.00,"4,933,181.40",80,1.00,9.80,0.23,2.30,0.32,470.29,484.34,706.00,422.00
BHL,29.89,207.00,207.90,202.20,203.00,203.00,0.00,0.00,204.54,"86,456.00",205.00,"17,684,133.80",367,-2.00,5.70,-0.98,2.82,-0.76,214.98,203.50,264.40,164.00
BHPL,30.62,499.00,499.00,484.00,489.00,489.00,0.00,0.00,487.98,"2,432.00",489.00,"1,186,756.00",26,0.00,15.00,0.00,3.10,0.21,547.20,579.12,916.90,478.20
BJHL,18.29,740.00,746.00,688.80,699.80,699.80,0.00,0.00,717.97,"5,344.00",740.00,"3,836,836.00",147,-40.20,57.20,-5.43,8.30,-2.60,0.00,0.00,"1,305.00",270.10
BNHC,28.67,300.10,302.00,297.00,297.20,297.20,0.00,0.00,298.92,"4,076.00",300.10,"1,218,416.80",56,-2.90,5.00,-0.97,1.68,-0.58,375.17,396.98,613.80,297.00
BOKD86KA,30.23,"1,142.00","1,149.00","1,142.00","1,146.50","1,146.50",0.00,0.00,"1,145.03","145,730.00","1,139.00","166,865,535.00",524,7.50,7.00,0.66,0.61,0.13,0.00,0.00,"1,247.00","1,108.10"
BPCL,26.99,653.00,658.00,636.00,650.00,650.00,0.00,0.00,646.70,"19,571.00",650.00,"12,656,601.00",132,0.00,22.00,0.00,3.46,0.51,708.00,712.97,"1,065.00",617.50
BUNGAL,20.70,571.10,609.00,571.10,600.10,600.10,0.00,0.00,596.58,"39,341.00",585.00,"23,470,169.90",278,15.10,37.90,2.58,6.64,0.59,662.68,0.00,895.00,302.40
C30MF,14.63,10.01,10.01,10.01,10.01,10.01,0.00,0.00,10.01,200.00,10.24,"2,002.00",2,-0.23,0.00,-2.25,0.00,0.00,9.94,9.67,10.71,8.70
CBBL,23.20,910.00,914.50,910.00,911.00,911.00,0.00,0.00,911.24,"10,358.00",912.00,"9,438,657.00",148,-1.00,4.50,-0.11,0.49,-0.03,923.98,950.07,"1,144.80",882.00
CCBD88,30.23,"1,211.00","1,230.00","1,200.00","1,230.00","1,230.00",0.00,0.00,"1,200.63","10,010.00","1,228.00","12,018,300.00",37,2.00,30.00,0.16,2.50,2.39,"1,212.68","1,191.99","1,297.40","1,126.00"
CFCL,29.23,622.50,622.50,605.00,610.00,610.00,0.00,0.00,611.36,"41,982.00",614.00,"25,665,929.50",202,-4.00,17.50,-0.65,2.89,-0.22,552.03,528.54,695.00,445.10
CGH,46.90,775.00,781.00,775.00,775.00,775.00,0.00,0.00,775.32,"113,957.00",775.00,"88,353,423.10",144,0.00,6.00,0.00,0.77,-0.04,824.84,841.70,"1,150.00",748.00
CHCL,27.41,477.00,480.00,475.10,478.00,478.00,0.00,0.00,477.67,"37,671.00",477.00,"17,994,394.80",130,1.00,4.90,0.21,1.03,0.07,482.79,485.72,584.00,450.30
CHDC,37.19,"2,110.00","2,126.00","2,100.00","2,117.00","2,117.00",0.00,0.00,"2,114.02","11,804.00","2,109.00","24,953,854.70",124,8.00,26.00,0.38,1.24,0.14,"2,345.69","2,322.49","2,997.90","1,990.00"
