Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,38.85,715.00,719.00,702.00,708.00,705.51,994.00,710.10,"701,278.30",32,-2.10,17.00,-0.30,2.42,0.35,848.60,"1,003.44","1,660.00",688.20
ADBL,40.69,310.60,316.00,305.00,316.00,312.41,"9,610.00",310.50,"3,002,242.00",131,5.50,11.00,1.77,3.61,1.14,332.51,354.33,560.00,298.00
AHPC,28.26,277.00,277.00,271.50,274.80,273.28,"17,178.00",275.00,"4,694,378.50",109,-0.20,5.50,-0.07,2.03,0.55,365.18,411.90,628.30,270.00
AKJCL,32.23,173.10,175.00,171.10,174.00,172.87,"13,449.00",173.00,"2,324,933.20",105,1.00,3.90,0.58,2.28,0.65,211.17,239.55,394.00,162.00
AKPL,28.42,377.00,380.00,375.00,377.50,378.30,"29,056.00",374.60,"10,991,932.20",249,2.90,5.00,0.77,1.33,-0.21,443.79,467.64,669.90,369.20
ALBSL,32.30,989.00,998.00,940.00,980.00,958.23,"4,951.00",971.00,"4,744,177.10",54,9.00,58.00,0.93,6.17,2.22,"1,221.01","1,304.53","1,901.00",936.10
ALICL,30.60,440.00,445.00,440.00,444.00,441.93,"3,718.00",438.00,"1,643,084.10",63,6.00,5.00,1.37,1.14,0.47,595.50,707.93,"1,398.00",430.00
API,31.87,209.00,210.80,207.00,208.00,208.14,"53,974.00",206.00,"11,234,258.80",309,2.00,3.80,0.97,1.84,-0.07,261.93,329.62,575.00,203.40
AVYAN,39.57,406.80,438.70,406.80,438.70,423.00,50.00,398.90,"21,150.00",5,39.80,31.90,9.98,7.84,3.58,-,-,438.70,316.00
BARUN,34.98,215.10,215.10,210.00,210.50,211.20,"2,922.00",211.00,"617,130.90",41,-0.50,5.10,-0.24,2.43,-0.33,358.87,407.60,595.00,210.00
BBC,34.59,"3,150.10","3,213.00","3,150.00","3,213.00","3,186.40",83.00,"3,190.00","264,471.30",7,23.00,63.00,0.72,2.00,0.83,"3,620.92","3,956.89","5,875.00","3,137.00"
BFC,27.92,324.00,330.30,324.00,327.00,327.37,"5,093.00",318.00,"1,667,280.00",56,9.00,6.30,2.83,1.94,-0.11,381.18,408.64,615.00,298.00
BHDC,25.74,338.10,361.00,338.10,358.00,348.41,725.00,345.00,"252,600.00",47,13.00,22.90,3.77,6.77,2.68,-,-,520.00,334.00
BHL,25.23,259.00,264.00,248.10,251.00,249.86,"2,590.00",254.70,"647,132.00",37,-3.70,15.90,-1.45,6.41,0.46,-,-,397.00,104.70
BNHC,32.75,365.00,374.20,353.10,374.20,359.95,"3,932.00",372.40,"1,415,322.00",22,1.80,21.10,0.48,5.98,3.81,406.47,471.74,744.00,246.70
BNT,27.61,"11,800.00","11,805.00","11,800.00","11,800.00","11,801.78",45.00,"11,900.00","531,080.00",4,-100.00,5.00,-0.84,0.04,-0.02,"13,340.89","13,617.90","17,670.00","9,750.00"
BPCL,33.81,292.00,297.00,292.00,296.00,295.23,"2,887.00",292.00,"852,336.40",53,4.00,5.00,1.37,1.71,0.26,331.53,360.66,560.00,288.00
CBBL,39.61,994.00,994.00,975.50,991.00,984.68,"7,268.00",975.00,"7,156,681.40",160,16.00,18.50,1.64,1.90,0.64,"1,030.06","1,105.01","1,912.50",882.00
CBLD88,42.74,848.10,848.10,848.00,848.00,848.05,50.00,863.00,"42,402.50",2,-15.00,0.10,-1.74,0.01,-0.01,-,-,"1,000.00",843.20
CFCL,24.06,298.00,298.00,289.50,296.00,294.98,"7,948.00",293.50,"2,344,535.00",48,2.50,8.50,0.85,2.94,0.34,318.26,360.06,637.00,237.00
CGH,30.29,975.00,975.00,964.00,964.00,965.88,435.00,960.00,"420,156.00",19,4.00,11.00,0.42,1.14,-0.19,"1,081.09","1,179.70","1,737.00",900.20
CHCL,41.20,352.00,366.10,352.00,365.00,361.78,"2,899.00",358.10,"1,048,808.70",49,6.90,14.10,1.93,4.01,0.88,404.49,434.48,649.00,347.90
CHDC,38.91,612.20,629.00,612.00,629.00,618.79,"2,902.00",623.50,"1,795,719.00",46,5.50,17.00,0.88,2.78,1.62,729.71,792.00,"1,130.00",608.20
CHL,31.28,206.00,209.00,203.50,204.00,204.53,"2,295.00",206.50,"469,392.00",19,-2.50,5.50,-1.21,2.70,-0.26,272.66,331.45,550.80,197.20
CIT,38.57,"1,831.00","1,848.00","1,830.00","1,848.00","1,839.31","5,428.00","1,830.00","9,983,750.50",150,18.00,18.00,0.98,0.98,0.47,"2,423.58","2,673.68","3,646.00","1,780.00"
