Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,585.40,585.40,568.40,570.00,571.70,499.00,574.00,"285,280.50",18,-4.00,17.00,-0.70,2.99,-0.30,602.66,657.48,906.70,530.00
ADBL,-,263.80,263.80,260.00,260.80,260.40,"21,850.00",260.00,"5,689,723.30",157,0.80,3.80,0.31,1.46,0.15,244.93,267.71,355.80,224.00
ADBLD83,-,"1,020.00","1,020.00",970.00,972.00,981.02,225.00,"1,029.60","220,730.00",5,-57.60,50.00,-5.59,5.15,-0.93,978.68,998.61,"1,144.00",865.10
AHL,-,300.10,324.00,296.00,302.90,300.84,"2,715.00",304.30,"816,777.00",106,-1.40,28.00,-0.46,9.46,0.68,0.00,0.00,480.90,296.00
AHPC,-,210.00,212.00,204.00,207.00,206.84,"41,833.00",209.10,"8,652,619.70",207,-2.10,8.00,-1.00,3.92,0.08,277.89,284.83,373.00,204.00
AKJCL,-,160.90,160.90,156.70,156.70,158.28,"15,617.00",159.00,"2,471,916.60",111,-2.30,4.20,-1.45,2.68,-1.01,207.24,207.05,262.00,156.70
AKPL,-,187.00,187.50,183.00,183.20,184.97,"19,201.00",184.80,"3,551,592.10",161,-1.60,4.50,-0.87,2.46,-0.97,337.32,352.58,492.60,183.00
ALBSL,-,710.00,710.00,697.00,709.00,700.04,"2,630.00",711.00,"1,841,117.80",70,-2.00,13.00,-0.28,1.87,1.26,734.73,816.04,"1,244.90",649.00
ALICL,-,685.00,693.00,680.00,683.00,683.08,"16,036.00",689.00,"10,953,812.80",105,-6.00,13.00,-0.87,1.91,-0.01,646.07,634.04,812.00,428.00
ANLB,-,"2,045.00","2,090.00","2,040.00","2,085.00","2,068.18",956.00,"2,055.00","1,977,179.30",62,30.00,50.00,1.46,2.45,0.81,0.00,0.00,"2,651.00",403.80
API,-,175.50,175.50,171.00,171.00,172.61,"48,085.00",174.00,"8,299,963.70",314,-3.00,4.50,-1.72,2.63,-0.94,232.26,237.84,315.00,171.00
AVYAN,-,665.00,665.00,625.00,625.00,637.12,"3,731.00",652.00,"2,377,086.00",100,-27.00,40.00,-4.14,6.40,-1.94,649.82,674.17,963.00,316.00
BARUN,-,208.80,216.00,203.00,207.00,208.05,"7,633.00",213.00,"1,588,050.70",67,-6.00,13.00,-2.82,6.40,-0.51,249.76,245.99,300.00,190.30
BBC,-,"3,830.00","3,915.00","3,800.00","3,800.00","3,825.13",388.00,"3,888.00","1,484,149.00",18,-88.00,115.00,-2.26,3.03,-0.66,"3,427.34","3,398.97","4,539.00","3,050.00"
BEDC,-,179.00,180.00,170.00,172.60,174.80,"6,815.00",182.00,"1,191,248.30",169,-9.40,10.00,-5.16,5.88,-1.27,0.00,0.00,326.30,170.00
BFC,-,309.00,312.00,305.60,306.00,307.25,"4,431.00",313.00,"1,361,421.00",46,-7.00,6.40,-2.24,2.09,-0.41,322.80,327.16,420.00,287.00
BHDC,-,310.00,320.30,296.70,304.10,305.88,"3,676.00",314.10,"1,124,424.70",95,-10.00,23.60,-3.18,7.95,-0.59,396.04,390.54,505.00,296.70
BHL,-,226.00,230.00,206.80,215.00,212.41,"8,211.00",226.40,"1,744,069.70",111,-11.40,23.20,-5.04,11.22,1.21,292.02,292.87,394.70,206.80
BHPL,-,423.30,429.90,423.30,429.90,424.64,330.00,431.90,"140,131.00",32,-2.00,6.60,-0.46,1.56,1.22,481.44,0.00,677.20,194.30
BNHC,-,290.00,298.80,273.60,284.50,282.54,"1,810.00",293.00,"511,395.00",40,-8.50,25.20,-2.90,9.21,0.69,375.08,379.96,484.70,273.60
BNT,-,"14,000.00","14,000.00","14,000.00","14,000.00","14,000.00",10.00,"13,730.00","140,000.00",1,270.00,0.00,1.97,0.00,0.00,"12,967.73","12,981.89","16,200.00","11,152.00"
BPCL,-,309.00,313.00,307.10,308.00,308.70,"6,988.00",307.60,"2,157,211.20",60,0.40,5.90,0.13,1.92,-0.23,321.82,320.97,368.50,288.00
BPW,-,"1,160.00","1,180.00","1,147.10","1,173.00","1,153.83",602.00,"1,170.00","694,608.00",22,3.00,32.90,0.26,2.87,1.63,0.00,0.00,"1,710.00",233.10
CBBL,-,960.50,980.00,960.50,964.00,969.41,"10,429.00",973.00,"10,110,011.40",165,-9.00,19.50,-0.92,2.03,-0.56,887.57,978.30,"1,303.00",727.00
CCBD88,-,895.30,895.30,895.00,895.00,895.13,100.00,913.00,"89,513.30",3,-18.00,0.30,-1.97,0.03,-0.01,0.00,0.00,"1,022.90",816.00
CFCL,-,334.50,338.90,323.00,328.00,326.68,"9,372.00",328.00,"3,061,684.60",73,0.00,15.90,0.00,4.92,0.40,329.39,329.15,423.00,275.50
CGH,-,"1,264.00","1,292.00","1,264.00","1,266.40","1,271.62","1,614.00","1,280.00","2,052,392.00",54,-13.60,28.00,-1.06,2.22,-0.41,"1,198.93","1,188.17","1,520.00",940.00
CHCL,-,485.00,488.10,479.20,479.20,482.50,"34,715.00",487.80,"16,750,069.20",229,-8.60,8.90,-1.76,1.86,-0.69,502.95,473.39,594.00,350.10
CHDC,-,"1,009.00","1,025.00","1,009.00","1,019.90","1,012.42","12,671.00","1,020.00","12,828,345.70",237,-0.10,16.00,-0.01,1.59,0.73,826.83,788.74,"1,103.00",590.00
CHL,-,210.00,210.00,204.10,209.70,207.18,"1,669.00",207.00,"345,777.90",25,2.70,5.90,1.30,2.89,1.20,287.25,280.59,370.00,193.10
CIT,-,"2,031.00","2,055.00","2,013.00","2,024.00","2,031.09","10,429.00","2,042.00","21,182,193.40",211,-18.00,42.00,-0.88,2.09,-0.35,"2,134.23","2,087.26","2,704.00","1,780.00"
CITY,-,680.40,698.50,680.40,685.00,684.47,"8,873.00",688.30,"6,073,287.40",271,-3.30,18.10,-0.48,2.66,0.08,0.00,0.00,782.50,111.10
CMF1,-,7.70,7.78,7.55,7.78,7.62,700.00,7.85,"5,331.00",6,-0.07,0.23,-0.89,3.05,2.11,7.87,7.96,9.40,6.75
CMF2,-,8.16,8.17,8.16,8.17,8.16,"7,600.00",8.29,"62,017.00",2,-0.12,0.01,-1.45,0.12,0.12,8.19,8.18,10.39,7.03
CORBL,-,324.80,331.20,315.00,316.60,319.95,"2,380.00",318.50,"761,482.00",23,-1.90,16.20,-0.60,5.14,-1.06,314.76,311.37,400.00,243.20
CYCL,-,"1,168.00","1,190.00","1,151.00","1,188.00","1,166.40","2,627.00","1,168.00","3,064,143.30",122,20.00,39.00,1.71,3.39,1.82,0.00,0.00,"2,734.80","1,151.00"
CZBIL,-,189.00,189.00,185.00,187.00,186.82,"35,244.00",186.40,"6,584,447.50",113,0.60,4.00,0.32,2.16,0.09,177.77,181.74,224.00,165.00
DDBL,-,733.00,746.00,725.20,731.50,735.98,"1,767.00",733.30,"1,300,477.10",38,-1.80,20.80,-0.25,2.87,-0.61,720.67,807.85,"1,178.00",606.70
DHPL,-,147.20,152.00,144.30,149.00,148.83,"8,070.00",150.20,"1,201,057.50",56,-1.20,7.70,-0.80,5.34,0.11,201.14,203.99,262.00,144.30
