Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,42.43,"1,465.00","1,494.00","1,380.00","1,445.00","1,419.70","1,437.00","1,465.00","2,040,112.70",59,-20.00,114.00,-1.37,8.26,1.75,"1,571.16","1,580.76","1,938.00",752.00
ADBL,46.01,512.00,520.00,500.00,507.00,507.92,"68,078.00",515.00,"34,578,001.70",382,-8.00,20.00,-1.55,4.00,-0.18,511.41,486.10,620.00,398.00
ADBLD83,53.28,"1,035.00","1,035.00","1,035.00","1,035.00","1,035.00",25.00,"1,035.00","25,875.00",1,0.00,0.00,0.00,0.00,0.00,-,-,"1,150.00","1,005.00"
AHPC,49.21,489.00,493.00,465.00,469.00,474.97,"231,420.00",488.00,"109,917,313.40","1,307",-19.00,28.00,-3.89,6.02,-1.27,514.08,441.10,785.00,194.00
AIL,47.11,722.00,730.40,707.00,714.00,714.21,"5,246.00",736.00,"3,746,753.00",130,-22.00,23.40,-2.99,3.31,-0.03,812.43,804.22,"1,125.00",517.00
AKJCL,51.29,321.00,330.00,313.60,313.80,319.01,"187,566.00",326.80,"59,835,760.50","1,084",-13.00,16.40,-3.98,5.23,-1.66,322.08,265.15,502.00,110.00
AKPL,54.36,604.00,609.80,577.00,586.00,593.50,"213,717.00",611.50,"126,840,038.40","1,572",-25.50,32.80,-4.17,5.68,-1.28,527.75,462.35,882.40,240.00
ALBSL,46.54,"1,421.00","1,449.40","1,400.00","1,425.00","1,422.68","1,487.00","1,450.00","2,115,531.20",50,-25.00,49.40,-1.72,3.53,0.16,"1,791.88","1,717.08","2,101.20",830.00
ALICL,48.34,"1,266.00","1,319.80","1,265.10","1,285.00","1,292.57","28,791.00","1,290.00","37,214,493.50",179,-5.00,54.70,-0.39,4.32,-0.59,"1,342.63","1,321.55","1,565.00",770.00
API,46.43,500.00,508.00,483.00,489.00,493.85,"298,347.00",510.00,"147,338,000.80","1,711",-21.00,25.00,-4.12,5.18,-0.99,450.29,406.82,670.00,219.00
BARUN,49.52,472.40,481.90,451.80,451.80,464.75,"27,617.00",482.00,"12,835,104.00",253,-30.20,30.10,-6.27,6.66,-2.87,524.57,430.30,763.40,167.00
BBC,50.16,"5,250.00","5,299.00","5,000.00","5,055.00","5,102.69","1,433.00","5,250.00","7,312,153.00",49,-195.00,299.00,-3.71,5.98,-0.94,"6,055.78","5,186.30","8,208.00","2,230.00"
BFC,49.51,535.00,540.00,509.00,516.00,519.95,"54,781.00",540.00,"28,483,427.50",527,-24.00,31.00,-4.44,6.09,-0.77,438.57,348.44,630.00,122.00
BNT,48.04,"10,500.00","10,812.00","10,500.00","10,750.00","10,579.04",446.00,"10,600.00","4,718,251.00",25,150.00,312.00,1.42,2.97,1.59,"10,486.99","10,021.39","12,178.00","7,450.00"
BOKL,45.67,334.00,335.00,327.30,327.30,330.11,"56,707.00",334.00,"18,719,408.50",340,-6.70,7.70,-2.01,2.35,-0.86,367.19,347.35,433.20,236.00
BPCL,47.00,517.00,517.00,496.00,497.00,500.96,"39,845.00",515.00,"19,960,676.40",353,-18.00,21.00,-3.50,4.23,-0.80,529.79,489.22,703.00,380.00
CBBL,41.98,"1,700.00","1,715.00","1,680.00","1,684.00","1,690.59","14,651.00","1,718.00","24,768,885.40",350,-34.00,35.00,-1.98,2.08,-0.39,"1,776.61","1,738.35","2,065.20","1,133.00"
CBL,44.85,247.10,249.00,241.50,243.00,243.30,"72,081.00",250.00,"17,537,181.60",350,-7.00,7.50,-2.80,3.11,-0.12,271.95,258.60,316.00,165.00
CCBL,46.60,230.00,236.00,228.00,231.00,231.13,"68,307.00",232.50,"15,787,809.50",346,-1.50,8.00,-0.65,3.51,-0.06,269.16,262.06,324.00,186.00
CFCL,51.30,549.00,574.00,528.90,540.00,544.49,"75,193.00",560.00,"40,941,951.00",524,-20.00,45.10,-3.57,8.53,-0.83,500.99,404.47,814.90,153.00
CGH,42.03,"1,515.00","1,537.00","1,475.00","1,488.00","1,502.30","3,533.00","1,535.20","5,307,620.10",150,-47.20,62.00,-3.07,4.20,-0.96,"1,557.68","1,502.16","2,800.00",159.00
CHCL,44.94,594.20,605.00,593.00,593.00,596.19,"38,988.00",606.00,"23,244,269.20",293,-13.00,12.00,-2.15,2.02,-0.54,657.93,638.58,785.00,460.00
CHDC,38.67,857.90,889.00,843.00,850.00,858.88,"15,791.00",875.40,"13,562,511.00",266,-25.40,46.00,-2.90,5.46,-1.04,-,-,"1,415.00",416.00
CHL,39.30,467.00,478.00,454.00,457.00,461.75,"23,541.00",475.00,"10,869,993.70",242,-18.00,24.00,-3.79,5.29,-1.04,499.68,411.95,715.00,150.00
CIT,45.61,"3,349.00","3,389.00","3,310.00","3,310.00","3,338.64","10,674.00","3,400.00","35,636,628.60",276,-90.00,79.00,-2.65,2.39,-0.87,"3,740.41","3,919.38","5,749.00","2,923.00"
