Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,066.00","1,091.00","1,036.00","1,040.00","1,040.00",0.00,0.00,"1,053.84","2,470.00","1,046.02","2,602,974.20",52,-6.02,55.00,-0.58,5.31,-1.33,"1,094.31","1,102.37","1,491.00",826.00
ADBL,-,292.00,292.00,284.00,284.27,284.50,-0.23,0.00,285.06,"21,211.00",287.17,"6,046,435.50",149,-2.90,8.00,-1.01,2.82,-0.28,308.60,330.90,428.40,234.40
AHL,-,695.00,708.00,675.00,691.34,687.80,3.54,0.01,686.75,"3,226.00",681.68,"2,215,469.30",39,9.66,33.00,1.42,4.89,0.66,746.02,727.98,904.00,426.10
AHPC,-,314.00,315.90,303.00,304.08,304.00,0.08,0.00,308.20,"867,529.00",307.89,"267,373,052.80","1,852",-3.81,12.90,-1.24,4.26,-1.36,266.77,269.70,349.00,149.00
AKJCL,-,220.00,223.00,212.80,213.63,214.00,-0.37,0.00,216.98,"273,578.00",219.19,"59,360,280.70",788,-5.56,10.20,-2.54,4.79,-1.57,206.67,209.76,274.90,150.90
AKPL,-,271.20,271.20,256.00,256.73,257.00,-0.27,0.00,263.24,"461,835.00",265.89,"121,573,491.30","1,235",-9.16,15.20,-3.45,5.94,-2.54,241.40,244.73,326.00,157.20
ALBSL,-,818.51,818.51,805.00,806.25,805.10,1.15,0.00,810.18,"3,717.00",818.51,"3,011,432.10",55,-12.26,13.51,-1.50,1.68,-0.49,861.63,928.77,"1,177.00",771.00
ALICL,-,739.90,753.00,720.00,723.65,725.10,-1.45,0.00,732.89,"103,761.00",725.41,"76,045,120.10",544,-1.76,33.00,-0.24,4.58,-1.28,744.58,740.30,831.00,542.10
ANLB,-,"5,400.00","5,400.00","5,200.30","5,397.00","5,397.00",0.00,0.00,"5,212.79","2,300.00","5,400.00","11,989,417.60",36,-3.00,199.70,-0.06,3.84,3.41,"5,187.62","4,851.22","6,735.00","1,980.40"
API,-,324.00,327.40,311.90,312.81,313.70,-0.89,0.00,317.85,"586,482.00",318.46,"186,410,453.90","1,796",-5.65,15.50,-1.77,4.97,-1.61,280.56,288.61,390.00,163.80
AVYAN,-,983.20,"1,000.00",983.20,999.69,"1,000.00",-0.31,0.00,996.55,"2,980.00","1,000.62","2,969,724.70",46,-0.93,16.80,-0.09,1.71,0.31,"1,074.38","1,039.57","1,306.80",803.00
BARUN,-,531.00,548.90,531.00,542.63,537.00,5.63,0.01,542.95,"175,249.00",540.93,"95,152,016.00",344,1.70,17.90,0.31,3.37,-0.06,473.08,436.90,589.00,217.30
BBC,-,"5,979.00","6,448.00","5,860.60","5,883.11","5,872.00",11.11,0.00,"5,992.19",383.00,"5,862.40","2,295,008.00",33,20.71,587.40,0.35,10.02,-1.85,"5,638.17","5,243.97","7,247.00","3,631.00"
BEDC,-,720.00,729.00,695.00,701.05,701.00,0.05,0.00,708.10,"49,596.00",717.78,"35,118,759.10",131,-16.73,34.00,-2.33,4.89,-1.01,735.85,649.35,"1,080.00",358.00
BFC,-,505.00,518.90,495.00,496.26,496.00,0.26,0.00,504.50,"39,622.00",514.30,"19,989,423.70",301,-18.04,23.90,-3.51,4.83,-1.66,641.50,629.37,951.60,381.20
BGWT,-,952.00,969.00,945.00,966.73,968.90,-2.17,0.00,956.41,"4,209.00",969.81,"4,025,534.90",58,-3.08,24.00,-0.32,2.54,1.07,"1,037.58","1,013.48","1,361.70",583.10
BHDC,-,528.00,529.00,520.00,520.77,521.00,-0.23,0.00,523.03,"7,608.00",526.33,"3,979,234.40",84,-5.56,9.00,-1.06,1.73,-0.43,641.28,635.48,829.70,469.80
BHL,-,229.00,230.00,221.00,221.58,221.90,-0.32,0.00,224.44,"391,155.00",226.85,"87,788,887.80","1,452",-5.27,9.00,-2.32,4.07,-1.29,342.48,374.56,520.00,211.70
BHPL,-,"1,009.50","1,069.90",985.10,"1,031.33","1,033.00",-1.67,0.00,"1,021.25","3,782.00","1,030.01","3,862,363.70",75,1.32,84.80,0.13,8.61,0.98,959.93,870.73,"1,275.00",509.60
BNHC,-,523.90,523.90,503.50,504.12,509.00,-4.88,-0.01,506.73,"11,721.00",513.74,"5,939,370.00",127,-9.62,20.40,-1.87,4.05,-0.52,516.88,526.63,742.00,440.00
