Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,640.00,640.00,617.50,637.40,625.83,"1,982.00",637.00,"1,240,394.20",47,0.40,22.50,0.06,3.64,1.82,646.78,671.35,977.10,530.00
ADBL,-,233.00,233.00,228.60,228.60,229.45,"28,173.00",230.00,"6,464,168.20",152,-1.40,4.40,-0.61,1.92,-0.37,258.77,277.71,355.80,224.00
ADBLD83,-,"1,039.00","1,056.90","1,039.00","1,056.90","1,042.23",61.00,"1,039.80","63,575.90",2,17.10,17.90,1.64,1.72,1.39,975.53,998.24,"1,066.00",865.10
AHL,-,325.50,339.60,325.50,334.50,330.12,"2,330.00",330.10,"769,187.00",126,4.40,14.10,1.33,4.33,1.31,0.00,0.00,480.90,298.80
AHPC,-,248.90,253.50,240.50,243.30,244.43,"68,120.00",244.10,"16,650,760.50",352,-0.80,13.00,-0.33,5.41,-0.47,298.12,290.09,408.00,240.50
AKJCL,-,193.80,193.80,185.50,187.00,187.05,"20,605.00",190.00,"3,854,169.80",143,-3.00,8.30,-1.58,4.47,-0.03,220.97,205.87,262.00,159.80
AKPL,-,234.00,237.00,227.00,227.20,230.33,"58,105.00",232.00,"13,383,602.90",378,-4.80,10.00,-2.07,4.41,-1.38,384.82,378.12,519.00,220.00
ALBSL,-,760.00,774.00,755.00,763.30,761.89,636.00,775.00,"484,564.20",22,-11.70,19.00,-1.51,2.52,0.18,799.39,846.96,"1,392.00",649.00
ALICL,-,766.00,770.00,753.20,755.00,761.79,"61,702.00",764.50,"47,004,228.90",242,-9.50,16.80,-1.24,2.23,-0.90,640.24,590.75,812.00,428.00
ANLB,-,"2,329.00","2,348.00","2,300.00","2,309.00","2,317.40","3,080.00","2,369.00","7,137,590.50",125,-60.00,48.00,-2.53,2.09,-0.36,0.00,0.00,"2,651.00",403.80
API,-,194.00,197.00,192.00,193.00,194.02,"91,453.00",193.50,"17,743,961.40",480,-0.50,5.00,-0.26,2.60,-0.53,254.09,240.73,315.00,192.00
AVYAN,-,670.70,690.60,665.00,686.50,681.13,"3,756.00",684.00,"2,558,308.50",110,2.50,25.60,0.37,3.85,0.78,651.79,0.00,963.00,316.00
BARUN,-,241.90,241.90,233.30,233.60,238.26,"10,367.00",238.00,"2,470,048.20",88,-4.40,8.60,-1.85,3.69,-2.00,257.32,241.85,464.00,190.30
BBC,-,"3,475.00","3,488.00","3,408.00","3,408.00","3,467.13",450.00,"3,474.90","1,560,210.00",12,-66.90,80.00,-1.93,2.35,-1.74,"3,313.12","3,298.00","4,075.00","3,050.00"
BEDC,-,222.90,230.00,222.90,228.00,226.39,"10,400.00",227.40,"2,354,488.00",345,0.60,7.10,0.26,3.19,0.70,0.00,0.00,326.30,202.80
BFC,-,355.90,372.20,348.20,365.00,363.90,"81,783.00",351.80,"29,760,844.60",464,13.20,24.00,3.75,6.89,0.30,327.44,325.00,475.00,287.00
BHDC,-,368.00,375.30,354.10,375.30,361.99,"4,211.00",375.00,"1,524,347.80",111,0.30,21.20,0.08,5.99,3.55,410.06,388.64,520.00,310.00
BHL,-,279.00,279.00,253.80,264.00,262.19,"7,222.00",274.50,"1,893,542.00",92,-10.50,25.20,-3.83,9.93,0.69,314.43,293.01,397.00,216.10
BHPL,-,441.00,458.70,441.00,455.90,452.14,860.00,450.00,"388,839.00",44,5.90,17.70,1.31,4.01,0.83,492.43,0.00,677.20,194.30
BNHC,-,323.40,336.00,318.00,320.00,323.47,"2,263.00",329.80,"732,003.40",49,-9.80,18.00,-2.97,5.66,-1.08,401.41,386.02,484.70,312.00
BNL,-,"2,266.60","2,311.90","2,266.60","2,311.90","2,289.25",20.00,"2,222.20","45,785.00",2,89.70,45.30,4.04,2.00,0.98,0.00,0.00,"2,311.90","1,980.70"
BNT,-,"13,105.00","13,474.20","13,105.00","13,474.20","13,274.44",160.00,"13,210.00","2,123,910.00",10,264.20,369.20,2.00,2.82,1.48,"12,725.31","12,668.73","14,880.00","11,152.00"
BOKD86,-,809.50,810.00,809.50,810.00,809.73,55.00,826.00,"44,535.00",3,-16.00,0.50,-1.94,0.06,0.03,0.00,0.00,854.10,738.50
BPCL,-,325.00,325.00,319.10,319.10,320.28,"9,677.00",325.00,"3,099,394.10",106,-5.90,5.90,-1.82,1.85,-0.37,323.17,317.13,377.00,288.00
BPW,-,"1,127.00","1,158.00","1,127.00","1,140.00","1,139.49",818.00,"1,150.00","932,105.00",59,-10.00,31.00,-0.87,2.75,0.04,0.00,0.00,"1,710.00",233.10
