Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,38.34,711.00,711.00,652.70,652.70,664.44,"4,553.00",725.20,"3,025,195.70",158,-72.50,58.30,-10.00,8.93,-1.80,763.14,795.16,"1,407.00",652.70
ADBL,39.45,296.00,296.00,289.00,289.10,290.39,"41,640.00",294.00,"12,091,990.10",316,-4.90,7.00,-1.67,2.42,-0.45,315.69,319.62,411.00,289.00
ADLB,34.06,"1,878.70","1,878.70","1,725.30","1,725.30","1,738.79",360.00,"1,917.00","625,963.00",17,-191.70,153.40,-10.00,8.89,-0.78,0.00,0.00,"2,705.00",256.80
AHPC,46.84,306.50,310.00,299.90,303.10,303.64,"158,951.00",312.00,"48,263,262.10",389,-8.90,10.10,-2.85,3.37,-0.18,302.70,325.09,565.00,250.00
AIL,38.63,475.30,478.00,470.00,478.00,473.64,"3,296.00",485.00,"1,561,111.30",57,-7.00,8.00,-1.44,1.70,0.91,504.64,573.53,768.90,344.00
AKBSL,36.31,"1,014.00","1,014.00",930.60,930.60,944.67,"2,977.00","1,034.00","2,812,285.70",117,-103.40,83.40,-10.00,8.96,-1.51,826.27,0.00,"1,907.00",391.50
AKJCL,46.17,235.00,236.50,229.50,231.00,231.90,"64,476.00",239.70,"14,951,838.50",311,-8.70,7.00,-3.63,3.05,-0.39,198.49,201.86,335.00,159.80
AKPL,46.10,403.10,409.00,398.00,400.00,401.16,"64,393.00",410.50,"25,831,951.30",321,-10.50,11.00,-2.56,2.76,-0.29,396.41,415.57,560.60,325.00
ALBSL,36.53,950.00,950.00,872.10,884.00,885.16,"5,936.00",969.00,"5,254,316.60",139,-85.00,77.90,-8.77,8.93,-0.13,"1,013.03","1,092.04","1,517.90",872.10
ALICL,39.58,667.00,668.00,650.00,656.80,656.04,"41,675.00",672.00,"27,340,599.60",185,-15.20,18.00,-2.26,2.77,0.12,559.92,567.56,"1,007.70",428.00
API,31.77,263.00,267.00,257.00,261.00,261.74,"104,391.00",267.00,"27,322,907.50",545,-6.00,10.00,-2.25,3.89,-0.28,240.05,246.60,531.00,200.00
AVYAN,35.92,682.10,682.10,626.40,634.00,642.05,"8,464.00",696.00,"5,434,324.80",345,-62.00,55.70,-8.91,8.89,-1.27,0.00,0.00,963.00,316.00
BARUN,43.93,278.00,278.00,264.00,266.00,267.45,"40,981.00",278.00,"10,960,473.20",203,-12.00,14.00,-4.32,5.30,-0.55,237.75,289.42,579.90,190.30
BBC,38.49,"3,205.00","3,269.00","3,205.00","3,230.10","3,235.33",313.00,"3,229.00","1,012,659.80",21,1.10,64.00,0.03,2.00,-0.16,"3,371.67","3,458.78","4,820.00","3,083.00"
BFC,46.89,340.00,340.00,331.00,334.00,333.91,"8,156.00",342.00,"2,723,334.00",66,-8.00,9.00,-2.34,2.72,0.03,343.04,355.39,491.70,292.50
BHDC,51.09,424.90,433.50,417.00,422.00,423.91,"16,773.00",433.50,"7,110,280.20",213,-11.50,16.50,-2.65,3.96,-0.45,386.76,0.00,520.00,310.00
BHL,39.93,345.50,347.80,335.10,347.80,340.73,"9,294.00",352.50,"3,166,767.50",144,-4.70,12.70,-1.33,3.79,2.03,288.94,276.80,397.00,104.70
