Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,52.18,"1,433.00","1,455.00","1,432.00","1,445.00","1,443.31","1,227.00","1,450.00","1,770,945.20",69,-5.00,23.00,-0.34,1.61,0.12,"1,452.92","1,506.04","1,938.00","1,077.00"
ADBL,53.27,420.00,424.00,418.00,423.00,421.86,"33,761.00",422.00,"14,242,566.10",279,1.00,6.00,0.24,1.44,0.27,500.42,491.70,620.00,398.00
ADBLD83,59.82,"1,002.00","1,005.00",995.00,"1,005.00",999.47,"1,800.00","1,001.00","1,799,052.50",11,4.00,10.00,0.40,1.01,0.55,"1,051.39",-,"1,150.00",994.70
AHPC,56.24,544.60,566.00,530.00,563.00,553.33,"671,287.00",534.00,"371,445,566.20","2,841",29.00,36.00,5.43,6.79,1.72,520.24,494.97,785.00,237.00
AIL,62.65,769.00,780.00,768.00,768.00,772.00,"10,393.00",784.00,"8,023,361.00",218,-16.00,12.00,-2.04,1.56,-0.52,743.41,781.01,"1,125.00",588.80
AKJCL,52.00,320.00,334.50,318.00,330.00,328.46,"170,026.00",320.10,"55,846,191.80",939,9.90,16.50,3.09,5.19,0.47,339.89,314.14,502.00,132.00
AKPL,57.11,590.00,605.00,570.00,600.00,595.95,"402,686.00",579.90,"239,982,000.10","2,057",20.10,35.00,3.47,6.14,0.67,575.53,531.95,882.40,287.00
ALBSL,47.27,"1,600.00","1,625.00","1,576.00","1,620.00","1,611.50","10,208.00","1,600.00","16,450,196.80",99,20.00,49.00,1.25,3.11,0.52,"1,624.42","1,689.04","2,101.20","1,176.00"
ALICL,45.68,"1,015.00","1,027.00","1,010.00","1,025.00","1,020.37","14,836.00","1,019.00","15,138,209.60",174,6.00,17.00,0.59,1.68,0.45,"1,240.74","1,289.13","1,565.00",978.00
API,52.23,536.00,564.00,527.10,551.00,548.82,"639,178.00",534.00,"350,795,779.50","2,703",17.00,36.90,3.18,7.00,0.40,494.68,458.07,670.00,270.00
BARUN,49.84,545.50,565.00,540.00,565.00,556.15,"47,894.00",545.00,"26,636,254.60",276,20.00,25.00,3.67,4.63,1.57,518.89,506.70,763.40,215.00
BBC,60.28,"5,200.00","5,250.00","5,145.00","5,180.00","5,203.76",290.00,"5,200.00","1,509,090.00",20,-20.00,105.00,-0.38,2.04,-0.46,"5,476.51","5,745.94","8,208.00","3,024.00"
BFC,50.08,520.00,528.00,513.00,520.60,521.91,"34,954.00",517.00,"18,242,743.20",252,3.60,15.00,0.70,2.92,-0.25,500.28,450.09,630.00,151.00
BNHC,63.52,628.70,678.00,620.00,678.00,670.42,"8,999.00",616.40,"6,033,149.50",642,61.60,58.00,9.99,9.35,1.12,-,-,678.00,246.70
BNT,64.95,"14,800.00","14,997.70","14,650.00","14,696.00","14,797.22",300.00,"14,892.00","4,439,167.00",24,-196.00,347.70,-1.32,2.37,-0.69,"11,990.58","11,476.73","17,670.00","8,328.00"
BOKL,44.37,295.00,297.00,290.00,294.50,293.43,"26,993.00",292.10,"7,920,584.90",173,2.40,7.00,0.82,2.41,0.36,330.62,342.33,433.20,240.20
BPCL,54.27,442.00,456.90,438.00,454.00,449.40,"30,293.00",440.00,"13,613,532.70",302,14.00,18.90,3.18,4.32,1.01,508.58,505.68,703.00,383.00
