Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,53.12,"1,199.90","1,221.00","1,181.10","1,200.00","1,205.67","1,153.00","1,200.00","1,390,142.00",41,0.00,39.90,0.00,3.38,-0.47,"1,491.45","1,534.74","1,938.00",752.00
ADBL,54.87,494.90,497.00,481.00,496.00,492.59,"77,234.00",486.00,"38,044,401.20",714,10.00,16.00,2.06,3.33,0.69,516.57,490.91,620.00,398.00
ADBLD83,38.47,"1,015.00","1,015.00","1,015.00","1,015.00","1,015.00",25.00,"1,015.00","25,375.00",1,0.00,0.00,0.00,0.00,0.00,"1,054.49",-,"1,150.00","1,000.00"
AHPC,57.11,446.50,461.00,431.00,447.00,448.94,"314,113.00",437.80,"141,017,822.50","1,521",9.20,30.00,2.10,6.96,-0.43,515.96,460.48,785.00,203.00
AIL,55.99,645.00,680.00,641.00,665.00,661.72,"6,313.00",655.00,"4,177,454.00",142,10.00,39.00,1.53,6.08,0.49,764.48,800.11,"1,125.00",588.80
AKJCL,49.24,301.00,307.00,282.00,291.00,294.96,"128,123.00",296.00,"37,791,022.70",819,-5.00,25.00,-1.69,8.87,-1.36,335.15,290.90,502.00,115.00
AKPL,54.15,535.00,540.00,520.00,520.10,528.95,"152,496.00",530.00,"80,662,673.50",951,-9.90,20.00,-1.87,3.85,-1.70,558.87,500.47,882.40,244.00
ALBSL,54.14,"1,407.00","1,420.00","1,375.00","1,400.00","1,399.33","1,610.00","1,405.00","2,252,925.00",39,-5.00,45.00,-0.36,3.27,0.05,"1,679.75","1,704.63","2,101.20",877.00
ALICL,52.87,"1,061.00","1,095.00","1,040.00","1,080.00","1,073.70","11,832.00","1,060.00","12,704,046.90",156,20.00,55.00,1.89,5.29,0.58,"1,278.45","1,299.22","1,565.00",889.00
API,55.70,455.90,459.00,435.00,444.90,447.87,"287,019.00",447.00,"128,545,771.30","1,610",-2.10,24.00,-0.47,5.52,-0.67,471.74,433.29,670.00,226.00
BARUN,58.88,460.00,496.00,460.00,493.00,489.66,"101,191.00",451.00,"49,549,331.00",868,42.00,36.00,9.31,7.83,0.68,526.05,466.10,763.40,167.00
BBC,58.12,"4,870.00","5,170.00","4,800.00","4,948.00","4,992.10","1,077.00","4,844.00","5,376,489.00",61,104.00,370.00,2.15,7.71,-0.89,"5,667.99","5,508.49","8,208.00","2,541.00"
BFC,55.10,480.00,494.10,463.00,470.00,479.32,"35,749.00",472.00,"17,135,322.40",302,-2.00,31.10,-0.42,6.72,-1.98,478.66,400.99,630.00,122.00
BNT,56.74,"13,015.00","13,300.00","12,800.00","13,300.00","13,063.06",718.00,"13,280.00","9,379,280.00",35,20.00,500.00,0.15,3.91,1.78,"10,928.24","10,590.91","14,308.20","8,115.00"
BOKL,51.58,266.20,268.00,260.00,264.00,263.93,"32,047.00",261.00,"8,458,238.60",250,3.00,8.00,1.15,3.08,0.03,351.32,344.44,433.20,240.20
BPCL,57.33,479.00,498.00,471.00,482.60,484.98,"58,628.00",470.00,"28,433,296.70",638,12.60,27.00,2.68,5.73,-0.49,525.17,501.75,703.00,380.00
CBBL,38.07,"1,289.00","1,300.00","1,275.00","1,276.00","1,282.73","16,036.00","1,275.00","20,569,887.70",391,1.00,25.00,0.08,1.96,-0.53,"1,730.53","1,739.28","2,065.20","1,133.00"
CBL,50.50,235.60,240.90,235.60,237.10,238.88,"78,088.00",240.00,"18,653,373.70",281,-2.90,5.30,-1.21,2.25,-0.75,265.74,261.43,316.00,174.00
CCBL,53.31,226.80,230.00,223.00,226.80,226.03,"65,417.00",225.30,"14,786,453.00",285,1.50,7.00,0.67,3.14,0.34,258.63,258.28,324.00,199.00
CFCL,50.30,456.00,460.00,431.00,438.90,444.20,"24,571.00",449.00,"10,914,366.70",198,-10.10,29.00,-2.25,6.73,-1.21,538.23,453.45,814.90,154.00
CGH,52.76,"1,331.00","1,412.00","1,323.10","1,356.00","1,365.60","8,664.00","1,350.10","11,831,579.70",188,5.90,88.90,0.44,6.72,-0.71,"1,473.28","1,632.82","2,800.00",159.00
CHCL,53.26,501.00,509.10,498.00,505.00,505.02,"24,692.00",501.00,"12,469,888.20",194,4.00,11.10,0.80,2.23,0.00,620.27,635.41,785.00,471.20
CHDC,57.05,777.00,784.00,750.00,776.50,773.10,"25,353.00",762.00,"19,600,419.00",281,14.50,34.00,1.90,4.53,0.44,871.94,-,"1,415.00",416.00
CHL,50.37,490.00,490.00,466.00,474.90,475.47,"17,120.00",482.70,"8,140,082.90",155,-7.80,24.00,-1.62,5.15,-0.12,519.92,459.89,715.00,150.00
CIT,54.10,"3,069.00","3,075.00","2,971.00","3,021.00","3,027.66","11,539.00","3,009.00","34,936,121.20",343,12.00,104.00,0.40,3.50,-0.22,"3,505.32","3,691.28","5,349.00","2,625.00"
CLBSL,53.65,960.00,966.00,918.00,938.00,951.24,"2,546.00",948.00,"2,421,853.40",55,-10.00,48.00,-1.05,5.23,-1.41,"1,369.96","1,362.18","1,811.00",780.00
CMF1,45.54,9.36,9.55,9.36,9.44,9.46,"16,000.00",9.45,"151,364.00",11,-0.01,0.19,-0.11,2.03,-0.21,11.72,11.54,16.01,9.03
CMF2,53.87,9.40,9.72,9.40,9.71,9.46,"14,230.00",9.53,"134,623.60",8,0.18,0.32,1.89,3.40,2.57,12.12,12.01,16.87,9.04
CORBL,40.15,890.30,890.30,849.70,851.00,857.00,"9,501.00",872.90,"8,142,395.80",103,-21.90,40.60,-2.51,4.78,-0.71,859.03,800.33,"1,155.00",202.00
CZBIL,54.27,280.70,280.70,271.00,277.50,276.01,"62,037.00",275.20,"17,123,052.70",367,2.30,9.70,0.84,3.58,0.54,354.61,347.53,444.00,217.31
DDBL,53.36,"1,144.00","1,164.00","1,136.00","1,148.00","1,150.33","8,088.00","1,144.00","9,303,876.20",176,4.00,28.00,0.35,2.46,-0.20,"1,506.70","1,592.23","2,420.00","1,019.00"
DHPL,52.65,296.80,301.20,280.00,290.10,293.34,"21,885.00",291.00,"6,419,644.90",192,-0.90,21.20,-0.31,7.57,-1.12,324.94,278.55,485.20,100.00
EBL,52.05,548.00,548.00,535.00,540.00,539.72,"18,732.00",538.30,"10,110,127.20",125,1.70,13.00,0.32,2.43,0.05,691.89,709.95,864.00,515.00
EDBL,54.20,509.70,509.70,482.00,504.00,498.14,"10,605.00",499.80,"5,282,812.00",102,4.20,27.70,0.84,5.75,1.16,776.25,715.82,"1,195.00",338.00
EIC,54.85,590.00,622.90,590.00,615.00,614.32,"8,679.00",600.00,"5,331,657.20",103,15.00,32.90,2.50,5.58,0.11,714.31,730.68,885.00,519.00
FMDBL,54.17,720.00,735.60,705.00,717.00,716.05,"13,884.00",715.00,"9,941,630.40",140,2.00,30.60,0.28,4.34,0.13,921.21,894.83,"1,365.00",559.00
FOWAD,51.35,"2,654.00","2,654.00","2,580.00","2,625.00","2,621.03","4,922.00","2,622.00","12,900,733.40",132,3.00,74.00,0.11,2.87,0.15,"2,792.01","2,810.90","3,530.00","2,166.00"
GBBL,53.92,520.00,533.90,508.90,517.00,521.21,"75,119.00",519.00,"39,152,931.80",535,-2.00,25.00,-0.39,4.91,-0.81,574.61,515.07,750.00,293.00
GBD80/81,47.52,"1,003.00","1,003.00","1,003.00","1,003.00","1,003.00",45.00,"1,003.00","45,135.00",1,0.00,0.00,0.00,0.00,0.00,"1,045.34",-,"1,085.00","1,000.00"
GBIME,48.95,307.00,307.00,301.00,303.00,302.62,"53,063.00",301.00,"16,058,181.20",435,2.00,6.00,0.66,1.99,0.12,411.25,420.72,522.00,275.00
GBLBS,53.43,875.00,904.00,874.00,876.00,887.10,"6,672.00",878.00,"5,918,738.00",102,-2.00,30.00,-0.23,3.43,-1.27,"1,096.91","1,141.51","1,437.00",555.00
GFCL,51.10,623.00,625.00,602.00,604.00,611.48,"21,113.00",620.10,"12,910,141.10",205,-16.10,23.00,-2.60,3.82,-1.24,734.56,616.93,"1,010.00",186.00
GHL,55.52,335.00,361.40,328.50,335.00,335.52,"11,903.00",341.00,"3,993,717.90",105,-6.00,32.90,-1.76,10.02,-0.16,371.53,318.47,555.90,102.00
GIC,54.00,527.00,545.70,518.80,545.70,533.63,"6,597.00",525.00,"3,520,383.30",138,20.70,26.90,3.94,5.19,2.21,645.22,671.60,860.00,485.10
GILB,54.40,"1,585.00","1,601.00","1,568.00","1,571.00","1,583.67","3,609.00","1,560.00","5,715,475.50",93,11.00,33.00,0.71,2.10,-0.81,"2,315.08","2,418.77","3,191.00","1,352.00"
GIMES1,47.95,10.70,10.85,10.61,10.70,10.72,"225,628.00",10.79,"2,418,765.51",61,-0.09,0.24,-0.83,2.26,-0.19,20.27,19.18,25.09,9.90
GLBSL,54.41,"1,180.00","1,227.00","1,180.00","1,181.00","1,203.12",565.00,"1,180.00","679,760.00",17,1.00,47.00,0.08,3.98,-1.87,"1,620.03","1,684.90","2,245.00",807.00
GLH,52.97,416.10,416.10,392.00,405.00,403.34,"10,405.00",408.00,"4,196,790.00",186,-3.00,24.10,-0.74,6.15,0.41,457.50,434.49,657.00,299.00
GLICL,55.33,498.00,533.00,490.00,523.00,517.01,"18,915.00",508.00,"9,779,311.90",135,15.00,43.00,2.95,8.78,1.14,662.97,704.97,901.00,460.00
GMFBS,38.08,"1,160.00","1,222.00","1,160.00","1,209.00","1,200.70",412.00,"1,176.10","494,690.00",16,32.90,62.00,2.80,5.34,0.69,"1,584.60","1,618.40","1,996.00",938.00
GMFIL,55.02,435.00,456.00,423.40,434.90,440.99,"21,525.00",432.00,"9,492,329.50",146,2.90,32.60,0.67,7.70,-1.40,534.21,461.89,773.00,184.00
GRDBL,54.03,364.00,366.00,350.00,350.00,356.17,"10,201.00",363.00,"3,633,311.60",104,-13.00,16.00,-3.58,4.57,-1.76,395.89,347.67,537.90,139.00
GUFL,42.28,886.90,886.90,814.50,844.00,822.64,"251,438.00",905.00,"206,844,186.50","1,501",-61.00,72.40,-6.74,8.89,2.53,"1,020.72",911.63,"1,500.00",190.00
HDHPC,52.83,341.00,345.00,324.00,327.00,334.96,"110,289.00",335.50,"36,942,760.50",547,-8.50,21.00,-2.53,6.48,-2.44,336.94,292.06,478.90,116.00
HDL,57.42,"7,140.00","7,195.00","6,795.00","6,800.00","6,927.83","52,323.00","7,000.00","362,484,836.80","2,165",-200.00,400.00,-2.86,5.89,-1.88,"6,447.89","5,816.01","7,938.00","3,695.00"
HGI,57.01,610.00,649.00,606.00,636.00,629.33,"12,776.00",618.00,"8,040,362.80",120,18.00,43.00,2.91,7.10,1.05,733.05,740.45,982.00,557.00
HIDCL,48.46,275.00,275.00,265.00,268.90,271.04,"200,159.00",271.00,"54,250,169.60","1,230",-2.10,10.00,-0.77,3.77,-0.79,385.95,419.65,606.00,244.10
HPPL,56.65,430.00,430.90,405.00,420.00,423.69,"50,197.00",426.00,"21,267,798.20",260,-6.00,25.90,-1.41,6.40,-0.88,502.30,474.41,749.10,218.00
HURJA,43.73,435.40,435.40,411.00,411.00,420.58,"2,230.00",426.90,"937,897.20",59,-15.90,24.40,-3.72,5.94,-2.33,450.87,423.92,685.40,185.00
ICFC,47.88,624.20,624.20,589.00,599.80,609.23,"62,716.00",612.00,"38,208,517.60",469,-12.20,35.20,-1.99,5.98,-1.57,762.53,639.13,"1,176.80",255.00
ICFCD83,50.91,"1,132.00","1,132.00","1,132.00","1,132.00","1,132.00",10.00,"1,140.00","11,320.00",1,-8.00,0.00,-0.70,0.00,0.00,"1,175.08",-,"1,274.00","1,080.00"
IGI,53.43,950.00,"1,030.20",931.00,999.00,986.50,"24,749.00",968.00,"24,414,821.80",206,31.00,99.20,3.20,10.66,1.25,"1,111.56","1,153.37","1,465.00",566.00
ILBS,56.90,"1,644.00","1,669.00","1,590.00","1,639.00","1,614.29","8,234.00","1,614.90","13,292,028.30",117,24.10,79.00,1.49,4.97,1.51,"1,751.92","1,750.26","2,140.00",982.00
JBBL,55.46,463.90,468.00,447.00,447.50,457.26,"222,948.00",454.90,"101,945,627.20","1,307",-7.40,21.00,-1.63,4.70,-2.18,503.92,441.66,649.90,213.00
JBLB,57.44,"4,150.00","4,536.40","3,961.20","4,498.00","4,363.33","31,063.00","4,124.00","135,538,142.60","1,008",374.00,575.20,9.07,14.52,2.99,-,-,"5,516.90",890.00
JFL,54.60,616.00,621.10,595.00,605.00,609.51,"33,571.00",614.90,"20,461,973.30",279,-9.90,26.10,-1.61,4.39,-0.75,606.15,510.07,836.00,225.00
JLI,54.79,530.00,546.70,524.00,546.00,536.51,"8,227.00",534.00,"4,413,851.50",293,12.00,22.70,2.25,4.33,1.74,660.09,-,998.00,360.00
JOSHI,54.36,329.90,354.00,324.10,333.00,337.72,"22,618.00",330.00,"7,638,485.60",192,3.00,29.90,0.91,9.23,-1.42,352.18,299.77,507.00,102.00
JSLBB,50.92,"2,632.30","2,687.00","2,580.40","2,650.00","2,634.12","1,169.00","2,686.00","3,079,290.60",55,-36.00,106.60,-1.34,4.13,0.60,"3,246.29","3,521.54","5,500.00","1,629.00"
KBL,53.76,252.80,252.80,242.60,248.40,247.13,"78,964.00",247.90,"19,514,036.80",368,0.50,10.20,0.20,4.20,0.51,321.28,325.38,413.00,223.00
KEF,49.63,8.85,9.00,8.85,8.95,8.94,"14,875.00",9.00,"132,918.00",22,-0.05,0.15,-0.56,1.69,0.16,9.85,-,11.65,8.67
KKHC,53.75,300.90,312.00,290.00,295.00,298.95,"20,277.00",295.00,"6,061,848.80",204,0.00,22.00,0.00,7.59,-1.34,336.39,282.39,556.20,100.00
