Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,28.41,979.90,995.00,955.00,960.10,960.10,0.00,0.00,962.25,747.00,979.90,"718,803.40",27,-19.80,40.00,-2.02,4.19,-0.22,980.81,"1,015.09","1,240.00",827.90
ADBL,27.69,316.00,316.00,310.00,311.80,311.80,0.00,0.00,311.38,"10,363.00",316.00,"3,226,856.10",151,-4.20,6.00,-1.33,1.94,0.13,307.05,312.32,344.90,272.30
AHL,26.43,515.00,530.00,505.00,505.00,505.00,0.00,0.00,513.34,"19,693.00",526.00,"10,109,212.60",107,-21.00,25.00,-3.99,4.95,-1.65,563.48,588.79,721.00,461.10
AHPC,33.01,288.90,288.90,280.00,281.00,281.00,0.00,0.00,281.76,"85,880.00",283.00,"24,197,145.70",345,-2.00,8.90,-0.71,3.18,-0.27,281.95,285.70,334.00,250.10
AKJCL,40.07,376.90,399.00,376.90,384.90,384.90,0.00,0.00,389.00,"425,841.00",396.70,"165,650,869.10",672,-11.80,22.10,-2.97,5.86,-1.06,280.64,255.58,431.80,172.90
AKPL,34.94,273.90,276.90,271.00,272.00,272.00,0.00,0.00,274.67,"130,585.00",273.90,"35,867,156.30",469,-1.90,5.90,-0.69,2.18,-0.98,260.98,261.47,317.00,227.50
ALBSL,29.83,"1,100.00","1,170.00","1,100.00","1,124.00","1,124.00",0.00,0.00,"1,115.76","2,711.00","1,129.50","3,024,818.30",134,-5.50,70.00,-0.49,6.36,0.73,"1,124.41","1,071.38","1,334.00",771.00
ALICL,35.42,458.00,458.00,452.20,454.50,454.50,0.00,0.00,455.98,"22,641.00",458.00,"10,323,768.10",104,-3.50,5.80,-0.76,1.28,-0.32,467.70,476.51,759.00,430.00
ANLB,34.39,"6,282.00","6,251.00","6,115.10","6,251.00","6,251.00",0.00,0.00,"6,145.64",524.00,"6,282.00","3,220,317.30",32,-31.00,135.90,-0.49,2.22,1.69,"6,253.66","6,115.69","6,989.00","5,055.20"
API,35.91,341.00,347.00,339.00,339.10,339.10,0.00,0.00,342.43,"308,091.00",341.00,"105,498,289.80",777,-1.90,8.00,-0.56,2.36,-0.98,306.34,302.75,368.90,258.80
AVYAN,37.81,"1,094.00","1,120.00","1,088.10","1,115.90","1,115.90",0.00,0.00,"1,107.37","7,530.00","1,094.00","8,338,479.20",138,21.90,31.90,2.00,2.93,0.76,"1,020.60","1,032.24","1,366.00",906.00
BANDIPUR,28.76,804.70,858.00,804.70,831.00,831.00,0.00,0.00,839.67,"28,012.00",847.00,"23,520,724.30",803,-16.00,53.30,-1.89,6.62,-1.04,0.00,0.00,"1,233.00",285.00
BARUN,31.63,347.60,352.00,343.00,345.00,345.00,0.00,0.00,344.97,"44,295.00",347.60,"15,280,428.70",248,-2.60,9.00,-0.75,2.62,0.01,344.98,354.69,589.00,292.10
BBC,33.32,"4,799.00","5,242.00","4,757.10","4,780.00","4,780.00",0.00,0.00,"4,844.13",511.00,"4,799.00","2,475,348.70",41,-19.00,484.90,-0.40,10.19,-1.34,"4,878.80","5,027.70","6,537.00","4,480.00"
BEDC,33.95,388.00,394.00,376.00,379.00,379.00,0.00,0.00,381.44,"82,583.00",387.00,"31,500,429.40",508,-8.00,18.00,-2.07,4.79,-0.64,529.23,588.62,872.00,376.00
BFC,32.33,460.00,473.80,457.00,458.00,458.00,0.00,0.00,461.39,"4,746.00",460.00,"2,189,777.10",55,-2.00,16.80,-0.43,3.68,-0.74,472.87,481.26,579.90,411.50
BGWT,34.81,740.00,740.00,715.00,740.00,740.00,0.00,0.00,727.72,"2,637.00",740.00,"1,918,988.60",60,0.00,25.00,0.00,3.50,1.66,767.69,818.89,"1,110.00",710.00
BHCL,32.05,545.00,554.80,535.00,536.20,536.20,0.00,0.00,539.99,"21,757.00",545.00,"11,748,645.80",505,-8.80,19.80,-1.61,3.70,-0.71,533.43,0.00,699.00,292.10
BHDC,33.79,443.20,470.00,443.20,463.00,463.00,0.00,0.00,461.04,"15,247.00",466.50,"7,029,510.40",126,-3.50,26.80,-0.75,6.05,0.42,488.71,514.96,706.00,426.00
BHL,31.65,232.00,232.00,217.20,218.00,218.00,0.00,0.00,219.55,"144,903.00",221.80,"31,813,300.50",584,-3.80,14.80,-1.71,6.81,-0.71,199.41,200.78,264.40,164.00
BHPL,30.47,535.60,545.00,525.20,527.00,527.00,0.00,0.00,530.38,"8,371.00",535.60,"4,439,845.30",115,-8.60,19.80,-1.61,3.77,-0.64,592.69,650.96,"1,308.40",503.10
BJHL,28.98,"1,108.00","1,108.00","1,008.80","1,012.10","1,012.10",0.00,0.00,"1,047.86","35,959.00","1,108.00","37,680,012.00","1,296",-95.90,99.20,-8.66,9.83,-3.53,0.00,0.00,"1,305.00",270.10
BNHC,32.31,326.00,334.00,327.00,332.00,332.00,0.00,0.00,330.80,"8,804.00",326.00,"2,912,406.90",121,6.00,7.00,1.84,2.14,0.36,421.78,451.56,613.80,313.10
BNT,32.24,"11,800.00","11,600.00","11,501.20","11,600.00","11,600.00",0.00,0.00,"11,545.09",110.00,"11,800.00","1,269,960.00",9,-200.00,98.80,-1.69,0.86,0.47,"11,693.85","11,860.85","13,205.00","10,660.00"
BPCL,28.04,712.90,712.90,670.10,675.00,675.00,0.00,0.00,675.07,"16,498.00",679.00,"11,137,351.20",155,-4.00,42.80,-0.59,6.39,-0.01,729.19,767.17,"1,065.00",431.20
BUNGAL,31.93,570.00,603.00,570.00,594.00,594.00,0.00,0.00,587.67,"15,363.00",600.00,"9,028,442.40",333,-6.00,33.00,-1.00,5.79,1.06,0.00,0.00,822.00,302.40
C30MF,19.68,10.00,10.20,9.90,10.00,10.00,0.00,0.00,9.98,"1,500.00",10.00,"14,976.00",7,0.00,0.30,0.00,3.03,0.16,9.58,9.69,10.71,8.70
CBBL,37.35,910.00,918.00,900.10,910.00,910.00,0.00,0.00,910.95,"17,360.00",910.00,"15,814,130.80",204,0.00,17.90,0.00,1.99,-0.10,960.51,985.46,"1,144.80",822.00
CBLD88,20.88,"1,155.00","1,185.20","1,185.00","1,182.10","1,182.10",0.00,0.00,"1,184.50",25.00,"1,155.00","29,612.50",3,27.10,0.20,2.35,0.02,-0.20,"1,199.40","1,181.01","1,325.00","1,108.00"
CCBD88,37.30,"1,241.00","1,210.00","1,210.00","1,210.00","1,210.00",0.00,0.00,"1,210.00",25.00,"1,241.00","30,250.00",1,-31.00,0.00,-2.50,0.00,0.00,"1,195.70","1,180.30","1,297.40","1,126.00"
CFCL,33.94,505.90,509.00,497.00,509.00,509.00,0.00,0.00,500.95,"6,971.00",505.90,"3,492,126.90",62,3.10,12.00,0.61,2.41,1.58,513.93,516.29,608.50,445.10
CGH,33.10,815.00,830.00,812.00,812.00,812.00,0.00,0.00,814.62,"9,185.00",815.00,"7,482,240.60",116,-3.00,18.00,-0.37,2.22,-0.32,860.27,902.43,"1,150.00",798.00
CHCL,34.44,480.00,484.00,478.00,480.00,480.00,0.00,0.00,479.88,"27,724.00",480.00,"13,304,323.70",183,0.00,6.00,0.00,1.26,0.02,486.79,497.84,599.60,456.00
CHDC,33.83,"2,314.50","2,349.00","2,291.00","2,313.00","2,313.00",0.00,0.00,"2,318.35","17,435.00","2,314.50","40,420,421.30",218,-1.50,58.00,-0.06,2.53,-0.23,"2,368.75","2,441.52","2,997.90","1,990.00"
CHL,29.05,293.10,300.00,290.00,290.50,290.50,0.00,0.00,291.59,"22,507.00",293.10,"6,562,717.30",121,-2.60,10.00,-0.89,3.45,-0.37,276.49,282.80,524.20,223.40
CIT,32.60,"1,770.00","1,774.00","1,760.00","1,767.10","1,767.10",0.00,0.00,"1,767.99","4,559.00","1,770.00","8,060,280.80",117,-2.90,14.00,-0.16,0.80,-0.05,"1,813.11","1,856.35","2,168.00","1,730.80"
CITY,46.62,497.10,497.10,456.00,474.80,474.80,0.00,0.00,477.97,"47,552.00",523.20,"22,728,301.80",537,-48.40,41.10,-9.25,9.01,-0.67,497.58,576.87,998.40,428.30
CKHL,38.27,682.30,714.70,682.30,697.00,697.00,0.00,0.00,697.25,"2,076.00",702.20,"1,447,496.20",44,-5.20,32.40,-0.74,4.75,-0.04,668.62,666.69,804.00,550.00
CLI,32.12,457.00,461.00,455.00,456.10,456.10,0.00,0.00,457.51,"10,338.00",457.00,"4,729,702.30",323,-0.90,6.00,-0.20,1.32,-0.31,474.24,475.36,540.00,411.00
CMF2,31.22,9.86,10.10,10.10,10.10,10.10,0.00,0.00,10.10,100.00,9.86,"1,010.00",1,0.24,0.00,2.43,0.00,0.00,9.67,9.72,10.86,8.64
CORBL,49.77,"2,629.60","3,183.00","2,352.80","2,353.00","2,353.00",0.00,0.00,"2,558.91","118,337.00","2,768.00","302,814,081.00",939,-415.00,830.20,-14.99,35.29,-8.75,"1,759.16","1,862.41","3,183.00","1,431.00"
CREST,33.31,"1,147.00","1,242.30","1,147.00","1,194.70","1,194.70",0.00,0.00,"1,171.57","8,399.00","1,190.00","9,840,045.90",236,4.70,95.30,0.39,8.31,1.94,"1,313.45","1,299.05","2,458.20",873.70
CSY,36.35,9.41,9.45,9.13,9.37,9.37,0.00,0.00,9.36,"18,530.00",9.41,"173,446.50",65,-0.04,0.32,-0.43,3.50,0.10,0.00,0.00,10.00,8.87
CYCL,32.60,"1,497.00","1,523.90","1,460.00","1,495.00","1,495.00",0.00,0.00,"1,475.66","3,194.00","1,497.00","4,713,258.30",82,-2.00,63.90,-0.13,4.38,1.29,"1,559.61","1,617.60","2,040.00","1,455.00"
CZBIL,31.30,208.90,211.00,205.10,206.90,206.90,0.00,0.00,206.09,"34,486.00",208.90,"7,107,377.10",169,-2.00,5.90,-0.96,2.88,0.39,200.88,205.65,240.10,183.00
