Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,41.56,636.00,644.00,619.60,620.10,627.42,"2,283.00",635.00,"1,432,393.50",64,-14.90,24.40,-2.35,3.94,-1.18,748.70,785.06,"1,407.00",600.00
ADBL,49.17,305.00,307.70,296.10,298.50,298.87,"44,726.00",302.00,"13,367,084.00",268,-3.50,11.60,-1.16,3.92,-0.12,313.01,316.83,411.00,278.60
ADBLD83,32.09,882.00,882.00,882.00,882.00,882.00,25.00,865.10,"22,050.00",1,16.90,0.00,1.95,0.00,0.00,989.96,"1,017.22","1,066.00",865.10
ADLB,30.88,"1,555.00","1,561.00","1,451.00","1,451.00","1,486.22",626.00,"1,530.00","930,375.00",37,-79.00,110.00,-5.16,7.58,-2.43,0.00,0.00,"2,705.00",256.80
AHPC,38.57,310.00,310.00,301.70,303.00,305.41,"79,026.00",304.00,"24,135,018.10",284,-1.00,8.30,-0.33,2.75,-0.79,298.23,320.15,525.00,250.00
AIL,46.91,481.00,488.90,470.40,474.50,477.84,"7,110.00",478.00,"3,397,467.10",105,-3.50,18.50,-0.73,3.93,-0.70,490.58,560.44,768.90,344.00
AKBSL,37.74,965.00,974.50,947.00,953.20,954.74,"2,975.00",958.00,"2,840,356.00",146,-4.80,27.50,-0.50,2.90,-0.16,867.42,0.00,"1,907.00",391.50
AKJCL,46.73,235.00,237.00,227.10,228.40,230.62,"45,141.00",231.90,"10,410,404.50",212,-3.50,9.90,-1.51,4.36,-0.97,199.22,202.14,314.00,159.80
AKPL,48.47,419.00,422.00,408.40,409.00,414.94,"82,230.00",415.80,"34,120,741.30",425,-6.80,13.60,-1.64,3.33,-1.45,392.76,412.97,530.00,325.00
ALBSL,37.51,756.00,756.00,716.00,732.80,736.36,"2,253.00",752.50,"1,659,015.70",40,-19.70,40.00,-2.62,5.59,-0.49,987.24,"1,071.36","1,467.00",716.00
ALICL,44.56,646.00,657.00,631.00,645.00,644.46,"22,982.00",646.00,"14,811,060.30",126,-1.00,26.00,-0.15,4.12,0.08,563.18,571.01,"1,007.70",428.00
API,46.82,264.10,268.00,259.60,260.00,262.67,"126,920.00",262.00,"33,338,681.20",715,-2.00,8.40,-0.76,3.24,-1.03,239.30,245.63,525.00,200.00
AVYAN,42.91,665.00,670.00,626.00,628.00,641.10,"2,005.00",652.00,"1,285,401.00",96,-24.00,44.00,-3.68,7.03,-2.09,0.00,0.00,963.00,316.00
BARUN,42.46,274.80,275.50,264.00,268.00,268.56,"25,183.00",271.00,"6,763,129.70",135,-3.00,11.50,-1.11,4.36,-0.21,236.40,279.74,541.60,190.30
BBC,43.74,"3,301.00","3,301.00","3,241.00","3,300.00","3,279.73",190.00,"3,300.00","623,149.10",7,0.00,60.00,0.00,1.85,0.61,"3,339.93","3,440.50","4,670.00","3,083.00"
BFC,34.63,345.00,345.00,327.60,330.00,334.78,"4,266.00",340.00,"1,428,156.30",48,-10.00,17.40,-2.94,5.31,-1.45,337.89,352.71,491.70,292.50
BHDC,37.10,409.00,415.00,403.90,404.50,409.21,"3,617.00",417.00,"1,480,117.00",124,-12.50,11.10,-3.00,2.75,-1.16,382.16,0.00,520.00,310.00
BHL,27.60,342.00,354.30,332.40,341.90,342.16,"10,421.00",341.00,"3,565,696.00",145,0.90,21.90,0.26,6.59,-0.08,289.24,285.32,397.00,104.70
BHPL,28.12,555.00,561.00,529.40,543.00,539.29,"7,145.00",544.90,"3,853,194.00",125,-1.90,31.60,-0.35,5.97,0.68,0.00,0.00,677.20,194.30
BNHC,46.81,431.20,433.50,423.00,429.40,429.28,"1,592.00",439.90,"683,412.50",53,-10.50,10.50,-2.39,2.48,0.03,387.65,389.84,715.00,306.00
BNT,44.87,"12,717.50","12,717.50","12,463.20","12,700.00","12,512.47",100.00,"12,977.00","1,251,247.00",6,-277.00,254.30,-2.13,2.04,1.48,"12,919.58","12,977.36","15,371.30","11,396.00"
BPCL,48.84,333.00,335.00,325.00,325.10,327.94,"8,341.00",329.00,"2,735,371.20",100,-3.90,10.00,-1.19,3.08,-0.87,312.75,317.65,426.30,288.00
CBBL,32.17,876.10,876.10,845.50,849.90,855.82,"16,464.00",859.00,"14,090,189.90",336,-9.10,30.60,-1.06,3.62,-0.70,"1,090.02","1,071.30","1,305.00",845.50
CFCL,47.45,327.00,332.40,317.00,317.10,324.90,"7,964.00",326.00,"2,587,541.60",77,-8.90,15.40,-2.73,4.86,-2.46,324.34,321.28,462.90,237.00
CGH,39.18,"1,152.00","1,193.40","1,149.00","1,150.00","1,162.97","1,388.00","1,170.00","1,614,199.40",66,-20.00,44.40,-1.71,3.86,-1.13,"1,093.48","1,080.99","1,487.00",900.20
CHCL,42.62,485.00,486.70,475.30,475.30,478.60,"31,062.00",484.00,"14,866,262.20",185,-8.70,11.40,-1.80,2.40,-0.69,401.72,401.56,506.00,347.90
