Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,849.10,895.00,826.00,874.10,868.16,"19,823.00",866.00,"17,209,482.30",244,8.10,69.00,0.94,8.35,0.68,643.24,618.66,944.40,500.10
ADBL,-,249.90,249.90,242.50,245.00,245.37,"13,509.00",245.00,"3,314,731.60",154,0.00,7.40,0.00,3.05,-0.15,238.58,244.69,275.00,223.00
ADBLD83,-,"1,058.00","1,058.00","1,056.00","1,056.00","1,057.35",100.00,"1,075.00","105,735.00",3,-19.00,2.00,-1.77,0.19,-0.13,"1,015.71",992.28,"1,144.00",941.00
AHL,-,444.00,449.60,428.00,448.70,441.29,"12,310.00",435.90,"5,432,246.00",118,12.80,21.60,2.94,5.05,1.65,412.20,383.02,504.00,273.10
AHPC,-,160.10,167.00,158.00,165.90,161.62,"40,183.00",158.00,"6,494,293.10",214,7.90,9.00,5.00,5.70,2.58,204.05,208.53,316.00,153.90
AKJCL,-,205.00,210.10,201.50,210.00,206.64,"23,018.00",202.00,"4,756,422.70",113,8.00,8.60,3.96,4.27,1.60,204.40,190.03,250.00,141.30
AKPL,-,165.00,172.00,163.00,171.00,166.52,"98,942.00",163.40,"16,475,571.80",368,7.60,9.00,4.65,5.52,2.62,180.08,182.62,384.90,152.40
ALBSL,-,865.10,915.00,865.10,899.00,897.69,"24,999.00",865.00,"22,441,232.50",364,34.00,49.90,3.93,5.77,0.15,695.03,699.03,915.00,543.00
ALICL,-,577.00,577.30,569.90,577.30,575.21,"41,545.00",568.00,"23,897,278.60",279,9.30,7.40,1.64,1.30,0.36,616.36,635.84,812.00,517.50
ANLB,-,"2,022.60","2,150.00","2,010.00","2,136.90","2,106.98","4,505.00","2,022.60","9,491,926.10",89,114.30,140.00,5.65,6.97,1.40,"1,866.45","1,921.33","2,651.00",674.20
API,-,174.40,177.00,170.00,176.60,174.30,"99,404.00",171.00,"17,326,479.10",494,5.60,7.00,3.27,4.12,1.30,180.83,180.49,265.20,154.70
AVYAN,-,813.50,875.00,813.50,864.00,858.11,"20,566.00",830.00,"17,647,900.00",302,34.00,61.50,4.10,7.56,0.68,639.10,644.05,875.00,549.00
BARUN,-,223.00,239.80,221.50,235.50,231.85,"19,294.00",226.00,"4,473,232.30",121,9.50,18.30,4.20,8.26,1.55,240.51,234.90,299.00,191.10
BBC,-,"3,750.00","3,750.00","3,708.00","3,742.00","3,727.07",75.00,"3,732.00","279,530.00",7,10.00,42.00,0.27,1.13,0.40,"3,768.97","3,794.12","4,539.00","3,050.20"
BEDC,-,360.00,379.90,360.00,374.10,372.86,"15,570.00",365.00,"5,805,413.00",189,9.10,19.90,2.49,5.53,0.33,322.36,283.04,412.90,170.00
BFC,-,398.00,398.80,385.00,394.00,392.14,"21,346.00",391.00,"8,370,626.50",158,3.00,13.80,0.77,3.58,0.47,334.01,326.19,424.00,284.00
BGWT,-,600.00,632.00,596.10,631.00,619.83,"49,613.00",592.00,"30,751,873.10",369,39.00,35.90,6.59,6.02,1.77,556.64,0.00,710.00,352.00
BHDC,-,477.00,485.00,474.00,481.90,478.90,"4,283.00",477.90,"2,051,142.90",58,4.00,11.00,0.84,2.32,0.62,441.46,404.94,523.00,286.50
BHL,-,312.70,328.90,312.70,328.70,324.53,"8,526.00",319.00,"2,766,949.20",113,9.70,16.20,3.04,5.18,1.27,303.82,276.50,394.00,192.70
BHPL,-,534.20,576.00,515.00,568.90,543.21,"17,010.00",545.00,"9,239,936.00",188,23.90,61.00,4.39,11.84,4.52,470.02,453.96,576.00,304.10
BNHC,-,444.00,492.00,444.00,492.00,477.17,"26,303.00",453.00,"12,550,881.20",239,39.00,48.00,8.61,10.81,3.02,421.57,387.32,617.00,270.10
BNL,-,"16,000.00","16,000.00","16,000.00","16,000.00","16,000.00",20.00,"16,078.00","320,000.00",2,-78.00,0.00,-0.49,0.00,0.00,0.00,0.00,"23,765.60","2,266.60"
BNT,-,"12,524.40","12,985.00","12,524.40","12,711.00","12,767.36",250.00,"12,780.00","3,191,840.00",24,-69.00,460.60,-0.54,3.68,-0.44,"12,833.37","13,141.59","17,508.00","10,500.00"
BOKD86,-,"1,000.00","1,000.00","1,000.00","1,000.00",999.53,53.00,994.00,"52,975.00",3,6.00,0.00,0.60,0.00,0.05,855.39,824.43,"1,002.00",770.00
BPCL,-,296.80,296.80,290.00,294.50,293.52,"4,481.00",291.00,"1,315,260.70",67,3.50,6.80,1.20,2.34,0.33,305.37,306.42,365.00,284.40
C30MF,-,8.15,8.40,8.15,8.27,8.31,"1,100.00",8.31,"9,138.00",6,-0.04,0.25,-0.48,3.07,-0.45,8.50,0.00,10.00,7.61
CBBL,-,825.00,845.00,820.10,842.70,832.77,"8,860.00",819.30,"7,378,366.20",207,23.40,24.90,2.86,3.04,1.18,861.54,891.06,"1,052.50",800.00
CBLD88,-,"1,047.00","1,060.00","1,040.00","1,041.00","1,050.03",585.00,"1,028.00","614,270.00",15,13.00,20.00,1.26,1.92,-0.87,984.40,959.12,"1,136.00",862.50
CCBD88,-,"1,052.00","1,052.00","1,052.00","1,052.00","1,052.00",25.00,"1,036.00","26,300.00",1,16.00,0.00,1.54,0.00,0.00,974.39,948.07,"1,095.00",869.00
CFCL,-,395.00,397.00,386.00,396.00,393.81,"32,692.00",393.30,"12,874,465.60",155,2.70,11.00,0.69,2.85,0.55,347.31,342.98,441.00,275.50
CGH,-,775.00,799.90,775.00,795.50,791.09,"7,574.00",785.00,"5,991,742.20",121,10.50,24.90,1.34,3.21,0.55,913.75,"1,015.83","1,520.00",760.00
CHCL,-,439.00,448.00,431.00,440.00,438.61,"41,028.00",431.20,"17,995,183.40",175,8.80,17.00,2.04,3.94,0.32,478.16,481.48,594.00,426.30
CHDC,-,746.00,806.00,732.00,770.00,767.25,"206,064.00",746.00,"158,102,744.30",816,24.00,74.00,3.22,10.11,0.36,934.19,956.56,"1,217.20",627.00
CHL,-,311.00,322.00,311.00,322.00,317.56,"21,102.00",310.90,"6,701,065.00",113,11.10,11.00,3.57,3.54,1.38,278.41,260.31,345.40,194.10
CIT,-,"2,099.00","2,124.00","2,099.00","2,112.00","2,107.97","12,370.00","2,098.00","26,075,622.00",227,14.00,25.00,0.67,1.19,0.19,"2,089.08","2,058.18","2,704.00","1,850.00"
CITY,-,610.00,620.00,599.00,613.00,613.37,"26,048.00",606.10,"15,977,156.40",227,6.90,21.00,1.14,3.51,-0.06,612.37,625.55,782.50,111.10
CIZBD86,-,"1,070.00","1,075.00","1,070.00","1,075.00","1,072.50",50.00,"1,055.00","53,625.00",2,20.00,5.00,1.90,0.47,0.23,0.00,0.00,"1,075.00",950.00
CIZBD90,-,"1,040.00","1,059.00","1,019.20","1,059.00","1,040.23",225.00,"1,020.70","234,052.50",9,38.30,39.80,3.75,3.91,1.77,0.00,0.00,"1,059.00","1,000.00"
CKHL,-,506.00,549.00,506.00,546.00,533.50,"20,170.00",510.00,"10,760,611.70",275,36.00,43.00,7.06,8.50,2.29,0.00,0.00,686.80,300.00
CLI,-,452.30,467.40,452.30,462.40,463.06,"37,039.00",455.20,"17,151,242.80",867,7.20,15.10,1.58,3.34,-0.14,458.99,0.00,567.00,375.00
CMF1,-,8.94,8.94,8.94,8.94,8.94,"3,120.00",9.12,"27,892.80",2,-0.18,0.00,-1.97,0.00,0.00,8.51,8.33,9.40,7.09
CMF2,-,7.83,8.07,7.65,8.07,7.68,"57,850.00",7.68,"444,017.00",10,0.39,0.42,5.08,5.49,4.89,7.85,8.01,10.39,6.81
CORBL,-,471.00,480.00,468.60,475.00,473.77,"7,255.00",473.90,"3,437,236.00",40,1.10,11.40,0.23,2.43,0.26,396.58,373.46,496.00,277.80
CYCL,-,"1,530.00","1,588.90","1,515.00","1,578.00","1,567.37","12,976.00","1,553.00","20,338,161.10",340,25.00,73.90,1.61,4.88,0.67,"1,233.48","1,198.78","1,823.00",882.00
CZBIL,-,164.70,166.00,160.00,162.00,161.41,"23,049.00",161.50,"3,720,353.40",118,0.50,6.00,0.31,3.75,0.36,165.96,171.45,207.80,152.50
DDBL,-,708.90,730.00,705.00,721.40,721.15,"26,607.00",695.00,"19,187,727.20",223,26.40,25.00,3.80,3.55,0.03,741.15,741.93,913.00,606.70
DHPL,-,195.00,206.60,193.70,202.50,198.38,"14,355.00",195.00,"2,847,729.50",82,7.50,12.90,3.85,6.66,2.04,189.10,176.98,242.00,134.00
DLBS,-,"1,162.30","1,264.80","1,162.30","1,264.00","1,234.55","7,247.00","1,179.00","8,946,814.80",184,85.00,102.50,7.21,8.82,2.33,925.76,837.60,"1,544.00",579.00
DOLTI,-,409.00,428.40,409.00,425.00,421.08,"53,971.00",416.00,"22,726,118.00",301,9.00,19.40,2.16,4.74,0.92,354.01,306.12,539.00,177.40
DORDI,-,405.00,413.00,392.30,412.00,405.28,"16,210.00",399.00,"6,569,598.10",203,13.00,20.70,3.26,5.28,1.63,372.55,321.01,576.00,191.60
EBL,-,519.80,519.80,508.00,511.00,510.73,"23,270.00",509.90,"11,884,748.40",145,1.10,11.80,0.22,2.32,0.05,506.96,526.40,633.00,448.00
EDBL,-,393.00,395.10,386.00,394.90,391.33,"34,267.00",387.50,"13,409,757.20",173,7.40,9.10,1.91,2.36,0.90,347.64,337.00,400.00,266.40
