Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,745.00,768.90,730.40,768.90,746.60,"2,058.00",745.10,"1,536,497.40",40,23.80,38.50,3.19,5.27,2.90,607.95,604.01,831.10,500.10
ADBL,-,227.80,234.00,225.00,233.00,229.19,"50,829.00",223.40,"11,649,302.10",332,9.60,9.00,4.30,4.00,1.64,240.59,245.14,275.00,223.00
AHL,-,444.70,450.00,432.10,450.00,441.21,"7,302.00",436.00,"3,221,701.00",64,14.00,17.90,3.21,4.14,1.95,398.18,374.65,504.00,273.10
AHPC,-,168.00,168.00,163.70,166.50,165.11,"23,012.00",165.00,"3,799,470.00",149,1.50,4.30,0.91,2.63,0.84,210.40,216.36,316.00,163.70
AKJCL,-,205.00,215.00,205.00,212.00,207.84,"21,880.00",206.20,"4,547,587.70",147,5.80,10.00,2.81,4.88,1.96,197.54,188.85,250.00,141.30
AKPL,-,167.00,170.00,164.10,166.90,166.48,"59,598.00",167.80,"9,921,747.60",304,-0.90,5.90,-0.54,3.60,0.25,181.46,189.26,396.70,152.40
ALBSL,-,696.20,724.00,696.20,712.10,704.98,"6,852.00",710.00,"4,830,556.20",91,2.10,27.80,0.30,3.99,1.00,679.17,698.32,903.10,543.00
ALICL,-,545.00,559.80,540.00,553.00,549.08,"13,173.00",550.00,"7,233,089.70",93,3.00,19.80,0.55,3.67,0.71,626.71,652.72,812.00,517.50
ANLB,-,"1,950.00","1,965.20","1,926.00","1,965.20","1,938.23",875.00,"1,960.00","1,695,949.00",28,5.20,39.20,0.27,2.04,1.37,"1,854.91","1,953.50","2,651.00",403.80
API,-,167.00,174.70,167.00,174.70,169.44,"71,354.00",167.90,"12,090,236.60",306,6.80,7.70,4.05,4.61,3.01,181.30,183.32,265.20,154.70
AVYAN,-,680.00,707.40,663.00,701.00,687.42,"6,575.00",693.60,"4,519,809.50",102,7.40,44.40,1.07,6.70,1.94,617.84,640.81,807.80,549.00
BARUN,-,230.00,239.90,230.00,239.80,234.68,"16,345.00",231.00,"3,835,857.50",77,8.80,9.90,3.81,4.30,2.13,238.97,236.59,299.00,191.10
BBC,-,"3,765.00","3,765.00","3,640.00","3,760.00","3,674.32",445.00,"3,700.00","1,635,070.50",25,60.00,125.00,1.62,3.43,2.28,"3,758.50","3,782.35","4,539.00","3,050.00"
BEDC,-,366.00,374.00,361.00,372.90,368.98,"12,258.00",366.00,"4,522,903.10",189,6.90,13.00,1.89,3.60,1.05,302.60,271.95,412.90,170.00
BFC,-,350.00,356.60,346.50,353.90,351.38,"19,569.00",350.00,"6,876,095.70",115,3.90,10.10,1.11,2.91,0.71,323.40,323.70,377.90,284.00
BGWT,-,600.00,600.00,582.00,591.00,588.52,"3,970.00",591.00,"2,336,425.20",80,0.00,18.00,0.00,3.09,0.42,0.00,0.00,710.00,352.00
BHDC,-,465.00,471.00,462.00,466.40,464.45,"1,170.00",469.10,"543,411.40",54,-2.70,9.00,-0.58,1.95,0.42,424.09,396.45,523.00,286.50
BHL,-,328.00,340.00,326.10,340.00,330.37,"3,923.00",334.00,"1,296,056.00",110,6.00,13.90,1.80,4.26,2.83,289.96,271.61,394.00,192.70
BHPL,-,485.00,499.00,449.00,489.10,478.56,"2,938.00",484.00,"1,406,012.80",66,5.10,50.00,1.05,11.14,2.15,461.55,449.70,569.50,304.10
BNHC,-,470.10,470.10,452.20,467.80,461.67,"5,246.00",460.90,"2,421,902.30",67,6.90,17.90,1.50,3.96,1.31,407.12,377.86,617.00,270.10
