Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,52.73,"1,200.00","1,227.00","1,180.10","1,227.00","1,192.06","1,322.00","1,204.00","1,575,896.80",48,23.00,46.90,1.91,3.97,2.85,"1,484.24","1,527.99","1,938.00",752.00
ADBL,55.48,493.00,498.00,488.00,494.00,491.37,"91,046.00",493.00,"44,737,396.50",659,1.00,10.00,0.20,2.05,0.53,517.00,492.01,620.00,398.00
ADBLD83,55.69,"1,045.00","1,050.00","1,045.00","1,050.00","1,048.75",100.00,"1,030.00","104,875.00",2,20.00,5.00,1.94,0.48,0.12,"1,054.24",-,"1,150.00","1,000.00"
AHPC,55.63,415.00,430.00,410.00,427.00,420.81,"141,034.00",423.00,"59,348,316.90",674,4.00,20.00,0.95,4.88,1.45,514.28,463.55,785.00,203.00
AIL,58.65,693.00,693.00,667.00,674.00,675.25,"3,378.00",681.20,"2,280,989.00",91,-7.20,26.00,-1.06,3.90,-0.19,760.99,799.50,"1,125.00",588.80
AKJCL,47.79,267.00,280.00,264.00,274.90,272.26,"81,741.00",272.00,"22,254,586.30",474,2.90,16.00,1.07,6.06,0.96,334.86,293.05,502.00,116.00
AKPL,49.44,497.00,501.00,472.00,493.00,489.08,"93,245.00",488.00,"45,603,853.70",685,5.00,29.00,1.02,6.14,0.80,560.24,503.19,882.40,244.00
ALBSL,57.12,"1,390.00","1,417.80","1,389.00","1,417.80","1,398.28","2,178.00","1,390.00","3,045,458.00",49,27.80,28.80,2.00,2.07,1.38,"1,672.34","1,703.00","2,101.20",902.00
ALICL,57.46,"1,115.00","1,150.00","1,088.00","1,125.00","1,110.11","18,239.00","1,130.00","20,247,233.00",182,-5.00,62.00,-0.44,5.70,1.32,"1,272.72","1,297.51","1,565.00",889.00
API,54.44,420.00,440.00,420.00,433.00,431.69,"175,848.00",428.00,"75,912,542.50",928,5.00,20.00,1.17,4.76,0.30,472.29,435.25,670.00,226.00
BARUN,54.60,459.00,468.00,448.00,461.00,458.33,"23,474.00",459.00,"10,758,752.30",213,2.00,20.00,0.44,4.46,0.58,523.97,469.94,763.40,167.00
BBC,57.42,"4,899.00","4,899.00","4,750.00","4,750.00","4,806.70",414.00,"4,815.00","1,989,972.00",22,-65.00,149.00,-1.35,3.14,-1.19,"5,639.59","5,541.75","8,208.00","2,541.00"
BFC,46.37,433.00,455.50,424.40,447.00,438.98,"30,045.00",433.00,"13,189,231.40",186,14.00,31.10,3.23,7.33,1.79,479.81,405.76,630.00,122.00
BNT,57.67,"15,147.00","15,270.00","14,845.00","15,100.00","15,160.65",431.00,"14,850.00","6,534,238.00",17,250.00,425.00,1.68,2.86,-0.40,"11,045.16","10,690.21","16,000.00","8,115.00"
BOKL,53.56,266.00,268.00,259.70,262.00,264.07,"21,945.00",268.00,"5,794,970.50",163,-6.00,8.30,-2.24,3.20,-0.79,348.63,343.88,433.20,240.20
BPCL,38.24,416.00,416.00,407.70,409.10,410.84,"18,752.00",416.00,"7,704,059.20",180,-6.90,8.30,-1.66,2.04,-0.43,523.01,501.96,703.00,380.00
CBBL,36.29,"1,260.00","1,270.00","1,250.00","1,254.00","1,253.01","7,426.00","1,263.00","9,304,871.10",203,-9.00,20.00,-0.71,1.60,0.08,"1,718.78","1,732.85","2,065.20","1,133.00"
CBL,51.10,239.00,243.00,237.20,241.00,239.18,"51,915.00",240.10,"12,416,975.70",178,0.90,5.80,0.37,2.45,0.76,264.72,261.63,316.00,174.00
CCBL,54.96,226.00,230.90,226.00,229.50,228.91,"33,192.00",229.00,"7,597,950.00",153,0.50,4.90,0.22,2.17,0.26,257.49,257.99,324.00,199.00
CCBLPO,36.51,120.00,120.00,120.00,120.00,120.00,662.00,120.00,"79,440.00",1,0.00,0.00,0.00,0.00,0.00,135.61,-,120.00,112.00
CFCL,42.73,410.00,433.50,399.00,423.00,411.95,"47,159.00",410.00,"19,427,196.30",268,13.00,34.50,3.17,8.65,2.61,538.65,457.15,814.90,159.00
CGH,55.54,"1,370.00","1,385.00","1,341.00","1,374.00","1,365.46","2,790.00","1,360.00","3,809,644.00",95,14.00,44.00,1.03,3.28,0.62,"1,468.36","1,622.98","2,800.00",159.00
CHCL,52.70,500.00,502.00,496.10,500.00,499.08,"16,851.00",503.00,"8,410,025.10",155,-3.00,5.90,-0.60,1.19,0.18,615.90,634.25,785.00,471.20
CHDC,55.90,761.00,790.00,742.00,788.00,772.66,"13,658.00",776.10,"10,552,936.30",209,11.90,48.00,1.53,6.47,1.95,876.47,-,"1,415.00",416.00
CHL,51.46,466.00,475.30,457.00,475.00,464.25,"12,980.00",466.00,"6,025,997.30",126,9.00,18.30,1.93,4.00,2.26,520.77,464.38,715.00,150.00
CIT,55.94,"3,091.00","3,200.00","3,061.00","3,091.10","3,115.79","8,435.00","3,118.00","26,281,720.40",234,-26.90,139.00,-0.86,4.54,-0.80,"3,492.00","3,670.80","5,100.00","2,625.00"
CLBSL,58.64,969.00,969.00,945.00,955.10,952.69,"1,224.00",950.00,"1,166,098.20",24,5.10,24.00,0.54,2.54,0.25,"1,360.04","1,358.68","1,811.00",780.00
CMF1,53.93,9.57,9.57,9.49,9.55,9.54,"15,250.00",9.65,"145,535.50",6,-0.10,0.08,-1.04,0.84,0.07,11.65,11.52,16.01,9.03
CMF2,56.11,9.90,9.99,9.69,9.69,9.81,"6,300.00",9.90,"61,820.00",8,-0.21,0.30,-2.12,3.10,-1.27,12.04,11.99,16.87,9.04
CORBL,53.08,856.00,856.00,821.30,849.90,833.38,"2,596.00",856.00,"2,163,466.20",56,-6.10,34.70,-0.71,4.23,1.94,863.15,803.83,"1,155.00",204.00
CZBIL,58.02,270.00,274.00,266.00,272.00,270.76,"76,636.00",273.00,"20,750,112.70",221,-1.00,8.00,-0.37,3.01,0.46,352.11,347.03,444.00,217.31
