Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,34.66,979.00,979.00,945.00,956.00,956.00,0.00,0.00,952.60,"1,822.00",979.00,"1,735,629.10",48,-23.00,34.00,-2.35,3.60,0.36,981.82,"1,016.28","1,240.00",900.00
ADBL,29.70,312.20,316.90,310.00,315.00,315.00,0.00,0.00,312.62,"23,838.00",316.90,"7,452,188.20",204,-1.90,6.90,-0.60,2.23,0.76,306.97,311.75,344.90,272.30
AHL,33.71,555.80,555.80,523.80,536.00,536.00,0.00,0.00,533.93,"34,906.00",585.00,"18,637,295.30",292,-49.00,32.00,-8.38,6.11,0.39,567.70,590.82,750.00,461.10
AHPC,31.03,280.00,286.50,277.00,284.80,284.80,0.00,0.00,280.29,"197,828.00",282.00,"55,450,196.70",731,2.80,9.50,0.99,3.43,1.58,281.96,285.79,334.00,250.10
AKJCL,29.10,375.00,388.20,362.00,383.00,383.00,0.00,0.00,372.76,"565,247.00",375.00,"210,699,162.00",871,8.00,26.20,2.13,7.24,2.67,273.90,251.58,431.80,172.90
AKPL,32.97,258.50,278.00,258.50,275.00,275.00,0.00,0.00,270.12,"171,776.00",272.10,"46,400,368.20",573,2.90,19.50,1.07,7.54,1.77,260.12,261.26,317.00,224.70
ALBSL,31.14,"1,202.10","1,202.10","1,118.10","1,138.00","1,138.00",0.00,0.00,"1,124.00","6,188.00","1,144.90","6,955,302.10",138,-6.90,84.00,-0.60,7.51,1.23,"1,119.60","1,064.06","1,334.00",771.00
ALICL,33.95,454.00,460.00,450.40,457.00,457.00,0.00,0.00,453.78,"13,616.00",459.00,"6,178,622.70",126,-2.00,9.60,-0.44,2.13,0.71,467.66,477.40,759.00,430.00
ANLB,28.48,"6,056.00","6,424.00","6,056.00","6,285.00","6,285.00",0.00,0.00,"6,167.74",588.00,"6,329.00","3,626,630.40",28,-44.00,368.00,-0.70,6.08,1.87,"6,254.10","6,099.91","6,989.00","5,055.20"
API,27.62,340.00,347.00,332.00,341.00,341.00,0.00,0.00,338.40,"383,874.00",339.10,"129,901,644.70",997,1.90,15.00,0.56,4.52,0.76,304.30,301.65,368.90,258.80
AVYAN,29.28,"1,106.00","1,129.00","1,068.10","1,080.00","1,080.00",0.00,0.00,"1,080.19","10,634.00","1,105.50","11,486,764.70",156,-25.50,60.90,-2.31,5.70,-0.02,"1,016.40","1,030.15","1,366.00",906.00
BANDIPUR,34.69,921.90,921.90,850.30,862.00,862.00,0.00,0.00,865.16,"58,291.00",879.50,"50,430,976.90",962,-17.50,71.60,-1.99,8.42,-0.37,0.00,0.00,"1,233.00",285.00
BARUN,34.23,349.00,358.00,340.70,349.00,349.00,0.00,0.00,345.46,"136,267.00",350.00,"47,074,422.20",561,-1.00,17.30,-0.29,5.08,1.02,344.07,356.32,589.00,292.10
BBC,24.76,"4,774.00","4,900.00","4,774.00","4,839.90","4,839.90",0.00,0.00,"4,821.32",315.00,"4,895.00","1,518,715.00",23,-55.10,126.00,-1.13,2.64,0.38,"4,877.49","5,040.44","6,537.00","4,480.00"
BEDC,31.21,404.10,406.30,393.60,399.90,399.90,0.00,0.00,397.23,"99,682.00",404.00,"39,597,068.70",708,-4.10,12.70,-1.01,3.23,0.67,536.16,594.22,872.00,393.60
BFC,35.09,462.50,469.60,452.00,467.90,467.90,0.00,0.00,458.87,"8,124.00",460.00,"3,727,870.00",72,7.90,17.60,1.72,3.89,1.93,472.41,481.48,579.90,411.50
BGWT,43.03,735.00,750.00,729.00,750.00,750.00,0.00,0.00,741.31,"2,668.00",745.00,"1,977,823.20",70,5.00,21.00,0.67,2.88,1.16,770.05,822.76,"1,110.00",710.00
BHCL,35.54,578.00,578.00,535.00,555.90,555.90,0.00,0.00,546.00,"46,355.00",551.00,"25,310,052.90",484,4.90,43.00,0.89,8.04,1.78,529.24,0.00,699.00,292.10
BHDC,31.47,465.00,475.00,460.00,473.80,473.80,0.00,0.00,464.01,"18,311.00",465.00,"8,496,563.60",178,8.80,15.00,1.89,3.26,2.07,492.54,515.37,706.00,426.00
BHL,32.76,230.00,230.00,214.00,222.00,222.00,0.00,0.00,220.22,"323,051.00",221.80,"71,140,908.60","1,217",0.20,16.00,0.09,7.48,0.80,198.14,200.59,264.40,164.00
BHPL,36.76,549.80,557.00,531.00,546.00,546.00,0.00,0.00,540.05,"16,722.00",541.00,"9,030,638.00",155,5.00,26.00,0.92,4.90,1.09,597.47,655.23,"1,308.40",503.10
BJHL,34.15,"1,207.00","1,211.00","1,135.00","1,164.00","1,164.00",0.00,0.00,"1,159.65","27,539.00","1,211.00","31,935,685.90","1,215",-47.00,76.00,-3.88,6.70,0.37,0.00,0.00,"1,305.00",270.10
BNHC,33.97,340.00,340.00,330.10,338.00,338.00,0.00,0.00,335.23,"12,641.00",340.00,"4,237,644.60",116,-2.00,9.90,-0.59,3.00,0.82,425.61,455.41,613.80,313.10
BNT,30.23,"11,719.00","11,719.00","11,460.00","11,460.00","11,460.00",0.00,0.00,"11,508.33",12.00,"11,719.00","138,100.00",2,-259.00,259.00,-2.21,2.26,-0.42,"11,674.08","11,874.64","13,250.00","10,660.00"
BPCL,35.49,683.00,702.00,680.00,697.00,697.00,0.00,0.00,688.68,"35,822.00",697.00,"24,669,902.30",229,0.00,22.00,0.00,3.24,1.19,728.93,770.48,"1,065.00",408.00
BUNGAL,37.72,603.00,617.80,595.00,610.00,610.00,0.00,0.00,605.15,"17,239.00",619.00,"10,432,159.40",371,-9.00,22.80,-1.45,3.83,0.80,0.00,0.00,822.00,302.40
C30MF,44.82,9.90,10.18,9.90,10.18,10.18,0.00,0.00,10.15,"14,000.00",10.15,"142,115.00",8,0.03,0.28,0.30,2.83,0.28,9.56,9.68,10.71,8.70
