Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,610.00,619.00,607.00,609.50,610.82,"1,356.00",608.00,"828,272.90",29,1.50,12.00,0.25,1.98,-0.22,568.41,585.98,716.30,500.10
ADBL,-,229.50,231.00,225.50,228.30,228.99,"22,025.00",229.50,"5,043,571.30",146,-1.20,5.50,-0.52,2.44,-0.30,247.03,245.11,307.70,223.00
ADBLD83,-,"1,019.20","1,039.00","1,019.20","1,020.00","1,020.42",261.00,"1,040.00","266,330.00",3,-20.00,19.80,-1.92,1.94,-0.04,982.64,985.67,"1,144.00",882.00
AHL,-,425.30,445.00,422.00,431.20,431.84,"7,680.00",432.50,"3,316,508.50",99,-1.30,23.00,-0.30,5.45,-0.15,370.68,361.68,504.00,273.10
AHPC,-,190.00,192.00,181.30,185.80,187.34,"77,340.00",189.60,"14,488,637.20",379,-3.80,10.70,-2.00,5.90,-0.83,218.54,233.39,316.00,176.00
AKJCL,-,220.00,227.00,217.00,221.50,222.15,"49,423.00",221.00,"10,979,491.80",245,0.50,10.00,0.23,4.61,-0.30,184.13,187.66,250.00,141.30
AKPL,-,183.40,187.50,180.00,182.10,184.12,"105,632.00",183.40,"19,448,697.20",423,-1.30,7.50,-0.71,4.17,-1.11,182.13,216.94,422.00,152.40
ALBSL,-,632.00,649.00,625.00,648.00,645.00,"2,943.00",644.00,"1,898,224.80",72,4.00,24.00,0.62,3.84,0.46,677.79,702.09,903.10,543.00
ALICL,-,550.00,559.00,545.50,556.00,552.14,"19,592.00",549.00,"10,817,440.90",169,7.00,13.50,1.28,2.47,0.70,652.62,667.24,812.00,517.50
ALICLP,-,308.00,308.00,308.00,308.00,308.00,"50,000.00",308.00,"15,400,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,382.00,308.00
ANLB,-,"1,890.00","1,916.00","1,856.20","1,905.00","1,881.24",239.00,"1,888.00","449,615.90",15,17.00,59.80,0.90,3.22,1.25,"1,852.41","1,972.38","2,651.00",403.80
API,-,183.00,191.00,182.00,187.50,187.32,"126,770.00",185.90,"23,747,118.80",561,1.60,9.00,0.86,4.95,0.09,181.13,192.93,269.00,154.70
AVYAN,-,598.00,598.00,581.00,591.00,589.15,"1,535.00",590.00,"904,340.00",55,1.00,17.00,0.17,2.93,0.31,612.88,639.55,807.80,549.00
BARUN,-,244.50,255.10,242.30,251.00,250.96,"63,783.00",248.00,"16,006,671.80",162,3.00,12.80,1.21,5.28,0.02,234.72,238.49,299.00,191.10
BBC,-,"3,942.00","4,010.00","3,860.00","3,941.00","3,933.91",464.00,"3,865.00","1,825,333.70",34,76.00,150.00,1.97,3.89,0.18,"3,762.83","3,718.20","4,539.00","3,050.00"
BEDC,-,342.00,364.50,338.00,360.00,348.58,"19,431.00",347.00,"6,773,298.50",201,13.00,26.50,3.75,7.84,3.17,266.76,0.00,412.90,170.00
BFC,-,321.00,334.80,321.00,328.00,328.37,"19,526.00",326.00,"6,411,758.00",106,2.00,13.80,0.61,4.30,-0.11,314.59,319.73,377.00,284.00
BGWT,-,565.70,585.00,565.70,566.00,571.47,"7,405.00",576.90,"4,231,707.00",133,-10.90,19.30,-1.89,3.41,-0.97,0.00,0.00,710.00,352.00
BHDC,-,442.80,460.80,438.00,454.00,448.51,"6,514.00",434.20,"2,921,567.80",116,19.80,22.80,4.56,5.21,1.21,390.44,385.46,523.00,286.50
BHL,-,331.20,353.90,331.20,349.00,345.65,"37,307.00",336.00,"12,895,153.40",200,13.00,22.70,3.87,6.85,0.96,260.39,262.71,394.00,192.70
BHPL,-,471.50,495.00,467.00,479.00,485.44,"7,052.00",481.00,"3,423,355.20",94,-2.00,28.00,-0.42,6.00,-1.35,439.75,448.44,572.00,304.10
BNHC,-,464.10,464.10,442.00,456.60,450.74,"7,968.00",455.00,"3,591,468.80",94,1.60,22.10,0.35,5.00,1.28,367.09,360.58,511.90,270.10
BNL,-,"20,542.80","21,381.00","19,336.00","21,000.00","20,494.82",160.00,"20,962.00","3,279,171.00",15,38.00,"2,045.00",0.18,10.58,2.41,0.00,0.00,"23,765.60","2,266.60"
BNT,-,"14,505.00","15,250.00","14,200.00","14,637.00","14,570.96","1,514.00","14,800.00","22,060,434.00",94,-163.00,"1,050.00",-1.10,7.39,0.45,"12,916.79","13,104.65","17,508.00","10,500.00"
BOKD86,-,900.00,900.00,900.00,900.00,900.00,25.00,904.00,"22,500.00",1,-4.00,0.00,-0.44,0.00,0.00,820.19,800.63,906.00,740.10
BPCL,-,315.00,315.50,308.00,309.00,310.93,"7,797.00",311.00,"2,424,348.50",99,-2.00,7.50,-0.64,2.44,-0.63,306.95,313.87,365.00,292.10
BPW,-,"1,200.00","1,200.00","1,140.10","1,141.50","1,164.90","1,900.00","1,177.30","2,213,304.80",56,-35.80,59.90,-3.04,5.25,-2.05,"1,184.80","1,129.18","1,718.00",233.10
