Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,990.50,"1,010.00",990.40,"1,005.00","1,005.00",0.00,0.00,999.20,690.00,999.00,"689,450.00",18,6.00,19.60,0.60,1.98,0.58,"1,057.07","1,080.97","1,284.90",950.00
ADBL,-,315.00,315.00,312.00,312.60,312.60,0.00,0.00,312.47,"60,370.00",315.00,"18,863,894.30",166,-2.40,3.00,-0.76,0.96,0.04,307.62,302.39,377.00,272.30
ADBLD83,-,"1,110.00","1,110.00","1,110.00","1,110.00","1,110.00",0.00,0.00,"1,110.00",100.00,"1,110.30","111,000.00",1,-0.30,0.00,-0.03,0.00,0.00,"1,104.70","1,100.35","1,160.00","1,046.00"
AHL,-,616.00,628.30,590.00,628.30,628.30,0.00,0.00,614.69,"14,454.00",606.90,"8,884,760.20",110,21.40,38.30,3.53,6.49,2.17,643.00,686.54,891.00,577.40
AHPC,-,280.00,283.80,278.00,279.00,279.00,0.00,0.00,279.97,"94,024.00",282.00,"26,324,042.80",345,-3.00,5.80,-1.06,2.09,-0.35,290.97,281.23,334.00,239.30
AKJCL,-,190.70,190.70,185.20,186.20,186.20,0.00,0.00,186.86,"27,762.00",187.00,"5,187,721.70",141,-0.80,5.50,-0.43,2.97,-0.36,205.01,205.26,233.50,172.90
AKPL,-,241.10,245.90,240.10,241.00,241.00,0.00,0.00,241.60,"53,981.00",244.00,"13,041,837.30",198,-3.00,5.80,-1.23,2.42,-0.25,258.31,250.42,306.50,216.10
ALBSL,-,974.00,980.90,963.00,976.00,976.00,0.00,0.00,968.45,"10,955.00",974.00,"10,609,326.50",93,2.00,17.90,0.21,1.86,0.77,906.37,894.42,"1,080.00",771.00
ALICL,-,462.30,471.20,460.00,464.00,464.00,0.00,0.00,465.77,"44,226.00",468.20,"20,599,227.50",303,-4.20,11.20,-0.90,2.43,-0.38,537.82,611.16,831.00,430.00
ANLB,-,"6,145.00","6,289.00","6,100.20","6,289.00","6,289.00",0.00,0.00,"6,211.40","1,004.00","6,140.00","6,236,243.00",47,149.00,188.80,2.43,3.09,1.23,"5,729.39","5,509.60","6,800.00","4,550.00"
API,-,277.00,280.00,275.10,278.00,278.00,0.00,0.00,276.97,"49,196.00",277.00,"13,625,960.30",231,1.00,4.90,0.36,1.78,0.37,294.19,289.22,335.00,246.20
AVYAN,-,"1,018.20","1,018.20",979.00,"1,012.00","1,012.00",0.00,0.00,992.76,"3,576.00","1,038.90","3,550,111.60",69,-26.90,39.20,-2.59,4.00,1.90,"1,031.84","1,059.04","1,306.80",905.00
BARUN,-,325.00,332.50,321.50,328.00,328.00,0.00,0.00,324.03,"28,212.00",328.00,"9,141,531.80",113,0.00,11.00,0.00,3.42,1.21,403.31,435.73,589.00,292.10
BBC,-,"5,023.00","5,023.00","4,792.10","4,950.00","4,950.00",0.00,0.00,"4,846.67",601.00,"4,927.40","2,912,850.00",44,22.60,230.90,0.46,4.82,2.09,"5,395.75","5,492.05","7,247.00","4,127.50"
BEDC,-,570.00,606.00,560.10,605.00,605.00,0.00,0.00,590.13,"66,340.00",560.10,"39,148,944.70",391,44.90,45.90,8.02,8.19,2.46,691.96,733.69,"1,080.00",481.00
BFC,-,485.30,499.00,470.00,487.00,487.00,0.00,0.00,484.44,"40,762.00",494.10,"19,746,930.50",331,-7.10,29.00,-1.44,6.17,0.52,488.44,526.24,951.60,411.50
BGWT,-,768.00,774.00,762.00,766.00,766.00,0.00,0.00,766.49,"1,596.00",760.00,"1,223,313.20",32,6.00,12.00,0.79,1.57,-0.06,911.77,968.09,"1,241.00",750.10
BHCL,-,441.00,448.60,428.60,433.30,433.30,0.00,0.00,438.19,"26,547.00",439.90,"11,632,550.20",614,-6.60,20.00,-1.50,4.67,-1.13,0.00,0.00,625.70,292.10
