Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,890.00,919.90,873.90,916.60,887.75,"14,299.00",902.70,"12,693,955.60",177,13.90,46.00,1.54,5.26,3.15,634.84,615.22,919.90,500.10
ADBL,-,236.80,241.50,233.10,239.00,237.58,"37,949.00",233.00,"9,016,046.00",193,6.00,8.40,2.58,3.60,0.59,238.76,244.86,275.00,223.00
ADBLD83,-,"1,100.00","1,100.00","1,090.00","1,090.00","1,094.45",394.00,"1,081.00","431,213.10",7,9.00,10.00,0.83,0.92,-0.41,"1,014.37",991.27,"1,144.00",941.00
AHL,-,437.00,440.00,427.30,436.00,431.15,"1,362.00",429.20,"587,232.00",35,6.80,12.70,1.58,2.97,1.11,409.01,381.54,504.00,273.10
AHPC,-,162.80,162.80,156.00,157.00,157.60,"49,152.00",159.70,"7,746,254.10",234,-2.70,6.80,-1.69,4.36,-0.38,205.20,210.18,316.00,156.00
AKJCL,-,201.00,205.00,201.00,203.90,203.44,"10,906.00",203.90,"2,218,689.40",78,0.00,4.00,0.00,1.99,0.23,203.02,189.84,250.00,141.30
AKPL,-,165.00,165.00,161.00,162.90,162.83,"37,196.00",163.00,"6,056,647.90",201,-0.10,4.00,-0.06,2.48,0.04,180.19,183.69,384.90,152.40
ALBSL,-,845.00,856.00,822.00,824.10,834.48,"13,844.00",845.00,"11,552,595.80",151,-20.90,34.00,-2.47,4.14,-1.26,689.98,698.06,903.10,543.00
ALICL,-,544.00,544.00,525.00,536.20,533.59,"16,810.00",542.80,"8,969,671.40",155,-6.60,19.00,-1.22,3.62,0.49,617.45,638.65,812.00,517.50
ANLB,-,"2,058.00","2,058.00","1,990.00","2,000.00","2,006.18",342.00,"2,024.00","686,112.00",22,-24.00,68.00,-1.19,3.42,-0.31,"1,860.96","1,926.00","2,651.00",587.20
API,-,162.00,164.70,162.00,163.30,163.34,"45,154.00",162.50,"7,375,645.60",256,0.80,2.70,0.49,1.67,-0.03,180.76,181.10,265.20,154.70
AVYAN,-,823.00,839.90,803.00,834.80,819.26,"32,652.00",824.00,"26,750,335.60",425,10.80,36.90,1.31,4.60,1.86,632.65,642.81,839.90,549.00
BARUN,-,215.30,221.90,211.00,220.00,218.18,"21,353.00",215.30,"4,658,784.40",109,4.70,10.90,2.18,5.17,0.83,240.10,235.40,299.00,191.10
