Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,066.00","1,134.00","1,047.00","1,092.49","1,134.00",-41.51,-0.04,"1,081.99","4,591.00","1,045.42","4,967,419.40",116,47.07,87.00,4.50,8.31,0.96,"1,084.84","1,077.00","1,491.00",965.00
ADBL,-,304.20,320.00,304.10,314.70,315.00,-0.30,0.00,315.35,"258,347.00",304.20,"81,470,959.80","1,058",10.50,15.90,3.45,5.23,-0.21,290.47,311.32,428.40,272.30
ADBLD83,-,"1,115.00","1,128.00","1,115.00","1,126.08","1,128.00",-1.92,0.00,"1,121.80",44.00,"1,136.50","49,359.10",6,-10.42,13.00,-0.92,1.17,0.38,"1,102.69","1,084.88","1,160.00","1,046.00"
AHL,-,640.90,643.00,579.50,639.42,640.00,-0.58,0.00,636.64,"12,505.00",628.37,"7,961,223.40",152,11.05,63.50,1.76,10.96,0.43,718.53,712.10,904.00,518.00
AHPC,-,288.90,291.70,283.00,284.04,285.30,-1.26,0.00,285.13,"195,285.00",287.12,"55,681,959.30",611,-3.08,8.70,-1.07,3.07,-0.38,273.85,272.77,349.00,154.00
AKJCL,-,210.00,211.40,206.40,206.84,206.50,0.34,0.00,207.56,"166,632.00",208.34,"34,585,819.20",505,-1.50,5.00,-0.72,2.42,-0.35,206.77,207.54,274.90,150.90
AKPL,-,259.20,260.50,251.90,254.31,255.00,-0.69,0.00,254.82,"265,586.00",256.71,"67,677,414.10",811,-2.40,8.60,-0.93,3.41,-0.20,244.66,246.40,326.00,163.00
ALBSL,-,830.00,855.00,830.00,850.20,855.00,-4.80,-0.01,846.35,"9,715.00",829.07,"8,222,278.30",140,21.13,25.00,2.55,3.01,0.45,840.46,869.38,"1,177.00",771.00
ALICL,-,500.00,505.90,498.00,499.71,499.80,-0.09,0.00,500.04,"15,764.00",499.64,"7,882,619.40",142,0.07,7.90,0.01,1.59,-0.07,686.67,700.92,831.00,484.80
ANLB,-,"5,591.70","5,695.00","5,479.10","5,676.54","5,695.00",-18.46,0.00,"5,585.93",549.00,"5,705.77","3,066,675.20",39,-29.23,215.90,-0.51,3.94,1.60,"5,289.38","5,198.20","6,735.00","2,550.00"
API,-,297.90,297.90,292.20,293.80,294.00,-0.20,0.00,294.99,"150,016.00",293.87,"44,252,680.30",542,-0.07,5.70,-0.02,1.95,-0.40,286.14,285.54,390.00,170.70
AVYAN,-,"1,010.00","1,040.00","1,010.00","1,035.06","1,032.10",2.96,0.00,"1,030.01","5,475.00","1,024.00","5,639,298.00",89,11.06,30.00,1.08,2.97,0.49,"1,063.28","1,043.01","1,306.80",832.00
BARUN,-,444.00,461.00,440.00,443.50,449.00,-5.50,-0.01,448.22,"350,012.00",452.20,"156,881,914.30","1,162",-8.70,21.00,-1.92,4.77,-1.06,479.11,452.89,589.00,292.00
BBC,-,"5,334.10","5,479.00","5,320.00","5,399.00","5,365.00",34.00,0.01,"5,362.73",857.00,"5,432.63","4,595,859.20",57,-33.63,159.00,-0.62,2.99,0.67,"5,658.21","5,464.85","7,247.00","3,961.00"
BEDC,-,673.10,701.00,673.10,678.10,683.50,-5.40,-0.01,682.64,"15,256.00",686.80,"10,414,284.00",170,-8.70,27.90,-1.27,4.15,-0.67,766.04,697.71,"1,080.00",417.10
BFC,-,501.00,507.00,496.00,498.78,504.00,-5.22,-0.01,499.46,"18,576.00",494.08,"9,277,913.10",176,4.70,11.00,0.95,2.22,-0.14,554.09,601.80,951.60,456.00
BGWT,-,"1,045.00","1,110.00","1,025.00","1,091.90","1,098.90",-7.00,-0.01,"1,079.91","115,863.00","1,025.05","125,121,885.20","1,202",66.85,85.00,6.52,8.29,1.10,"1,019.09","1,003.35","1,241.00",857.60
BHDC,-,491.20,499.90,482.00,484.33,487.00,-2.67,-0.01,489.52,"48,636.00",494.24,"23,808,067.50",327,-9.91,17.90,-2.01,3.71,-1.07,579.29,597.41,829.70,426.00
BHL,-,212.00,213.80,210.10,210.44,210.50,-0.06,0.00,211.09,"150,162.00",211.94,"31,698,217.10",736,-1.50,3.70,-0.71,1.76,-0.31,286.33,323.73,520.00,202.20
BHPL,-,765.00,773.00,755.10,760.41,765.00,-4.59,-0.01,763.69,"3,264.00",759.87,"2,492,691.40",75,0.54,17.90,0.07,2.37,-0.43,976.97,901.97,"1,308.40",635.00
BNHC,-,509.00,512.90,501.00,503.34,501.00,2.34,0.00,507.57,"12,243.00",507.22,"6,214,124.80",112,-3.88,11.90,-0.76,2.38,-0.84,518.88,510.08,727.20,440.00
BNL,-,"16,400.00","16,407.00","16,400.00","16,400.00","16,400.00",0.00,0.00,"16,402.33",30.00,"16,085.40","492,070.00",3,314.60,7.00,1.96,0.04,-0.01,"17,200.75","17,240.86","22,500.00","14,900.00"
BNT,-,"12,629.70","12,629.70","12,506.00","12,587.50","12,600.00",-12.50,0.00,"12,582.68",211.00,"12,400.00","2,654,946.00",20,187.50,123.70,1.51,0.99,0.04,"12,989.89","13,439.05","18,100.00","12,050.00"
BOKD86,-,"1,050.00","1,050.00","1,050.00","1,050.00","1,050.00",0.00,0.00,"1,050.00",25.00,"1,048.60","26,250.00",1,1.40,0.00,0.13,0.00,0.00,"1,038.50","1,018.80","1,095.00",950.00
BPCL,-,817.30,852.00,817.30,847.78,846.30,1.48,0.00,838.57,"390,361.00",833.89,"327,345,081.50","1,305",13.89,34.70,1.67,4.25,1.09,508.50,483.60,895.00,292.60
C30MF,-,9.53,10.14,9.53,10.06,10.06,0.00,0.00,10.03,"26,800.00",9.70,"268,743.00",9,0.36,0.61,3.71,6.40,0.32,9.34,9.45,10.92,8.65
CBBL,-,961.10,990.00,960.60,983.68,983.10,0.58,0.00,980.11,"58,394.00",972.57,"57,232,257.20",431,11.11,29.40,1.14,3.06,0.36,870.69,897.06,"1,155.00",821.50
CFCL,-,542.60,542.70,524.40,525.45,531.80,-6.35,-0.01,532.83,"16,515.00",533.38,"8,799,725.60",110,-7.93,18.30,-1.49,3.49,-1.40,563.66,589.86,820.00,457.70
CGH,-,960.00,970.00,950.00,955.37,956.10,-0.73,0.00,959.40,"51,449.00",956.72,"49,360,035.30",370,-1.35,20.00,-0.14,2.11,-0.42,899.08,909.62,"1,360.00",842.10
CHCL,-,526.00,532.00,520.50,524.22,522.00,2.22,0.00,527.25,"113,946.00",526.85,"60,078,227.80",536,-2.63,11.50,-0.50,2.21,-0.58,511.49,531.56,697.00,441.20
CHDC,-,"2,700.00","2,765.00","2,680.00","2,706.98","2,696.00",10.98,0.00,"2,734.79","72,539.00","2,714.37","198,378,793.20",539,-7.39,85.00,-0.27,3.17,-1.03,"2,349.03","2,123.46","2,829.00","1,091.00"
CHL,-,336.70,336.70,326.00,326.92,326.00,0.92,0.00,330.59,"26,687.00",330.15,"8,822,570.60",174,-3.23,10.70,-0.98,3.28,-1.12,433.16,415.63,599.70,276.00
CIT,-,"1,926.00","1,937.00","1,921.90","1,925.78","1,921.90",3.88,0.00,"1,928.85","9,634.00","1,925.95","18,582,503.50",193,-0.17,15.10,-0.01,0.79,-0.16,"1,953.53","2,026.46","2,700.00","1,869.00"
CITY,-,834.00,844.70,834.00,841.31,840.00,1.31,0.00,838.32,"7,381.00",837.07,"6,187,622.60",106,4.24,10.70,0.51,1.28,0.36,869.84,873.46,"1,168.50",731.10
CKHL,-,631.60,671.80,631.60,651.37,664.70,-13.33,-0.02,658.87,"18,743.00",640.43,"12,349,252.40",223,10.94,40.20,1.71,6.36,-1.15,723.95,711.11,910.00,590.00
CLI,-,472.00,481.40,472.00,477.55,479.00,-1.45,0.00,476.72,"35,658.00",473.26,"16,999,049.20",413,4.29,9.40,0.91,1.99,0.17,566.44,601.07,774.90,448.20
CMF2,-,9.89,10.10,9.72,9.91,10.10,-0.19,-0.02,9.92,"11,390.00",9.70,"112,955.90",7,0.21,0.38,2.16,3.91,-0.07,9.47,9.50,10.68,8.15
CORBL,-,"2,546.20","2,546.20","2,338.30","2,340.40","2,338.30",2.10,0.00,"2,365.14","28,506.00","2,598.09","67,420,538.80",333,-257.69,207.90,-9.92,8.89,-1.06,"2,128.42","1,839.11","2,842.30",574.30
CREST,-,"1,426.80","1,426.80","1,375.00","1,376.89","1,377.00",-0.11,0.00,"1,389.35","22,397.00","1,398.90","31,117,323.40",523,-22.01,51.80,-1.57,3.77,-0.91,0.00,0.00,"2,458.20",302.50
