Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,51.32,"1,235.00","1,235.00","1,190.00","1,192.50","1,196.52","17,703.00","1,216.00","21,181,951.40",229,-23.50,45.00,-1.93,3.78,-0.34,797.50,714.06,"1,295.00",500.10
ADBL,62.67,288.10,291.80,286.00,291.00,288.72,"139,159.00",286.50,"40,177,460.20",491,4.50,5.80,1.57,2.03,0.78,245.31,246.48,292.90,223.00
ADBLD83,47.48,"1,094.00","1,138.00","1,094.00","1,116.00","1,124.75",357.00,"1,115.80","401,535.50",7,0.20,44.00,0.02,4.02,-0.78,"1,030.08","1,006.90","1,144.00",941.00
AHL,63.33,524.00,540.00,524.00,530.00,529.78,"35,295.00",524.00,"18,698,506.40",210,6.00,16.00,1.15,3.05,0.04,456.60,421.55,550.00,273.10
AHPC,65.60,158.30,159.00,156.50,159.00,157.92,"150,827.00",156.00,"23,818,287.10",500,3.00,2.50,1.92,1.60,0.68,183.20,195.39,304.00,149.00
AKJCL,48.97,220.00,222.00,218.00,219.00,219.76,"121,555.00",218.10,"26,712,576.40",558,0.90,4.00,0.41,1.83,-0.35,216.33,199.92,250.00,141.30
AKPL,60.57,166.40,168.00,164.00,168.00,165.92,"154,068.00",164.00,"25,562,384.10",525,4.00,4.00,2.44,2.44,1.24,177.24,177.18,254.00,152.40
ALBSL,66.10,"1,045.00","1,100.00","1,045.00","1,057.00","1,056.66","12,628.00","1,065.00","13,343,556.70",188,-8.00,55.00,-0.75,5.26,0.03,804.68,755.54,"1,120.00",543.00
ALICL,67.06,605.00,616.00,599.00,614.90,608.87,"98,544.00",599.00,"60,000,170.90",513,15.90,17.00,2.65,2.84,0.98,594.79,610.94,785.00,523.00
ANLB,65.87,"2,830.00","2,850.00","2,633.00","2,680.00","2,679.59","3,410.00","2,780.00","9,137,407.40",107,-100.00,217.00,-3.60,8.24,0.02,"2,086.46","1,985.34","2,876.80","1,550.00"
API,67.77,173.00,176.10,173.00,176.10,174.71,"172,243.00",172.30,"30,093,043.70",581,3.80,3.10,2.21,1.79,0.79,180.53,178.37,222.30,154.70
AVYAN,67.18,999.00,"1,026.00",990.00,997.00,"1,001.22","20,105.00","1,010.00","20,129,561.50",258,-13.00,36.00,-1.29,3.64,-0.42,743.90,697.50,"1,031.00",550.00
BARUN,48.24,302.00,305.90,297.00,299.00,300.14,"56,344.00",300.00,"16,910,915.90",234,-1.00,8.90,-0.33,3.00,-0.38,257.29,245.24,329.00,191.10
BBC,47.54,"4,000.00","4,050.00","4,000.00","4,015.00","4,028.03",463.00,"4,000.00","1,864,976.00",14,15.00,50.00,0.38,1.25,-0.32,"3,816.82","3,787.11","4,539.00","3,341.00"
BEDC,58.76,436.00,439.50,429.00,436.00,432.66,"21,751.00",429.00,"9,410,739.90",269,7.00,10.50,1.63,2.45,0.77,374.32,327.92,463.00,170.00
BFC,55.21,516.00,516.00,495.00,508.00,504.18,"50,446.00",507.00,"25,434,110.60",286,1.00,21.00,0.20,4.24,0.75,379.72,355.42,525.00,284.00
BGWT,62.81,957.00,960.00,946.00,953.90,951.44,"31,072.00",940.00,"29,563,116.60",333,13.90,14.00,1.48,1.48,0.26,702.72,0.00,"1,361.70",352.00
BHDC,63.04,586.00,586.00,570.10,582.00,577.00,"11,943.00",575.00,"6,891,154.40",133,7.00,15.90,1.22,2.79,0.86,506.56,459.09,634.20,286.50
BHL,74.18,390.80,421.50,390.80,421.50,416.16,"109,134.00",383.20,"45,417,711.80",795,38.30,30.70,9.99,7.86,1.27,339.00,303.81,421.50,192.70
BHPL,66.49,663.00,675.00,652.00,673.00,664.76,"19,722.00",673.00,"13,110,320.40",186,0.00,23.00,0.00,3.53,1.22,536.60,501.11,767.00,304.10
BNHC,51.65,654.50,668.00,641.50,655.00,656.62,"45,136.00",667.80,"29,637,153.10",272,-12.80,26.50,-1.92,4.13,-0.25,514.72,459.17,742.00,270.10
BNL,60.72,"15,463.10","15,605.00","15,463.10","15,505.00","15,513.96",80.00,"15,760.00","1,241,117.00",7,-255.00,141.90,-1.62,0.92,-0.06,"12,085.33",0.00,"23,765.60","2,266.60"
BNT,53.35,"12,712.00","12,848.00","12,300.00","12,300.00","12,605.14",963.00,"12,710.00","12,138,750.00",66,-410.00,548.00,-3.23,4.46,-2.48,"12,960.17","12,851.93","17,508.00","10,500.00"
BOKD86,53.31,"1,000.00","1,000.00","1,000.00","1,000.00","1,000.00",75.00,982.00,"75,000.00",2,18.00,0.00,1.83,0.00,0.00,892.34,856.66,"1,005.00",772.00
BOKD86KA,56.00,"1,070.20","1,075.00","1,070.20","1,075.00","1,072.60",50.00,"1,069.10","53,630.00",2,5.90,4.80,0.55,0.45,0.22,0.00,0.00,"1,075.00","1,000.00"
BPCL,69.00,296.79,299.90,295.00,298.90,296.92,"23,275.00",296.50,"6,910,704.50",158,2.40,4.90,0.81,1.66,0.66,302.38,302.40,360.00,284.40
