Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,30.39,938.00,938.00,915.00,930.00,930.00,0.00,0.00,918.46,"1,013.00",938.00,"930,402.00",37,-8.00,23.00,-0.85,2.51,1.24,966.80,978.54,"1,240.00",827.90
ADBL,30.43,302.00,305.00,301.00,302.00,302.00,0.00,0.00,302.01,"14,556.00",304.70,"4,396,078.60",159,-2.70,4.00,-0.89,1.33,0.00,308.10,308.84,344.90,281.60
ADBLD83,28.87,"1,079.90","1,079.90","1,079.90","1,079.90","1,079.90",0.00,0.00,"1,079.90",25.00,"1,060.00","26,997.50",1,19.90,0.00,1.88,0.00,0.00,"1,087.25","1,093.66","1,160.00","1,022.00"
AHL,28.00,470.00,470.00,435.00,448.80,448.80,0.00,0.00,439.18,"4,653.00",448.00,"2,043,522.00",61,0.80,35.00,0.18,8.05,2.14,524.00,555.14,700.00,435.00
AHPC,32.60,260.10,264.00,260.00,261.00,261.00,0.00,0.00,260.81,"74,273.00",262.20,"19,370,918.60",276,-1.20,4.00,-0.46,1.54,0.07,280.41,280.98,334.00,250.10
AKJCL,26.91,357.90,363.10,357.00,360.00,360.00,0.00,0.00,359.50,"275,111.00",357.90,"98,901,287.40",633,2.10,6.10,0.59,1.71,0.14,349.18,295.96,461.40,172.90
AKPL,32.76,255.00,255.00,252.10,252.50,252.50,0.00,0.00,253.13,"71,324.00",254.10,"18,054,174.80",213,-1.60,2.90,-0.63,1.15,-0.25,269.07,261.53,317.00,227.50
ALBSL,33.02,"1,040.00","1,150.00","1,040.00","1,075.00","1,075.00",0.00,0.00,"1,065.80","4,809.00","1,063.00","5,125,432.50",109,12.00,110.00,1.13,10.58,0.86,"1,144.14","1,110.09","1,334.00",801.10
ALICL,30.70,430.00,436.90,430.00,434.80,434.80,0.00,0.00,435.17,"18,840.00",436.90,"8,198,638.50",135,-2.10,6.90,-0.48,1.60,-0.09,461.92,464.08,550.00,430.00
ANLB,32.72,"5,714.00","5,882.00","5,711.60","5,882.00","5,882.00",0.00,0.00,"5,761.16",372.00,"5,884.90","2,143,150.60",26,-2.90,170.40,-0.05,2.98,2.05,"6,166.76","6,178.81","6,989.00","5,220.00"
APHL,22.80,812.30,855.00,788.00,849.90,849.90,0.00,0.00,836.02,"27,374.00",855.00,"22,885,217.40","1,437",-5.10,67.00,-0.60,8.50,1.63,0.00,0.00,"1,053.40",299.70
API,33.03,333.00,334.80,329.90,331.70,331.70,0.00,0.00,330.82,"190,230.00",332.50,"62,932,069.00",522,-0.80,4.90,-0.24,1.49,0.27,328.05,313.30,370.00,258.80
AVYAN,29.87,"1,043.00","1,045.00","1,032.20","1,044.70","1,044.70",0.00,0.00,"1,040.13",706.00,"1,043.00","734,330.00",34,1.70,12.80,0.16,1.24,0.44,"1,060.72","1,035.90","1,366.00",906.00
BANDIPUR,21.65,710.60,750.90,710.60,722.00,722.00,0.00,0.00,732.51,"19,129.00",748.00,"14,012,122.30",442,-26.00,40.30,-3.48,5.67,-1.46,885.78,0.00,"1,233.00",285.00
BARUN,27.97,319.50,320.00,314.00,314.00,314.00,0.00,0.00,316.17,"20,598.00",319.00,"6,512,462.90",128,-5.00,6.00,-1.57,1.91,-0.69,348.52,341.85,473.00,292.10
BBC,30.06,"4,141.00","4,261.00","4,141.00","4,162.00","4,162.00",0.00,0.00,"4,191.81",193.00,"4,246.90","809,019.00",19,-84.90,120.00,-2.00,2.90,-0.72,"4,760.12","4,813.99","6,120.00","4,100.00"
BEDC,29.60,314.90,339.80,314.90,325.00,325.00,0.00,0.00,328.65,"41,942.00",331.40,"13,784,301.30",194,-6.40,24.90,-1.93,7.91,-1.12,456.01,501.71,872.00,314.90
BFC,24.33,504.50,509.50,486.20,492.10,492.10,0.00,0.00,496.35,"26,201.00",500.00,"13,004,815.90",175,-7.90,23.30,-1.58,4.79,-0.86,476.82,473.09,579.90,411.50
BGWT,25.78,604.00,617.90,585.00,587.10,587.10,0.00,0.00,587.95,"1,429.00",604.00,"840,178.70",38,-16.90,32.90,-2.80,5.62,-0.14,725.90,751.55,"1,110.00",563.00
BHCL,35.22,545.00,550.00,529.00,536.00,536.00,0.00,0.00,534.98,"21,900.00",545.00,"11,716,034.10",304,-9.00,21.00,-1.65,3.97,0.19,562.70,529.23,699.00,292.10
BHDC,30.72,439.00,439.00,433.10,433.30,433.30,0.00,0.00,435.10,"10,529.00",440.00,"4,581,143.20",65,-6.70,5.90,-1.52,1.36,-0.41,472.97,490.01,706.00,422.00
BHL,30.60,209.90,209.90,205.10,206.20,206.20,0.00,0.00,206.32,"74,056.00",207.50,"15,279,457.70",362,-1.30,4.80,-0.63,2.34,-0.06,212.91,202.55,264.40,164.00
BHPL,28.13,503.00,503.00,490.00,490.00,490.00,0.00,0.00,493.15,"9,049.00",505.00,"4,462,554.70",92,-15.00,13.00,-2.97,2.65,-0.64,548.47,588.70,916.90,490.00
BJHL,30.59,777.10,824.00,777.10,790.20,790.20,0.00,0.00,794.43,"5,826.00",818.00,"4,628,354.60",146,-27.80,46.90,-3.40,6.04,-0.54,0.00,0.00,"1,305.00",270.10
BNHC,27.12,306.10,314.00,306.10,312.00,312.00,0.00,0.00,311.41,"2,983.00",313.00,"928,940.40",33,-1.00,7.90,-0.32,2.58,0.19,384.00,405.10,613.80,306.10
BNL,21.26,"14,301.80","14,301.80","14,301.80","14,301.80","14,301.80",0.00,0.00,"14,301.80",10.00,"14,744.00","143,018.00",1,-442.20,0.00,-3.00,0.00,0.00,"15,684.76","16,166.97","18,399.90","13,968.10"
BOKD86,21.82,"1,080.00","1,085.00","1,080.00","1,085.00","1,085.00",0.00,0.00,"1,084.17",60.00,"1,105.00","65,050.00",3,-20.00,5.00,-1.81,0.46,0.08,"1,074.94","1,061.84","1,139.30","1,025.10"
BPCL,28.25,649.00,649.00,636.00,636.00,636.00,0.00,0.00,637.58,"16,893.00",642.00,"10,770,597.70",115,-6.00,13.00,-0.93,2.04,-0.25,712.94,719.42,"1,065.00",617.50
BUNGAL,25.28,705.00,705.00,625.70,639.00,639.00,0.00,0.00,658.78,"45,755.00",671.50,"30,142,504.20",327,-32.50,79.30,-4.84,12.67,-3.10,660.92,0.00,895.00,302.40
C30MF,17.21,9.94,9.96,9.94,9.96,9.96,0.00,0.00,9.95,400.00,9.94,"3,980.00",3,0.02,0.02,0.20,0.20,0.10,9.89,9.67,10.71,8.70
CBBL,34.41,910.00,911.00,905.00,906.50,906.50,0.00,0.00,907.15,"20,142.00",910.60,"18,271,835.90",200,-4.10,6.00,-0.45,0.66,-0.07,929.12,954.54,"1,144.80",882.00
CBLD88,30.05,"1,200.00","1,200.00","1,200.00","1,200.00","1,200.00",0.00,0.00,"1,200.00",25.00,"1,215.00","30,000.00",1,-15.00,0.00,-1.23,0.00,0.00,"1,210.07","1,188.43","1,325.00","1,108.00"
CCBD88,43.00,"1,265.00","1,271.00","1,265.00","1,271.00","1,271.00",0.00,0.00,"1,269.59",245.00,"1,235.00","311,050.00",4,36.00,6.00,2.91,0.47,0.11,"1,209.18","1,188.60","1,297.40","1,126.00"
CFCL,24.82,607.50,618.50,590.00,592.00,592.00,0.00,0.00,601.87,"73,934.00",616.70,"44,498,713.50",262,-24.70,28.50,-4.01,4.83,-1.67,542.19,522.86,695.00,445.10
CGH,30.60,765.00,770.00,761.00,764.00,764.00,0.00,0.00,766.02,"7,118.00",768.00,"5,452,529.90",53,-4.00,9.00,-0.52,1.18,-0.26,831.09,851.00,"1,150.00",748.00
CHCL,20.80,477.00,477.00,472.00,472.50,472.50,0.00,0.00,474.11,"11,763.00",476.00,"5,576,900.80",129,-3.50,5.00,-0.74,1.06,-0.34,483.68,486.51,584.00,450.30
CHDC,33.49,"2,164.90","2,164.90","2,100.10","2,115.00","2,115.00",0.00,0.00,"2,110.69","22,019.00","2,127.00","46,475,271.20",155,-12.00,64.80,-0.56,3.09,0.20,"2,353.80","2,338.67","2,997.90","1,990.00"
CHL,29.57,260.90,263.50,258.00,261.90,261.90,0.00,0.00,259.29,"10,171.00",260.90,"2,637,198.00",62,1.00,5.50,0.38,2.13,1.00,286.70,275.83,359.50,223.40
CIT,33.71,"1,700.00","1,791.00","1,680.00","1,685.90","1,685.90",0.00,0.00,"1,699.43","9,520.00","1,690.50","16,178,543.00",217,-4.60,111.00,-0.27,6.61,-0.80,"1,778.95","1,805.51","2,168.00","1,630.30"
