Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,958.00,"1,015.00",958.00,977.00,977.00,0.00,0.00,966.67,"1,545.00",977.00,"1,493,506.20",43,0.00,57.00,0.00,5.95,1.06,983.19,"1,017.04","1,240.00",900.00
ADBL,-,322.00,322.00,313.10,318.00,318.00,0.00,0.00,315.45,"29,709.00",318.40,"9,371,588.40",172,-0.40,8.90,-0.13,2.84,0.80,306.98,311.17,344.90,272.30
AHL,-,569.80,569.80,523.30,555.00,555.00,0.00,0.00,535.09,"40,343.00",581.40,"21,587,330.90",379,-26.40,46.50,-4.54,8.89,3.59,570.00,591.63,750.00,461.10
AHPC,-,298.80,298.80,288.30,291.90,291.90,0.00,0.00,291.35,"144,389.00",293.00,"42,067,984.00",558,-1.10,10.50,-0.38,3.64,0.19,282.04,285.80,334.00,250.10
AKJCL,-,390.00,397.50,383.10,392.00,392.00,0.00,0.00,388.95,"359,221.00",386.00,"139,717,731.40",664,6.00,14.40,1.55,3.76,0.78,269.22,248.75,431.80,172.90
AKPL,-,280.90,283.00,275.00,282.00,282.00,0.00,0.00,278.84,"214,197.00",276.90,"59,726,540.00",579,5.10,8.00,1.84,2.91,1.12,259.58,260.99,317.00,224.70
ALBSL,-,"1,134.60","1,179.00","1,134.00","1,156.00","1,156.00",0.00,0.00,"1,138.51","9,180.00","1,157.70","10,451,502.70",153,-1.70,45.00,-0.15,3.97,1.51,"1,116.58","1,058.22","1,334.00",771.00
ALICL,-,462.00,465.00,458.00,465.00,465.00,0.00,0.00,460.77,"20,180.00",462.00,"9,298,356.60",105,3.00,7.00,0.65,1.53,0.91,467.82,478.02,760.00,430.00
ANLB,-,"6,329.70","6,987.00","6,203.20","6,404.90","6,404.90",0.00,0.00,"6,343.12",459.00,"6,458.80","2,911,490.20",39,-53.90,783.80,-0.83,12.64,0.96,"6,254.23","6,084.61","6,989.00","5,055.20"
API,-,349.80,352.00,345.10,349.00,349.00,0.00,0.00,348.44,"303,048.00",349.50,"105,594,385.90",757,-0.50,6.90,-0.14,2.00,0.16,302.90,300.83,368.90,258.80
AVYAN,-,"1,111.40","1,201.50","1,111.40","1,135.00","1,135.00",0.00,0.00,"1,136.45","5,255.00","1,134.00","5,972,035.50",94,1.00,90.10,0.09,8.11,-0.13,"1,013.46","1,028.04","1,366.00",906.00
BANDIPUR,-,880.00,896.00,872.00,883.00,883.00,0.00,0.00,878.57,"40,034.00",887.90,"35,172,487.00",699,-4.90,24.00,-0.55,2.75,0.50,0.00,0.00,"1,233.00",285.00
