Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,47.74,"1,370.10","1,375.00","1,350.00","1,367.10","1,368.48","1,791.00","1,365.00","2,450,946.60",78,2.10,25.00,0.15,1.85,-0.10,"1,395.09","1,463.82","1,870.00","1,077.00"
ADBL,35.44,402.00,402.00,391.00,395.60,394.13,"18,867.00",396.60,"7,436,115.80",274,-1.00,11.00,-0.25,2.81,0.37,460.03,485.04,620.00,378.00
ADBLD83,41.60,965.00,965.00,965.00,965.00,965.00,52.00,955.50,"50,180.00",2,9.50,0.00,0.99,0.00,0.00,"1,041.96",-,"1,150.00",955.50
AHPC,36.10,500.00,523.00,491.00,520.00,508.97,"181,425.00",496.00,"92,339,119.00",789,24.00,32.00,4.84,6.52,2.12,492.28,515.92,785.00,237.00
AIL,51.06,672.00,698.90,672.00,698.90,690.68,"10,517.00",680.00,"7,263,844.70",160,18.90,26.90,2.78,4.00,1.18,709.84,749.51,"1,125.00",588.80
AKJCL,32.85,294.00,306.00,292.00,300.00,299.29,"55,854.00",294.00,"16,716,510.40",353,6.00,14.00,2.04,4.79,0.24,315.23,325.36,502.00,143.00
AKPL,36.41,505.00,529.00,500.00,524.90,516.26,"78,753.00",505.00,"40,657,314.00",487,19.90,29.00,3.94,5.80,1.65,544.93,551.29,882.40,305.00
ALBSL,41.30,"1,417.00","1,435.00","1,395.00","1,435.00","1,410.41","1,354.00","1,417.00","1,909,699.70",37,18.00,40.00,1.27,2.87,1.71,"1,525.06","1,634.80","2,101.20","1,176.00"
ALICL,52.62,900.00,904.00,885.00,904.00,897.39,"10,195.00",892.00,"9,148,878.70",119,12.00,19.00,1.35,2.15,0.73,"1,121.11","1,208.33","1,565.00",775.00
API,35.70,497.00,506.50,488.00,500.00,496.64,"181,741.00",491.00,"90,259,092.00","1,100",9.00,18.50,1.83,3.79,0.67,483.79,482.27,670.00,295.00
BARUN,31.80,490.00,517.00,489.00,517.00,507.36,"23,144.00",498.00,"11,742,386.50",113,19.00,28.00,3.82,5.73,1.86,491.32,524.18,763.40,224.00
BBC,42.77,"4,330.00","4,431.00","4,300.00","4,331.00","4,368.16",212.00,"4,345.00","926,050.00",15,-14.00,131.00,-0.32,3.05,-0.86,"5,053.19","5,441.50","8,208.00","3,024.00"
BFC,33.73,454.00,470.00,451.00,468.00,459.79,"8,977.00",454.00,"4,127,493.00",89,14.00,19.00,3.08,4.21,1.76,483.41,478.94,630.00,156.00
BNHC,35.77,676.30,702.70,653.00,671.90,666.78,"15,617.00",676.30,"10,413,140.40",174,-4.40,49.70,-0.65,7.61,0.76,-,-,744.00,246.70
BNT,36.53,"13,111.20","13,999.00","13,111.20","13,999.00","13,570.82",130.00,"13,320.00","1,764,207.00",8,679.00,887.80,5.10,6.77,3.06,"12,744.02","12,006.69","17,670.00","8,710.00"
BOKL,46.68,264.00,275.00,264.00,274.70,268.50,"29,092.00",265.60,"7,811,182.90",195,9.10,11.00,3.43,4.17,2.26,302.32,330.65,433.20,240.20
BPCL,35.28,409.00,419.00,408.30,417.00,414.14,"11,603.00",410.00,"4,805,318.50",154,7.00,10.70,1.71,2.62,0.68,466.31,496.82,703.00,385.00
CBBL,44.16,"1,265.00","1,265.00","1,235.50","1,255.00","1,252.21","4,772.00","1,253.00","5,975,557.20",134,2.00,29.50,0.16,2.39,0.22,"1,490.66","1,596.84","2,065.20","1,190.00"
CBL,41.55,232.00,234.00,231.00,234.00,232.64,"21,170.00",232.00,"4,924,934.50",174,2.00,3.00,0.86,1.30,0.58,248.45,261.03,316.00,218.00
CCBL,40.44,228.00,232.00,228.00,231.40,229.70,"27,319.00",227.50,"6,275,172.10",222,3.90,4.00,1.71,1.75,0.73,239.77,254.62,324.00,212.00
CFCL,37.72,452.80,458.00,437.20,455.00,445.61,"16,261.00",444.00,"7,246,075.40",114,11.00,20.80,2.48,4.76,2.06,497.91,512.59,814.90,196.00
CGH,40.14,"1,369.00","1,397.40","1,369.00","1,390.00","1,382.24","2,620.00","1,390.00","3,621,476.00",76,0.00,28.40,0.00,2.07,0.56,"1,412.21","1,458.15","2,800.00","1,237.00"
CHCL,33.25,492.00,498.00,486.10,497.90,491.27,"21,754.00",492.00,"10,687,186.60",201,5.90,11.90,1.20,2.45,1.33,541.99,587.97,785.00,462.00
CHDC,36.21,889.00,913.00,881.10,900.00,893.51,"14,021.00",889.00,"12,527,938.50",226,11.00,31.90,1.24,3.62,0.72,895.18,887.75,"1,415.00",416.00
CHL,35.01,460.00,472.50,456.00,466.00,463.30,"5,506.00",459.00,"2,550,940.00",61,7.00,16.50,1.53,3.62,0.58,485.18,502.07,715.00,195.00
CIT,53.83,"3,195.00","3,240.00","3,180.00","3,220.00","3,219.67","8,568.00","3,190.00","27,586,099.20",212,30.00,60.00,0.94,1.89,0.01,"3,259.68","3,444.25","4,560.00","2,625.00"
