Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,34.30,927.90,943.00,906.30,943.00,943.00,0.00,0.00,920.68,628.00,927.90,"578,185.90",28,15.10,36.70,1.63,4.05,2.37,963.00,964.20,"1,157.00",827.90
ADBL,22.42,301.00,304.80,301.00,304.00,304.00,0.00,0.00,303.35,"34,081.00",302.50,"10,338,632.10",155,1.50,3.80,0.50,1.26,0.21,311.47,308.23,340.00,285.20
ADBLD83,35.25,"1,025.00","1,025.00","1,025.00","1,025.00","1,025.00",0.00,0.00,"1,025.00",100.00,"1,023.60","102,500.00",3,1.40,0.00,0.14,0.00,0.00,"1,078.61","1,086.40","1,132.90","1,015.00"
AHL,38.16,410.00,419.50,408.00,416.50,416.50,0.00,0.00,412.32,"1,032.00",417.00,"425,519.00",29,-0.50,11.50,-0.12,2.82,1.00,488.85,519.43,699.00,405.00
AHPC,26.19,267.00,267.00,263.20,264.00,264.00,0.00,0.00,264.07,"62,813.00",264.20,"16,587,133.90",177,-0.20,3.80,-0.08,1.44,-0.03,280.25,278.18,323.30,250.10
AKJCL,27.82,350.00,368.80,350.00,363.80,363.80,0.00,0.00,362.12,"259,591.00",365.00,"94,002,269.50",463,-1.20,18.80,-0.33,5.37,0.46,378.75,325.23,461.40,172.90
AKPL,25.67,255.00,255.90,251.00,252.00,252.00,0.00,0.00,252.62,"57,770.00",254.30,"14,593,763.80",196,-2.30,4.90,-0.90,1.95,-0.25,269.60,262.93,317.00,227.50
ALBSL,32.91,"1,070.00","1,141.00","1,070.00","1,114.00","1,114.00",0.00,0.00,"1,103.73","4,715.00","1,113.90","5,204,107.40",85,0.10,71.00,0.01,6.64,0.92,"1,120.40","1,123.09","1,334.00",930.00
ALICL,23.92,428.70,428.70,416.10,418.00,418.00,0.00,0.00,418.25,"9,785.00",420.00,"4,092,606.90",78,-2.00,12.60,-0.48,3.03,-0.06,450.60,457.20,507.00,413.40
ANLB,32.86,"5,200.00","5,755.90","5,200.00","5,305.00","5,305.00",0.00,0.00,"5,409.01","2,070.00","5,438.00","11,196,641.40",55,-133.00,555.90,-2.45,10.69,-1.96,"6,158.94","6,152.87","7,560.00","5,200.00"
APHL,31.69,830.00,830.00,813.10,815.00,815.00,0.00,0.00,818.71,"11,981.00",830.00,"9,808,954.70",244,-15.00,16.90,-1.81,2.08,-0.46,0.00,0.00,"1,053.40",299.70
API,24.54,339.80,339.80,328.30,331.00,331.00,0.00,0.00,330.25,"116,519.00",332.00,"38,480,846.70",315,-1.00,11.50,-0.30,3.50,0.23,338.19,321.96,370.00,258.80
AVYAN,40.75,"1,043.00","1,060.00","1,043.00","1,060.00","1,060.00",0.00,0.00,"1,057.22","2,924.00","1,043.00","3,091,325.20",48,17.00,17.00,1.63,1.63,0.26,"1,086.04","1,045.40","1,366.00",906.00
BANDIPUR,16.88,700.00,700.00,680.00,685.00,685.00,0.00,0.00,687.89,"7,274.00",686.10,"5,003,712.40",225,-1.10,20.00,-0.16,2.94,-0.42,830.01,0.00,"1,233.00",285.00
BARUN,23.49,319.10,323.90,317.10,317.50,317.50,0.00,0.00,318.08,"16,723.00",319.10,"5,319,246.60",120,-1.60,6.80,-0.50,2.14,-0.18,344.05,341.68,401.50,292.10
BBC,24.27,"4,181.00","4,250.00","4,122.00","4,200.00","4,200.00",0.00,0.00,"4,195.71",271.00,"4,209.90","1,137,038.10",22,-9.90,128.00,-0.24,3.11,0.10,"4,599.28","4,692.49","5,600.00","3,825.00"
BEDC,22.48,323.00,325.00,315.20,316.00,316.00,0.00,0.00,316.43,"10,321.00",318.00,"3,265,859.90",81,-2.00,9.80,-0.63,3.11,-0.14,401.44,452.56,774.90,303.10
BFC,23.81,499.00,501.00,493.30,493.90,493.90,0.00,0.00,494.62,"28,745.00",492.00,"14,217,792.90",93,1.90,7.70,0.39,1.56,-0.15,487.34,482.97,562.00,411.50
BGWT,19.76,545.00,545.00,535.00,537.60,537.60,0.00,0.00,537.17,567.00,545.00,"304,575.60",20,-7.40,10.00,-1.36,1.87,0.08,672.95,706.07,944.00,516.10
BHCL,30.86,466.00,498.00,466.00,493.00,493.00,0.00,0.00,490.15,"12,040.00",490.00,"5,901,408.50",170,3.00,32.00,0.61,6.87,0.58,545.89,538.80,699.00,292.10
BHDC,33.33,433.00,433.00,425.40,428.50,428.50,0.00,0.00,426.65,"2,217.00",428.10,"945,881.30",34,0.40,7.60,0.09,1.79,0.43,461.38,468.86,616.00,412.00
BHL,20.65,208.00,210.00,207.00,207.70,207.70,0.00,0.00,208.21,"23,636.00",208.00,"4,921,248.30",154,-0.30,3.00,-0.14,1.45,-0.25,218.52,206.98,264.40,164.00
BHPL,20.34,499.00,499.00,483.00,485.00,485.00,0.00,0.00,487.13,"1,640.00",499.00,"798,885.00",20,-14.00,16.00,-2.81,3.31,-0.44,531.08,552.73,820.00,449.00
BJHL,19.01,681.00,692.00,677.10,684.00,684.00,0.00,0.00,680.47,"7,016.00",681.00,"4,774,199.90",107,3.00,14.90,0.44,2.20,0.52,0.00,0.00,"1,305.00",270.10
BNHC,24.55,290.00,290.00,280.10,281.60,281.60,0.00,0.00,281.55,"12,650.00",284.50,"3,561,571.90",69,-2.90,9.90,-1.02,3.53,0.02,332.28,376.73,613.80,261.30
BNT,27.08,"11,550.00","11,600.00","11,550.00","11,600.00","11,600.00",0.00,0.00,"11,595.45",110.00,"11,550.00","1,275,500.00",4,50.00,50.00,0.43,0.43,0.04,"11,711.19","11,705.18","12,760.00","10,660.00"
BPCL,33.10,653.00,706.40,643.00,655.00,655.00,0.00,0.00,652.28,"22,253.00",647.00,"14,515,230.20",131,8.00,63.40,1.24,9.86,0.41,687.09,704.23,879.00,612.00
