Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,33.34,949.80,950.00,940.00,950.00,950.00,0.00,0.00,942.44,92.00,949.80,"86,704.30",8,0.20,10.00,0.02,1.06,0.80,979.15,"1,011.62","1,240.00",827.90
ADBL,28.58,305.00,308.00,305.00,308.00,308.00,0.00,0.00,306.37,"14,376.00",305.00,"4,404,348.80",132,3.00,3.00,0.98,0.98,0.53,306.88,312.56,344.90,272.30
AHL,22.30,505.00,515.00,495.00,510.00,510.00,0.00,0.00,506.82,"11,662.00",510.00,"5,910,499.90",74,0.00,20.00,0.00,4.04,0.62,557.71,585.23,721.00,461.10
AHPC,31.21,260.40,278.10,260.40,274.90,274.90,0.00,0.00,271.80,"94,515.00",274.10,"25,689,011.50",302,0.80,17.70,0.29,6.80,1.13,281.96,285.35,334.00,250.10
AKJCL,22.01,332.70,352.60,332.70,346.90,346.90,0.00,0.00,344.83,"235,332.00",349.90,"81,149,934.70",420,-3.00,19.90,-0.86,5.98,0.60,289.22,260.58,431.80,172.90
AKPL,21.87,264.00,264.00,260.00,263.10,263.10,0.00,0.00,261.73,"68,258.00",262.00,"17,865,216.30",258,1.10,4.00,0.42,1.54,0.52,262.30,261.69,317.00,227.50
ALBSL,30.96,"1,088.00","1,119.00","1,088.00","1,106.00","1,106.00",0.00,0.00,"1,093.66","4,143.00","1,105.00","4,531,037.20",104,1.00,31.00,0.09,2.85,1.12,"1,130.97","1,080.68","1,334.00",775.10
ALICL,32.20,446.20,454.00,445.60,450.80,450.80,0.00,0.00,448.30,"4,054.00",449.50,"1,817,409.60",45,1.30,8.40,0.29,1.89,0.55,467.63,474.55,759.00,430.00
ANLB,26.69,"5,772.00","5,919.90","5,607.20","5,919.90","5,919.90",0.00,0.00,"5,681.47",687.00,"5,950.00","3,903,167.00",27,-30.10,312.70,-0.51,5.58,4.03,"6,242.06","6,132.93","6,989.00","5,055.20"
API,31.22,333.80,335.00,329.70,332.30,332.30,0.00,0.00,332.40,"210,088.00",331.00,"69,834,265.20",415,1.30,5.30,0.39,1.61,-0.03,309.24,304.07,368.90,258.80
AVYAN,35.85,"1,120.00","1,120.00","1,100.40","1,117.90","1,117.90",0.00,0.00,"1,115.95","1,461.00","1,118.00","1,630,401.00",36,-0.10,19.60,-0.01,1.78,0.17,"1,028.11","1,035.24","1,366.00",906.00
BANDIPUR,19.94,803.00,805.00,790.00,803.00,803.00,0.00,0.00,798.59,"25,441.00",803.00,"20,316,823.50",478,0.00,15.00,0.00,1.90,0.55,0.00,0.00,"1,233.00",285.00
BARUN,27.55,340.00,340.00,335.60,336.00,336.00,0.00,0.00,337.29,"18,731.00",338.00,"6,317,726.30",113,-2.00,4.40,-0.59,1.31,-0.38,346.37,351.27,570.00,292.10
BBC,30.61,"4,814.00","4,814.00","4,722.10","4,799.00","4,799.00",0.00,0.00,"4,750.48",301.00,"4,715.10","1,429,893.00",20,83.90,91.90,1.78,1.95,1.01,"4,876.71","5,005.52","6,448.00","4,480.00"
BEDC,28.75,359.60,359.60,350.00,354.70,354.70,0.00,0.00,352.05,"23,449.00",353.00,"8,255,312.70",183,1.70,9.60,0.48,2.74,0.75,519.74,577.40,872.00,345.00
BFC,35.81,456.00,457.00,447.00,450.00,450.00,0.00,0.00,449.32,"5,603.00",452.00,"2,517,542.50",39,-2.00,10.00,-0.44,2.24,0.15,473.46,479.72,579.90,411.50
BGWT,30.13,647.40,650.00,592.00,638.00,638.00,0.00,0.00,623.46,"7,379.00",628.60,"4,600,488.50",102,9.40,58.00,1.50,9.80,2.28,761.63,809.35,"1,110.00",586.50
BHCL,16.39,500.00,505.00,496.00,497.60,497.60,0.00,0.00,498.80,"9,253.00",498.80,"4,615,415.70",217,-1.20,9.00,-0.24,1.81,-0.24,538.50,0.00,699.00,292.10
BHDC,37.73,466.70,480.00,448.00,459.90,459.90,0.00,0.00,455.81,"9,052.00",453.20,"4,125,988.30",70,6.70,32.00,1.48,7.14,0.89,484.81,513.35,706.00,426.00
BHL,29.44,214.00,218.00,214.00,216.50,216.50,0.00,0.00,216.15,"86,014.00",215.80,"18,592,169.60",383,0.70,4.00,0.32,1.87,0.16,201.27,200.87,264.40,164.00
BHPL,32.17,520.00,520.00,511.00,517.00,517.00,0.00,0.00,514.76,"5,397.00",514.10,"2,778,182.30",55,2.90,9.00,0.56,1.76,0.43,584.96,643.43,"1,308.40",501.00
BJHL,24.57,975.00,990.00,955.00,978.00,978.00,0.00,0.00,973.60,"10,486.00",962.10,"10,209,205.90",325,15.90,35.00,1.65,3.66,0.45,0.00,0.00,"1,305.00",270.10
