Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,030.10","1,062.90","1,030.10","1,057.85","1,058.90",-1.05,0.00,"1,056.44","2,431.00","1,040.54","2,568,207.80",48,17.31,32.80,1.66,3.18,0.13,"1,082.33","1,079.18","1,491.00",951.00
ADBL,-,286.20,287.00,283.10,284.77,285.00,-0.23,0.00,284.23,"19,099.00",286.05,"5,428,592.10",128,-1.28,3.90,-0.45,1.38,0.19,294.70,318.08,428.40,256.00
ADBLD83,-,"1,090.00","1,090.00","1,077.00","1,077.00","1,077.00",0.00,0.00,"1,084.27",110.00,"1,090.10","119,270.00",3,-13.10,13.00,-1.20,1.21,-0.68,"1,099.47","1,077.97","1,160.00","1,046.00"
AHL,-,615.20,620.00,606.00,607.79,606.00,1.79,0.00,610.09,"5,616.00",620.68,"3,426,291.00",78,-12.89,14.00,-2.08,2.31,-0.38,733.73,718.22,904.00,482.60
AHPC,-,300.00,304.00,294.00,298.66,298.60,0.06,0.00,298.37,"400,766.00",303.22,"119,577,090.30","1,106",-4.56,10.00,-1.50,3.40,0.10,269.02,272.31,349.00,149.00
AKJCL,-,213.00,214.00,208.70,209.72,209.20,0.52,0.00,210.18,"93,693.00",211.96,"19,692,333.00",362,-2.24,5.30,-1.06,2.54,-0.22,205.57,207.90,274.90,150.90
AKPL,-,281.00,283.00,274.00,278.24,275.20,3.04,0.01,277.36,"538,421.00",280.31,"149,339,128.20","1,514",-2.07,9.00,-0.74,3.28,0.31,241.33,245.22,326.00,157.20
ALBSL,-,792.00,825.00,792.00,807.58,806.20,1.38,0.00,812.77,"4,650.00",796.00,"3,779,379.00",86,11.58,33.00,1.45,4.17,-0.64,840.25,891.20,"1,177.00",771.00
ALICL,-,506.00,506.90,497.00,498.13,498.00,0.13,0.00,499.45,"11,470.00",499.94,"5,728,671.70",101,-1.81,9.90,-0.36,1.99,-0.26,716.89,720.65,831.00,493.00
ANLB,-,"5,391.10","5,599.00","5,391.10","5,555.50","5,555.50",0.00,0.00,"5,532.83",271.00,"5,500.45","1,499,396.20",17,55.05,207.90,1.00,3.86,0.41,"5,284.07","5,155.01","6,735.00","2,290.10"
API,-,306.00,306.00,295.00,299.55,298.50,1.05,0.00,298.69,"199,436.00",300.62,"59,570,167.80",793,-1.07,11.00,-0.36,3.73,0.29,281.87,288.23,390.00,164.00
AVYAN,-,995.00,"1,035.00",995.00,"1,022.88","1,018.50",4.38,0.00,"1,022.84","3,708.00","1,013.92","3,792,684.40",83,8.96,40.00,0.88,4.02,0.00,"1,068.61","1,036.54","1,306.80",832.00
BARUN,-,374.00,381.00,361.00,366.70,367.90,-1.20,0.00,366.11,"150,066.00",374.79,"54,940,973.20",773,-8.09,20.00,-2.16,5.54,0.16,478.77,446.39,589.00,290.00
BBC,-,"5,613.00","5,613.00","5,506.00","5,535.70","5,560.00",-24.30,0.00,"5,539.45",129.00,"5,528.40","714,589.00",12,7.30,107.00,0.13,1.94,-0.07,"5,754.92","5,367.06","7,247.00","3,851.00"
BEDC,-,690.00,736.00,683.20,729.46,704.90,24.56,0.03,719.67,"34,277.00",697.38,"24,668,118.10",120,32.08,52.80,4.60,7.73,1.34,768.94,678.16,"1,080.00",395.00
BFC,-,494.00,494.80,477.60,479.60,480.00,-0.40,0.00,480.07,"13,366.00",485.36,"6,416,563.40",116,-5.76,17.20,-1.19,3.60,-0.10,585.17,611.87,951.60,440.00
BGWT,-,914.00,930.00,902.10,917.58,926.20,-8.62,-0.01,916.82,"4,458.00",915.31,"4,087,196.90",64,2.27,27.90,0.25,3.09,0.08,"1,024.40","1,004.47","1,241.00",857.60
BHDC,-,463.80,520.00,437.00,497.70,497.00,0.70,0.00,466.91,"308,112.00",473.26,"143,861,357.20","1,448",24.44,83.00,5.16,18.99,6.19,603.08,609.77,829.70,426.00
BHL,-,215.00,215.00,211.10,211.66,211.60,0.06,0.00,212.35,"133,195.00",212.00,"28,284,269.70",585,-0.34,3.90,-0.16,1.85,-0.33,307.05,346.33,520.00,209.00
BHPL,-,772.00,787.00,765.00,769.30,770.00,-0.70,0.00,770.75,"6,648.00",778.12,"5,123,965.70",108,-8.82,22.00,-1.13,2.88,-0.19,988.24,896.62,"1,308.40",615.00
BNHC,-,500.30,519.90,500.20,515.67,519.90,-4.23,-0.01,511.10,"9,609.00",509.27,"4,911,196.00",115,6.40,19.70,1.26,3.94,0.89,516.25,512.46,742.00,440.00
BNT,-,"12,518.00","12,699.00","12,518.00","12,696.84","12,699.00",-2.16,0.00,"12,638.66",194.00,"12,517.10","2,451,901.00",14,179.74,181.00,1.44,1.45,0.46,"13,213.40","13,643.12","18,100.00","12,300.00"
BPCL,-,778.00,835.00,772.00,828.98,833.00,-4.02,0.00,799.12,"755,603.00",769.48,"603,817,434.20","3,016",59.50,63.00,7.73,8.16,3.60,447.46,447.28,835.00,286.00
C30MF,-,9.18,9.38,9.18,9.27,9.27,0.00,0.00,9.27,"15,770.00",9.35,"146,241.80",9,-0.08,0.20,-0.86,2.18,-0.04,9.30,9.47,10.92,8.45
CBBL,-,901.00,908.00,895.00,904.84,905.00,-0.16,0.00,903.64,"37,563.00",890.26,"33,943,515.30",348,14.58,13.00,1.64,1.45,0.13,868.14,902.28,"1,155.00",815.00
CBLD88,-,"1,130.00","1,130.00","1,130.00","1,130.00","1,130.00",0.00,0.00,"1,130.00",25.00,"1,137.00","28,250.00",1,-7.00,0.00,-0.62,0.00,0.00,"1,136.95","1,110.99","1,254.20","1,030.00"
CFCL,-,526.00,527.00,507.10,511.07,511.00,0.07,0.00,512.10,"13,881.00",516.77,"7,108,501.50",95,-5.70,19.90,-1.10,3.92,-0.20,576.42,598.19,820.00,420.00
CGH,-,"1,050.00","1,065.00","1,015.50","1,023.18","1,024.00",-0.82,0.00,"1,038.50","133,389.00","1,046.84","138,525,112.50",960,-23.66,49.50,-2.26,4.87,-1.50,891.61,909.36,"1,360.00",833.00
CHCL,-,570.00,578.00,563.30,574.13,574.90,-0.77,0.00,570.37,"344,830.00",574.95,"196,681,373.00","1,158",-0.82,14.70,-0.14,2.61,0.65,512.47,532.98,697.00,427.00
CHDC,-,"2,590.00","2,620.00","2,555.00","2,564.97","2,570.00",-5.03,0.00,"2,573.60","24,490.00","2,580.21","63,027,504.70",316,-15.24,65.00,-0.59,2.54,-0.34,"2,207.81","2,060.56","2,829.00",976.10
CHL,-,319.80,319.80,303.80,309.14,309.00,0.14,0.00,308.22,"21,541.00",315.53,"6,639,396.20",129,-6.39,16.00,-2.03,5.27,0.30,444.59,418.15,599.70,276.00
