Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,099.00","1,105.00","1,077.10","1,100.18","1,105.00",-4.82,0.00,"1,097.39","2,302.00","1,079.59","2,526,199.10",53,20.59,27.90,1.91,2.59,0.25,"1,086.52","1,078.53","1,491.00",965.00
ADBL,-,312.10,326.00,311.70,323.70,324.00,-0.30,0.00,316.67,"106,227.00",315.71,"33,639,078.00",412,7.99,14.30,2.53,4.59,2.17,290.97,310.69,428.40,272.30
ADBLD83,-,"1,140.00","1,140.00","1,129.90","1,139.80","1,130.00",9.80,0.01,"1,130.26",560.00,"1,130.00","632,944.00",5,9.80,10.10,0.87,0.89,0.84,"1,103.11","1,087.07","1,160.00","1,046.00"
AHL,-,607.30,619.40,595.00,608.93,609.00,-0.07,0.00,604.24,"7,875.00",595.40,"4,758,364.00",89,13.53,24.40,2.27,4.10,0.77,714.75,711.69,904.00,520.00
AHPC,-,287.80,291.00,283.10,290.35,291.00,-0.65,0.00,289.01,"208,326.00",284.14,"60,207,284.60",565,6.21,7.90,2.19,2.79,0.46,274.53,273.15,349.00,175.00
AKJCL,-,203.00,209.50,203.00,208.52,208.90,-0.38,0.00,207.40,"153,945.00",207.12,"31,928,785.90",437,1.40,6.50,0.68,3.20,0.54,206.92,207.71,274.90,150.90
AKPL,-,256.00,268.00,256.00,261.98,263.00,-1.02,0.00,262.22,"274,953.00",253.73,"72,099,170.80",879,8.25,12.00,3.25,4.69,-0.09,245.09,246.92,326.00,182.30
ALBSL,-,870.00,888.00,855.00,884.76,888.00,-3.24,0.00,875.48,"10,893.00",860.01,"9,536,606.20",197,24.75,33.00,2.88,3.86,1.05,842.24,867.17,"1,177.00",771.00
ALICL,-,500.00,500.00,488.30,491.92,493.00,-1.08,0.00,491.15,"86,690.00",490.38,"42,578,121.30",204,1.54,11.70,0.31,2.40,0.16,680.79,697.53,831.00,484.80
ANLB,-,"5,485.00","5,638.90","5,485.00","5,596.96","5,638.90",-41.94,-0.01,"5,501.84",996.00,"5,595.27","5,479,835.40",15,1.69,153.90,0.03,2.81,1.70,"5,268.69","5,207.12","6,735.00","2,550.00"
API,-,298.30,298.30,292.20,295.74,295.00,0.74,0.00,294.87,"139,508.00",294.15,"41,137,360.80",465,1.59,6.10,0.54,2.09,0.29,286.64,285.64,390.00,188.20
AVYAN,-,"1,051.00","1,090.00","1,051.00","1,082.14","1,090.00",-7.86,-0.01,"1,073.88","5,056.00","1,063.39","5,429,560.00",90,18.75,39.00,1.76,3.71,0.76,"1,064.90","1,046.30","1,306.80",832.00
BARUN,-,409.00,435.00,409.00,424.72,422.00,2.72,0.01,428.92,"243,869.00",416.70,"104,599,828.80",757,8.02,26.00,1.92,6.36,-0.99,479.24,454.38,589.00,296.00
BBC,-,"5,448.00","5,448.00","5,306.20","5,399.80","5,399.80",0.00,0.00,"5,359.29",217.00,"5,353.06","1,162,965.00",17,46.74,141.80,0.87,2.67,0.75,"5,646.24","5,486.04","7,247.00","3,975.50"
