Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,36.35,790.00,814.00,790.00,814.00,802.18,303.00,800.00,"243,060.30",16,14.00,24.00,1.75,3.04,1.45,901.54,"1,064.25","1,660.00",744.00
ADBL,24.81,319.00,325.00,319.00,321.00,322.10,"7,380.00",320.00,"2,377,089.30",122,1.00,6.00,0.31,1.88,-0.34,341.94,367.77,560.00,298.00
AHPC,23.30,338.00,341.00,333.40,336.00,336.02,"23,705.00",334.50,"7,965,379.90",158,1.50,7.60,0.45,2.28,-0.01,384.86,427.90,749.80,310.00
AKJCL,23.94,208.00,208.00,203.00,203.30,205.49,"10,883.00",204.00,"2,236,372.70",87,-0.70,5.00,-0.34,2.46,-1.08,222.53,250.57,440.00,162.00
AKPL,26.06,459.00,459.00,448.00,448.10,452.01,"45,296.00",450.00,"20,474,192.30",320,-1.90,11.00,-0.42,2.46,-0.87,449.58,479.82,695.60,369.20
ALBSL,34.47,"1,151.00","1,175.00","1,134.00","1,175.00","1,142.52","1,836.00","1,155.00","2,097,666.40",38,20.00,41.00,1.73,3.62,2.76,"1,267.79","1,352.19","1,901.00","1,122.10"
ALICL,34.38,563.00,568.00,553.00,563.90,559.11,"13,601.00",563.00,"7,604,444.50",123,0.90,15.00,0.16,2.71,0.85,644.67,776.90,"1,423.00",484.00
API,25.75,253.00,255.00,248.00,249.50,250.59,"60,074.00",249.90,"15,053,846.20",387,-0.40,7.00,-0.16,2.82,-0.44,279.78,355.50,575.00,217.60
BARUN,26.85,253.00,253.00,248.00,250.00,250.53,"4,970.00",250.00,"1,245,115.90",47,0.00,5.00,0.00,2.02,-0.21,390.35,432.72,680.00,242.00
BBC,32.77,"3,400.00","3,490.00","3,390.00","3,480.00","3,426.36",110.00,"3,370.00","376,900.00",9,110.00,100.00,3.26,2.95,1.54,"3,753.32","4,131.88","6,270.00","3,195.00"
BFC,25.27,370.00,380.00,370.00,371.00,372.34,"7,685.00",370.00,"2,861,446.80",63,1.00,10.00,0.27,2.70,-0.36,390.71,421.67,615.00,298.00
BHDC,25.53,415.00,444.00,415.00,429.00,426.29,"5,245.00",421.00,"2,235,917.00",272,8.00,29.00,1.90,6.99,0.63,-,-,520.00,334.00
BHL,26.67,304.00,315.90,299.10,315.00,303.30,"15,360.00",310.00,"4,658,618.70",260,5.00,16.80,1.61,5.62,3.72,-,-,397.00,104.70
BNHC,23.68,395.00,398.00,382.50,389.20,389.55,844.00,390.20,"328,782.00",35,-1.00,15.50,-0.26,4.05,-0.09,435.56,-,744.00,246.70
BNT,34.15,"13,100.00","13,100.00","13,100.00","13,100.00","13,100.00",10.00,"13,284.70","131,000.00",1,-184.70,0.00,-1.39,0.00,0.00,"13,532.94","13,787.98","17,670.00","9,750.00"
BOKD86,34.45,765.00,765.00,765.00,765.00,765.00,50.00,765.00,"38,250.00",1,0.00,0.00,0.00,0.00,0.00,-,-,"1,000.00",752.10
BPCL,33.78,316.00,316.00,310.00,311.00,311.17,"5,489.00",311.00,"1,708,013.60",55,0.00,6.00,0.00,1.94,-0.05,344.51,374.81,610.00,294.00
CBBL,36.10,"1,036.00","1,048.00","1,032.00","1,037.00","1,037.95","5,426.00","1,035.00","5,631,923.30",116,2.00,16.00,0.19,1.55,-0.09,"1,054.62","1,135.10","1,912.50",882.00
CBLD88,43.19,866.00,880.00,866.00,873.00,874.02,205.00,871.40,"179,175.00",7,1.60,14.00,0.18,1.62,-0.12,-,-,"1,000.00",865.40
CFCL,29.43,334.00,339.20,331.30,332.00,334.60,"9,852.00",331.00,"3,296,492.50",74,1.00,7.90,0.30,2.38,-0.78,330.12,374.46,712.80,237.00
CGH,32.65,"1,015.00","1,015.00",995.00,"1,007.00","1,004.68","1,834.00","1,005.00","1,842,576.80",43,2.00,20.00,0.20,2.01,0.23,"1,132.58","1,225.25","1,737.00",900.20
CHCL,39.71,399.00,399.00,388.10,394.00,391.14,"6,961.00",392.00,"2,722,752.80",82,2.00,10.90,0.51,2.81,0.72,418.12,448.69,652.00,347.90
CHDC,27.17,695.00,700.00,682.00,685.20,692.99,"2,244.00",682.20,"1,555,068.00",54,3.00,18.00,0.44,2.64,-1.14,751.32,811.08,"1,183.00",630.00
CHL,24.77,238.00,243.00,236.00,240.50,239.50,"3,579.00",236.00,"857,159.50",35,4.50,7.00,1.91,2.97,0.42,298.36,355.25,663.00,207.00
CIT,33.77,"2,015.00","2,015.00","1,976.00","1,983.00","1,988.04","4,604.00","1,987.00","9,152,942.40",183,-4.00,39.00,-0.20,1.97,-0.25,"2,594.26","2,814.49","3,840.00","1,976.00"
CLBSL,25.03,882.00,903.00,872.20,889.90,887.07,556.00,869.00,"493,213.00",17,20.90,30.80,2.41,3.53,0.32,840.61,908.85,"1,530.00",662.50
CMF1,32.13,7.99,8.10,7.94,8.09,8.04,"8,500.00",8.10,"68,315.00",8,-0.01,0.16,-0.12,2.02,0.65,8.76,9.12,15.77,7.80
CMF2,35.02,8.45,8.45,8.16,8.16,8.30,500.00,8.30,"4,149.00",5,-0.14,0.29,-1.69,3.55,-1.69,9.36,9.59,15.96,7.96
CORBL,35.09,303.00,308.00,301.00,303.00,302.98,"3,788.00",298.00,"1,147,691.00",34,5.00,7.00,1.68,2.33,0.01,362.04,453.23,"1,046.50",211.30
CZBIL,31.94,194.20,198.80,194.20,197.00,196.36,"18,626.00",195.00,"3,657,338.60",130,2.00,4.60,1.03,2.37,0.33,223.27,244.13,420.00,194.00
DDBL,36.85,996.00,996.10,983.50,990.00,993.20,"3,215.00",985.00,"3,193,147.00",39,5.00,12.60,0.51,1.28,-0.32,"1,015.84","1,084.41","1,820.00",876.00
DHPL,27.40,206.90,207.00,199.00,201.00,202.49,"7,615.00",203.00,"1,541,978.80",54,-2.00,8.00,-0.99,4.02,-0.74,228.51,255.86,415.00,168.00
DORDI,30.14,322.40,335.00,315.60,320.00,319.23,"11,104.00",316.10,"3,544,690.90",295,3.90,19.40,1.23,6.15,0.24,-,-,408.00,271.50
EBL,24.79,494.70,494.70,482.00,488.90,485.80,"18,187.00",485.00,"8,835,167.20",139,3.90,12.70,0.80,2.63,0.63,483.99,513.16,753.90,411.00
