Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,971.20,971.20,934.00,948.00,948.00,0.00,0.00,951.16,"6,407.00",991.00,"6,094,087.20",155,-43.00,37.20,-4.34,3.98,-0.33,"1,047.82","1,060.37","1,284.90",934.00
ADBL,-,292.00,293.00,287.10,290.00,290.00,0.00,0.00,288.65,"27,744.00",292.00,"8,008,254.70",165,-2.00,5.90,-0.68,2.06,0.47,312.00,304.44,344.90,272.30
ADBLD83,-,"1,107.00","1,115.00","1,107.00","1,107.00","1,107.00",0.00,0.00,"1,109.27",865.00,"1,087.00","959,515.00",7,20.00,8.00,1.84,0.72,-0.20,"1,100.98","1,102.20","1,160.00","1,046.00"
AHL,-,610.00,610.00,590.00,594.90,594.90,0.00,0.00,594.38,"13,148.00",610.00,"7,814,947.70",132,-15.10,20.00,-2.48,3.39,0.09,627.90,658.75,891.00,577.40
AHPC,-,276.50,279.90,276.40,277.50,277.50,0.00,0.00,277.42,"67,190.00",278.50,"18,639,680.50",217,-1.00,3.50,-0.36,1.27,0.03,289.62,283.55,334.00,239.30
AKJCL,-,185.00,186.00,182.70,183.00,183.00,0.00,0.00,183.78,"36,775.00",184.40,"6,758,480.60",151,-1.40,3.30,-0.76,1.81,-0.43,201.07,203.46,233.50,172.90
AKPL,-,242.00,243.00,240.00,241.00,241.00,0.00,0.00,240.83,"65,183.00",242.00,"15,698,265.30",202,-1.00,3.00,-0.41,1.25,0.07,258.10,251.28,306.50,216.10
ALBSL,-,"1,058.40","1,120.00","1,058.40","1,111.00","1,111.00",0.00,0.00,"1,097.25","26,583.00","1,079.90","29,168,217.20",283,31.10,61.60,2.88,5.82,1.24,957.10,918.01,"1,237.90",771.00
ALICL,-,464.00,468.00,460.10,461.90,461.90,0.00,0.00,463.42,"28,675.00",464.50,"13,288,449.20",205,-2.60,7.90,-0.56,1.72,-0.33,488.85,573.97,831.00,430.00
ANLB,-,"6,050.00","6,149.90","6,050.00","6,149.90","6,149.90",0.00,0.00,"6,084.99",78.00,"6,150.00","474,629.00",10,-0.10,99.90,0.00,1.65,1.06,"5,903.40","5,663.80","6,800.00","4,673.00"
API,-,285.00,285.50,282.00,285.00,285.00,0.00,0.00,284.07,"101,266.00",282.70,"28,767,047.20",408,2.30,3.50,0.81,1.24,0.32,291.87,290.21,335.00,246.20
AVYAN,-,956.20,969.00,956.20,967.90,967.90,0.00,0.00,963.32,"1,538.00",975.00,"1,481,579.00",43,-7.10,12.80,-0.73,1.34,0.47,"1,025.42","1,037.88","1,306.80",906.00
BANDIPUR,-,760.00,780.00,760.00,766.90,766.90,0.00,0.00,771.29,"83,655.00",765.50,"64,522,485.50","3,189",1.40,20.00,0.18,2.63,-0.57,0.00,0.00,837.00,285.00
BARUN,-,315.00,322.00,314.00,315.00,315.00,0.00,0.00,317.03,"89,551.00",319.80,"28,390,073.10",418,-4.80,8.00,-1.50,2.55,-0.64,363.79,418.43,589.00,292.10
