Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,618.00,640.00,618.00,626.00,632.83,"3,717.00",625.70,"2,352,236.80",56,0.30,22.00,0.05,3.56,-1.09,568.11,580.81,804.00,500.10
ADBL,-,237.20,239.00,235.20,238.00,236.92,"17,401.00",236.80,"4,122,720.10",161,1.20,3.80,0.51,1.62,0.45,250.78,245.24,312.00,224.00
AHL,-,465.00,486.40,460.10,481.00,471.92,"10,270.00",474.00,"4,846,602.00",176,7.00,26.30,1.48,5.72,1.89,354.74,352.92,504.00,273.10
AHPC,-,211.60,211.60,207.10,209.40,208.92,"75,839.00",207.50,"15,844,282.30",306,1.90,4.50,0.92,2.17,0.23,223.39,241.61,316.00,190.00
AKJCL,-,233.00,237.00,232.60,236.50,234.75,"75,970.00",232.00,"17,834,172.50",353,4.50,4.40,1.94,1.89,0.74,176.90,186.18,259.00,141.30
AKPL,-,198.00,198.50,195.00,197.00,196.38,"128,234.00",195.60,"25,182,680.10",541,1.40,3.50,0.72,1.79,0.31,185.05,232.96,422.00,152.40
ALBSL,-,672.30,697.00,672.30,694.00,683.47,"2,244.00",685.00,"1,533,698.80",72,9.00,24.70,1.31,3.67,1.52,686.99,703.89,"1,055.00",543.00
ALICL,-,682.00,698.00,682.00,692.00,689.02,"27,236.00",687.00,"18,766,032.90",169,5.00,16.00,0.73,2.35,0.43,665.60,663.59,812.00,517.50
ANLB,-,"1,820.00","1,856.50","1,820.00","1,825.00","1,841.39",495.00,"1,823.00","911,488.50",25,2.00,36.50,0.11,2.01,-0.90,"1,883.79","1,878.66","2,651.00",403.80
API,-,198.60,203.00,198.60,202.00,201.04,"164,294.00",198.50,"33,029,817.90",595,3.50,4.40,1.76,2.22,0.47,181.19,197.00,300.00,154.70
AVYAN,-,605.00,614.00,605.00,612.00,610.54,"1,982.00",610.00,"1,210,094.30",82,2.00,9.00,0.33,1.49,0.24,628.09,638.53,807.80,549.00
BARUN,-,272.00,276.80,268.50,274.00,272.17,"43,910.00",271.40,"11,951,191.40",159,2.60,8.30,0.96,3.09,0.67,230.48,236.62,299.00,191.10
BBC,-,"3,700.00","3,700.00","3,656.20","3,700.00","3,680.93",125.00,"3,710.00","460,116.50",5,-10.00,43.80,-0.27,1.20,0.52,"3,792.42","3,659.12","4,539.00","3,050.00"
BEDC,-,363.10,368.20,351.00,368.00,363.06,"38,845.00",356.00,"14,103,200.50",430,12.00,17.20,3.37,4.90,1.34,245.37,0.00,388.00,170.00
BFC,-,325.20,334.00,325.20,333.00,330.38,"9,222.00",330.00,"3,046,794.00",68,3.00,8.80,0.91,2.71,0.79,313.32,317.27,377.00,284.00
BGWT,-,607.60,639.00,607.60,629.00,622.29,"9,146.00",620.00,"5,691,497.40",201,9.00,31.40,1.45,5.17,1.07,0.00,0.00,710.00,352.00
BHDC,-,468.10,523.00,468.10,483.00,486.94,"14,909.00",477.30,"7,259,730.20",200,5.70,54.90,1.19,11.73,-0.81,371.79,378.52,523.00,286.50
BHL,-,329.90,359.10,322.00,359.10,345.73,"122,077.00",326.50,"42,206,203.80",755,32.60,37.10,9.98,11.52,3.72,244.36,256.97,370.00,192.70
BHPL,-,510.00,525.00,503.30,520.00,515.43,"17,167.00",509.00,"8,848,418.10",230,11.00,21.70,2.16,4.31,0.88,432.27,443.99,677.20,304.10
